Temperature,Map,Simulations,Initial State,Return,Discounted Return
1,"['SFHF', 'FHFH', 'FHFH', 'FFFG']",22,13,1.0,0.997
1,"['SFFH', 'FFFF', 'HHFF', 'FHHG']",53,0,1.0,0.9616943356035061
1,"['SFFH', 'FHHH', 'FHFF', 'FFFG']",23,11,1.0,1.0
1,"['SFFF', 'FFHH', 'FFFF', 'HFFG']",75,4,1.0,0.988053892081
1,"['SHFH', 'FFFF', 'FHHF', 'FHFG']",43,6,1.0,0.994009
1,"['SFFH', 'FHFF', 'FHHF', 'HFFG']",60,2,1.0,0.988053892081
1,"['SHHH', 'FFFF', 'HHFF', 'HHHG']",92,4,0.0,0.0
1,"['SHHH', 'FFHF', 'HFFF', 'HFHG']",65,4,1.0,0.8657003616774767
1,"['SFFF', 'HHHF', 'HHHF', 'HHHG']",94,7,1.0,0.997
1,"['SFHH', 'FHFF', 'FFFH', 'HHFG']",61,14,1.0,1.0
1,"['SFHF', 'FHHH', 'FFFH', 'HHFG']",27,8,0.0,0.0
1,"['SHFH', 'FFHF', 'HFFF', 'HFHG']",16,9,0.0,0.0
1,"['SFFF', 'HHHF', 'HHHF', 'HHFG']",46,7,1.0,0.997
1,"['SHFH', 'FFFH', 'HFFF', 'HHFG']",94,10,1.0,0.997
1,"['SFFF', 'FHFF', 'HHHF', 'FFFG']",24,4,1.0,0.9473552137914398
1,"['SFHH', 'HFFF', 'HFFF', 'HFHG']",99,10,1.0,0.997
