Temperature,Map,Simulations,Initial State,Return,Discounted Return
1,"['SFFF', 'HFFH', 'HHFH', 'FHFG']",46,2,1.0,0.9416796087056153
1,"['SFFH', 'HHFH', 'FHFF', 'HHFG']",79,1,1.0,0.9762504936564125
1,"['SFHF', 'HFHH', 'FFFF', 'HFFG']",87,0,1.0,0.9704017769489168
1,"['SFFF', 'HFHF', 'FFFH', 'HHFG']",41,3,0.0,0.0
1,"['SFFH', 'FFFF', 'FHFF', 'HFFG']",48,14,1.0,1.0
1,"['SHHH', 'FFHH', 'HFFH', 'FHFG']",24,14,1.0,1.0
1,"['SHHH', 'FFFH', 'FFFF', 'FHHG']",17,0,0.0,0.0
1,"['SHHH', 'FFFF', 'HFFF', 'HHHG']",21,11,1.0,1.0
1,"['SFHH', 'HFFF', 'HFFF', 'HHHG']",72,5,1.0,0.991026973
1,"['SHHH', 'FFFF', 'FFFF', 'HHHG']",19,4,0.0,0.0
1,"['SFFH', 'HHFH', 'HHFH', 'HFFG']",71,13,1.0,0.997
1,"['SFFF', 'FFFH', 'FFFH', 'HFFG']",16,13,1.0,0.997
1,"['SFFF', 'HFFH', 'FHFF', 'FHHG']",16,8,0.0,0.0
1,"['SHHF', 'FFFH', 'FFFF', 'FHHG']",1,0,0.0,0.0
1,"['SFFH', 'FFHH', 'FFFF', 'HHHG']",17,0,0.0,0.0
1,"['SFFH', 'FHFF', 'FHHF', 'FFHG']",26,12,1.0,0.8426049842298329
1,"['SFHH', 'HFFH', 'FFHF', 'HFFG']",90,5,1.0,0.991026973
1,"['SHHF', 'FFFH', 'HHFF', 'FHFG']",27,0,0.0,0.0
1,"['SFFF', 'FFHF', 'FFHF', 'HHHG']",94,3,1.0,0.994009
1,"['SFHH', 'FFHF', 'FFFH', 'FHFG']",1,0,0.0,0.0
1,"['SFFF', 'FHFF', 'FFFF', 'FFFG']",98,7,1.0,0.997
1,"['SFFH', 'HHFH', 'HHFH', 'HHFG']",70,6,1.0,0.994009
1,"['SFFF', 'HHFF', 'FFFF', 'HFFG']",60,11,1.0,1.0
1,"['SFFH', 'HFHF', 'FFHH', 'HFFG']",45,2,1.0,0.9001824484431542
1,"['SFHH', 'HFFF', 'FFFF', 'HHHG']",96,10,1.0,0.997
1,"['SFHH', 'HFFH', 'HHFF', 'HHHG']",46,1,1.0,0.988053892081
1,"['SFFF', 'FHHF', 'HFFF', 'HFHG']",47,9,1.0,0.994009
1,"['SHHF', 'FHFH', 'FHFF', 'FFFG']",96,0,1.0,0.9445131481500655
1,"['SFHH', 'HFFH', 'HFFH', 'HFFG']",60,10,1.0,0.997
1,"['SHFF', 'FFFH', 'FFFF', 'FHFG']",25,6,1.0,0.988053892081
1,"['SHFF', 'FFFF', 'HFFF', 'FFHG']",45,4,1.0,0.988053892081
1,"['SHHH', 'FHHH', 'FFFF', 'HHHG']",48,8,1.0,0.991026973
1,"['SHHH', 'FFFH', 'HHFH', 'FFFG']",19,14,1.0,1.0
1,"['SFFH', 'HFFH', 'FFHF', 'FFFG']",87,0,1.0,0.9530650263643888
1,"['SFHF', 'HFHH', 'HFHF', 'HFFG']",24,13,1.0,0.997
1,"['SFFH', 'FHFF', 'FFFF', 'FHFG']",45,8,1.0,0.991026973
1,"['SHHH', 'FFHH', 'FFHH', 'HFFG']",25,9,1.0,0.994009
1,"['SFFF', 'HHHF', 'HFHF', 'FHHG']",92,3,1.0,0.994009
1,"['SFFH', 'FHHH', 'FFFH', 'HHFG']",46,10,1.0,0.997
1,"['SFFF', 'FHHF', 'HHFF', 'FFFG']",9,4,1.0,0.9762504936564125
1,"['SHFF', 'FHFF', 'FFFF', 'FHFG']",34,0,0.0,0.0
1,"['SFHH', 'HFFF', 'HHHF', 'HFHG']",35,11,1.0,1.0
1,"['SFHF', 'HFFH', 'FHFH', 'HFFG']",31,13,1.0,0.997
1,"['SFHH', 'HFHH', 'HFFH', 'FHFG']",25,0,0.0,0.0
1,"['SFFH', 'HHFF', 'FHHF', 'FHFG']",19,0,1.0,0.8894287717672626
1,"['SFFH', 'FFFH', 'FHFH', 'HHFG']",58,0,1.0,0.9559328248389055
1,"['SFFF', 'FFFF', 'HHHF', 'HFHG']",92,3,1.0,0.994009
1,"['SHHH', 'FFFF', 'FHFF', 'HHFG']",57,8,1.0,0.9762504936564125
1,"['SHHH', 'FFFH', 'FHHH', 'FFFG']",37,6,0.0,0.0
1,"['SFHF', 'HFHH', 'HFFF', 'FFFG']",2,10,0.0,0.0
1,"['SHFH', 'FFFH', 'HFFH', 'FHFG']",51,10,1.0,0.997
1,"['SFFF', 'HHFH', 'FHFF', 'FHFG']",76,11,1.0,1.0
1,"['SFFF', 'HHFF', 'HHFH', 'FFFG']",1,6,0.0,0.0
1,"['SFFH', 'FHFH', 'HHFH', 'FHFG']",70,6,1.0,0.994009
1,"['SHHH', 'FHHH', 'FFFH', 'FHFG']",73,8,1.0,0.991026973
1,"['SHFH', 'FFFF', 'HFFF', 'FHFG']",45,12,0.0,0.0
1,"['SFHF', 'FHHH', 'FHHH', 'FFFG']",61,3,0.0,0.0
1,"['SHFF', 'FFFF', 'FHFF', 'FHHG']",55,6,1.0,0.994009
1,"['SFFF', 'FHFF', 'HFFH', 'HHFG']",73,2,1.0,0.991026973
1,"['SFFH', 'HHFF', 'HHHF', 'FHHG']",74,0,1.0,0.9733217421754432
1,"['SHFH', 'FFHH', 'FFFF', 'FFFG']",34,8,1.0,0.9762504936564125
1,"['SFFH', 'FHFH', 'FFHH', 'HFFG']",44,14,1.0,1.0
1,"['SFFH', 'FHFF', 'HFFF', 'HHHG']",18,6,1.0,0.9791880578299021
1,"['SFFF', 'HFHF', 'FFHF', 'HHFG']",16,8,0.0,0.0
1,"['SHFF', 'FFHF', 'FFFF', 'FFHG']",51,13,1.0,0.988053892081
1,"['SHFF', 'FHHH', 'FFFF', 'FHFG']",94,12,1.0,0.9791880578299021
1,"['SHFF', 'FFFF', 'HFFF', 'HFHG']",55,5,1.0,0.991026973
1,"['SFHF', 'FFFF', 'FFHH', 'FFFG']",12,0,1.0,0.9473552137914398
1,"['SFHF', 'FHHF', 'FFFF', 'FHHG']",77,3,1.0,0.994009
1,"['SFFH', 'HFFH', 'HHFF', 'HFHG']",73,10,1.0,0.997
1,"['SHHH', 'FFHF', 'FFFF', 'HFFG']",75,8,1.0,0.991026973
1,"['SFHH', 'HFFH', 'HHFH', 'FFFG']",42,14,1.0,1.0
1,"['SHHF', 'FHHH', 'FFFF', 'HHHG']",92,8,1.0,0.991026973
1,"['SFHF', 'HFFH', 'FFFF', 'HHHG']",10,3,0.0,0.0
1,"['SFHF', 'HFHF', 'HFHH', 'FFFG']",91,7,0.0,0.0
1,"['SFFH', 'HHFH', 'HFFF', 'HHHG']",75,6,1.0,0.994009
1,"['SFHF', 'HFFF', 'FFFF', 'FFFG']",71,14,1.0,1.0
1,"['SHHH', 'FFHF', 'HFFF', 'HHHG']",7,10,1.0,0.997
1,"['SFFF', 'FFFF', 'FFHF', 'HFFG']",34,0,1.0,0.9762504936564125
1,"['SHFF', 'FFFF', 'HFHF', 'HHHG']",93,7,1.0,0.997
1,"['SHHH', 'FHFH', 'FFFF', 'HHHG']",9,8,0.0,0.0
1,"['SFHH', 'HFHH', 'HFFF', 'HHFG']",74,0,1.0,0.9056079456455165
1,"['SHHF', 'FFFF', 'HHFH', 'HFFG']",98,5,1.0,0.991026973
1,"['SFFH', 'HHFF', 'FFFH', 'HHFG']",33,9,1.0,0.994009
1,"['SHHF', 'FHFF', 'FFFH', 'FHFG']",88,9,1.0,0.994009
1,"['SHHH', 'FFFF', 'HFHF', 'FHFG']",99,9,1.0,0.988053892081
1,"['SFHH', 'FHFF', 'FFFF', 'FFFG']",79,4,1.0,0.988053892081
1,"['SFFF', 'FHHF', 'FFFF', 'FFHG']",31,7,1.0,0.997
1,"['SHFH', 'FFFH', 'HFHF', 'FFFG']",63,4,0.0,0.0
1,"['SFHF', 'FFFF', 'FFFF', 'FFHG']",8,12,0.0,0.0
1,"['SHHH', 'FFFH', 'HHFF', 'HHHG']",86,6,1.0,0.994009
1,"['SFHF', 'HFFH', 'HHFF', 'FFFG']",28,10,1.0,0.997
1,"['SFHH', 'FHFH', 'FFFF', 'FHHG']",24,0,0.0,0.0
1,"['SFFH', 'HHFF', 'FFFF', 'HFHG']",37,13,1.0,0.991026973
1,"['SFFF', 'FHFF', 'FFHF', 'FFFG']",82,2,1.0,0.991026973
1,"['SFHF', 'HFFH', 'HHFF', 'HHHG']",13,6,0.0,0.0
1,"['SFFF', 'HFFH', 'HFFF', 'FHFG']",39,3,1.0,0.9645880999032158
1,"['SFHF', 'HFHH', 'HFFF', 'FHFG']",97,0,1.0,0.9445131481500655
1,"['SFFH', 'FFFF', 'HHFH', 'FFFG']",5,4,0.0,0.0
1,"['SHFF', 'FFFF', 'FHFF', 'HHFG']",83,7,1.0,0.997
1,"['SFHH', 'FFFH', 'HFFF', 'HFHG']",6,11,1.0,1.0
1,"['SFFF', 'HFFH', 'FHFF', 'FFFG']",43,3,1.0,0.9821344612135428
1,"['SFFH', 'FFHH', 'HFHH', 'HFFG']",68,5,1.0,0.991026973
1,"['SFFF', 'FFFF', 'HHHF', 'HFHG']",29,2,1.0,0.985089730404757
1,"['SFFF', 'FFFH', 'HFHH', 'HFFG']",41,14,1.0,1.0
1,"['SFFF', 'FHHH', 'FFFF', 'FHFG']",23,9,1.0,0.994009
1,"['SFFF', 'HHFF', 'FHHF', 'FFFG']",96,14,1.0,1.0
1,"['SFFH', 'HHFH', 'HHFF', 'HHFG']",78,6,1.0,0.994009
1,"['SHFH', 'FHHF', 'FFFF', 'HHHG']",3,11,1.0,0.997
1,"['SFHH', 'FFFF', 'HFHF', 'HHHG']",60,11,1.0,1.0
1,"['SHHH', 'FFHH', 'HFFF', 'FHHG']",51,10,1.0,0.997
1,"['SFHH', 'FFFF', 'FFHF', 'FHFG']",27,14,1.0,1.0
1,"['SFHH', 'FFFF', 'HFHF', 'FFHG']",17,11,1.0,1.0
1,"['SHFH', 'FFFF', 'HFHF', 'FHFG']",35,9,0.0,0.0
1,"['SFFH', 'FHFH', 'HHFF', 'FHFG']",80,10,1.0,0.997
1,"['SFFF', 'HFHH', 'HFFH', 'HFFG']",6,2,0.0,0.0
1,"['SFFF', 'FFFF', 'HFFF', 'FHFG']",94,5,1.0,0.991026973
1,"['SFFF', 'HFHH', 'FFHF', 'FFFG']",16,8,1.0,0.991026973
1,"['SFFH', 'FHFF', 'FHHF', 'FFFG']",26,11,1.0,1.0
1,"['SFFH', 'HFFH', 'FHFF', 'FHHG']",42,8,0.0,0.0
1,"['SHFH', 'FHHH', 'FHHH', 'FFFG']",20,12,1.0,0.988053892081
1,"['SHFF', 'FFFF', 'FHHF', 'FHHG']",28,4,1.0,0.9502058312852957
1,"['SFFH', 'FHHH', 'FFFH', 'HHFG']",6,4,0.0,0.0
1,"['SHFH', 'FFFH', 'HHFH', 'FHFG']",100,14,1.0,1.0
1,"['SFFF', 'FHHF', 'HHHF', 'HHHG']",47,7,1.0,0.997
1,"['SHFH', 'FHHH', 'FFFF', 'FHHG']",26,4,0.0,0.0
1,"['SFFF', 'HHFF', 'FHFF', 'HFHG']",4,10,1.0,0.997
1,"['SFFF', 'FFFF', 'HHFH', 'HFFG']",26,4,1.0,0.8709180316048211
1,"['SFFF', 'FHHF', 'FFFF', 'HHHG']",77,11,1.0,1.0
1,"['SHHH', 'FFFF', 'HHHF', 'HHHG']",85,11,1.0,1.0
1,"['SHHH', 'FFHH', 'HFFF', 'HFFG']",26,5,1.0,0.991026973
1,"['SHFH', 'FFFF', 'FHFF', 'HFFG']",71,7,1.0,0.997
1,"['SFFH', 'HFHH', 'HFFF', 'HFHG']",60,9,1.0,0.994009
1,"['SFFF', 'FFFH', 'HFFF', 'FHHG']",90,12,0.0,0.0
1,"['SHHH', 'FFFF', 'HHFH', 'HFFG']",72,10,1.0,0.997
1,"['SHFF', 'FFFH', 'FFHF', 'FFFG']",34,4,1.0,0.9616943356035061
1,"['SHHH', 'FFFH', 'HFFH', 'HFFG']",62,0,0.0,0.0
1,"['SHHF', 'FFFH', 'HFFH', 'FFFG']",15,12,1.0,0.991026973
1,"['SFFH', 'FFFF', 'HHFF', 'FFHG']",84,4,1.0,0.9821344612135428
1,"['SFFH', 'HFHH', 'FFFF', 'HHHG']",48,5,0.0,0.0
1,"['SHFF', 'FFFF', 'HHFH', 'FHFG']",64,12,0.0,0.0
1,"['SFHF', 'FFHH', 'HFHH', 'FFFG']",66,0,1.0,0.9762504936564125
1,"['SFHF', 'FHFH', 'FHFF', 'FFFG']",24,1,1.0,0.7910835400474212
1,"['SFHH', 'FHFF', 'FFHH', 'FFFG']",48,14,1.0,1.0
1,"['SHHH', 'FHFH', 'FFFH', 'HHFG']",16,14,1.0,1.0
1,"['SFFF', 'FFFH', 'FFFF', 'HFHG']",54,0,1.0,0.9220814271464737
1,"['SHFH', 'FFFH', 'HFFH', 'FFFG']",78,14,1.0,1.0
1,"['SFFF', 'HFFF', 'HFHF', 'HFHG']",40,11,1.0,1.0
1,"['SFHF', 'HFFH', 'FFFH', 'FHFG']",84,0,1.0,0.9733217421754432
1,"['SFHF', 'FFFF', 'HFFH', 'FHFG']",52,12,0.0,0.0
1,"['SFFF', 'HHHF', 'HFHF', 'HHFG']",95,3,1.0,0.994009
1,"['SFHH', 'FFFH', 'HHFF', 'HHHG']",16,0,0.0,0.0
1,"['SFFH', 'FHFF', 'FFFF', 'FFHG']",28,13,1.0,0.991026973
1,"['SFHH', 'FFHH', 'HFFF', 'HFHG']",14,10,1.0,0.997
1,"['SFFF', 'HHFF', 'FHFH', 'HHFG']",47,8,0.0,0.0
1,"['SFHH', 'FFFH', 'HHFH', 'HFFG']",71,6,1.0,0.994009
1,"['SFFH', 'HFFF', 'HFHH', 'HFFG']",100,9,1.0,0.994009
1,"['SHFF', 'FHHF', 'FFFF', 'FFFG']",34,14,1.0,1.0
1,"['SFFH', 'HFHH', 'HFFH', 'HFFG']",68,0,1.0,0.9674905716180701
1,"['SHFH', 'FHHH', 'FFHF', 'HFFG']",31,13,1.0,0.997
1,"['SHHF', 'FFHH', 'HFFH', 'HFFG']",56,5,1.0,0.991026973
1,"['SHFF', 'FFHF', 'FFFF', 'FFFG']",70,9,1.0,0.994009
1,"['SFFH', 'HHFH', 'FHFH', 'FFFG']",40,13,1.0,0.997
1,"['SFHH', 'HFFH', 'HFFH', 'HHFG']",93,10,1.0,0.997
1,"['SFHF', 'FFHF', 'HFFH', 'HFFG']",65,4,1.0,0.9821344612135428
1,"['SFFF', 'FFFF', 'FHFF', 'FHHG']",2,11,1.0,1.0
1,"['SFFH', 'HFFF', 'FHHF', 'HFHG']",6,2,1.0,0.9276389118674717
1,"['SFFF', 'FHFF', 'HHFF', 'FHHG']",55,11,1.0,1.0
1,"['SHFH', 'FHHH', 'FFFH', 'HFFG']",71,10,1.0,0.997
1,"['SFFF', 'HHHF', 'HHFF', 'HFHG']",10,2,1.0,0.991026973
1,"['SHHH', 'FHHH', 'FHHH', 'FFFG']",78,0,1.0,0.9704017769489168
1,"['SHHF', 'FFFF', 'FFFF', 'HFFG']",69,6,1.0,0.994009
1,"['SFFH', 'HFFH', 'FHFH', 'HHFG']",27,10,1.0,0.997
1,"['SHHH', 'FFHH', 'HFFF', 'HHHG']",66,5,1.0,0.991026973
1,"['SFFF', 'HHFF', 'FFFH', 'FFFG']",71,1,1.0,0.9821344612135428
1,"['SHFF', 'FHFH', 'FHFF', 'FFFG']",94,10,1.0,0.997
1,"['SFFH', 'FHHF', 'FFFF', 'HFHG']",58,13,1.0,0.991026973
1,"['SHHH', 'FFHH', 'HFFF', 'FFHG']",80,12,1.0,0.988053892081
1,"['SHHH', 'FFFH', 'HHFF', 'HFHG']",54,6,1.0,0.994009
1,"['SFFF', 'HHHF', 'HHHF', 'HHHG']",30,0,1.0,0.9530650263643888
1,"['SHFF', 'FFHF', 'FFHH', 'FFFG']",50,8,1.0,0.991026973
1,"['SHHH', 'FFFF', 'HHHF', 'HHHG']",34,7,1.0,0.997
1,"['SFHH', 'HFHH', 'HFFF', 'HHHG']",18,1,0.0,0.0
1,"['SFFH', 'FHFF', 'HHHF', 'FHHG']",22,6,1.0,0.994009
1,"['SFFF', 'HHFH', 'HHFF', 'FHHG']",6,0,0.0,0.0
1,"['SHFF', 'FHFH', 'FFFF', 'HHHG']",11,6,1.0,0.994009
1,"['SFFH', 'FFHH', 'HFFH', 'FFFG']",34,0,1.0,0.9416796087056153
1,"['SHFF', 'FFHH', 'HFFH', 'HHFG']",96,14,1.0,1.0
1,"['SFFH', 'HHFH', 'HFFF', 'HHFG']",82,10,1.0,0.997
1,"['SHHF', 'FHHH', 'FFFF', 'HHHG']",10,8,0.0,0.0
1,"['SFHF', 'FFHH', 'HFFH', 'FFFG']",46,10,1.0,0.997
1,"['SFHH', 'HFHH', 'HFFF', 'HHHG']",84,5,1.0,0.991026973
1,"['SFFH', 'HFFF', 'HHFF', 'HHHG']",82,6,1.0,0.994009
1,"['SFFH', 'HHFF', 'HHHF', 'FHHG']",10,12,0.0,0.0
1,"['SHHH', 'FFFF', 'HFHF', 'HHHG']",21,4,0.0,0.0
1,"['SFHH', 'HFHH', 'HFFF', 'FFHG']",27,0,1.0,0.7630697687590515
1,"['SFHH', 'FFFH', 'FHFF', 'HFFG']",70,4,1.0,0.9733217421754432
1,"['SFFH', 'HHFH', 'FHFH', 'FFFG']",100,12,1.0,0.994009
1,"['SHHH', 'FFFF', 'HHHF', 'FHFG']",60,6,1.0,0.994009
1,"['SFFF', 'HHFF', 'HFFF', 'HHFG']",86,0,1.0,0.985089730404757
1,"['SFHH', 'HFFH', 'HFFH', 'FHFG']",45,6,0.0,0.0
1,"['SHHF', 'FHHF', 'FFFF', 'HHFG']",4,4,0.0,0.0
1,"['SFFF', 'FFFF', 'FHFH', 'FFFG']",71,8,1.0,0.991026973
1,"['SFFF', 'HFFF', 'HHFF', 'HHHG']",23,11,1.0,1.0
1,"['SHFH', 'FFHH', 'HFFF', 'HHHG']",86,2,0.0,0.0
1,"['SFFF', 'HFHF', 'HHHF', 'FHFG']",47,11,1.0,1.0
1,"['SFFF', 'FFHF', 'HFFF', 'HHFG']",84,1,1.0,0.985089730404757
1,"['SFHF', 'HFHF', 'HFFF', 'HHFG']",68,11,1.0,1.0
1,"['SFFH', 'FFFF', 'FFFH', 'FHFG']",72,5,1.0,0.991026973
1,"['SFHF', 'HFHH', 'HFHH', 'FFFG']",82,0,1.0,0.9762504936564125
1,"['SFFF', 'HHHF', 'FHHF', 'HHHG']",34,1,1.0,0.9733217421754432
1,"['SFFF', 'FFFF', 'HHFF', 'HFFG']",13,14,1.0,1.0
1,"['SHFF', 'FFFF', 'HHHF', 'HHHG']",66,2,1.0,0.991026973
1,"['SFFH', 'FHFH', 'FHFF', 'HFFG']",25,10,1.0,0.997
1,"['SFHH', 'HFFF', 'HHFH', 'FHFG']",15,10,1.0,0.997
1,"['SHFH', 'FFFF', 'FFHF', 'HFFG']",22,4,0.0,0.0
1,"['SFHF', 'HFHH', 'HFFH', 'FFFG']",42,14,1.0,1.0
1,"['SFFH', 'HFHH', 'FFHF', 'FFFG']",1,13,1.0,0.997
1,"['SFHH', 'HFHH', 'HFFF', 'HHHG']",22,1,0.0,0.0
1,"['SHHF', 'FFHH', 'FFFF', 'FFFG']",77,5,1.0,0.991026973
1,"['SFFH', 'HFHF', 'FFFH', 'FHFG']",86,14,1.0,1.0
1,"['SFFH', 'HHFF', 'FHHF', 'HHHG']",40,8,0.0,0.0
1,"['SFHH', 'FHFF', 'FFFF', 'FHHG']",41,10,1.0,0.997
1,"['SHHH', 'FHHF', 'FHHH', 'FFFG']",61,0,1.0,0.9674905716180701
1,"['SHHF', 'FFFF', 'FHFH', 'FHFG']",58,7,1.0,0.9165572373164391
1,"['SFFF', 'FHFF', 'FFHH', 'FFFG']",91,1,1.0,0.9733217421754432
1,"['SFFF', 'FFFH', 'FFFF', 'FHFG']",91,6,1.0,0.994009
1,"['SFFF', 'FFFH', 'HFFF', 'HHHG']",72,9,1.0,0.994009
1,"['SHHH', 'FHHH', 'FFFF', 'HFFG']",62,0,1.0,0.9821344612135428
1,"['SHHH', 'FHHF', 'FFHH', 'FFFG']",68,8,1.0,0.988053892081
1,"['SFFH', 'FFHF', 'FHFF', 'FFFG']",86,13,1.0,0.997
1,"['SFFH', 'HFHF', 'HFFF', 'HFHG']",17,5,0.0,0.0
1,"['SFFF', 'FHFF', 'FFFH', 'HHFG']",36,9,1.0,0.994009
1,"['SFFH', 'FFFF', 'HFFF', 'HHHG']",24,7,1.0,0.997
1,"['SFHH', 'FFFH', 'HHFH', 'FHFG']",55,14,1.0,1.0
1,"['SFFF', 'HFHF', 'FHHF', 'HHFG']",21,8,0.0,0.0
1,"['SHHH', 'FFFH', 'FHFH', 'HHFG']",23,4,0.0,0.0
1,"['SHHH', 'FHHH', 'FFHH', 'HFFG']",13,13,1.0,0.994009
1,"['SFHF', 'FFFF', 'FFFF', 'HHHG']",98,7,1.0,0.997
1,"['SHFH', 'FHFF', 'FFFF', 'HHHG']",35,9,1.0,0.994009
1,"['SFHH', 'FFHH', 'HFFH', 'HFFG']",52,5,1.0,0.991026973
1,"['SHHH', 'FFFH', 'FHFF', 'FFHG']",100,8,0.0,0.0
1,"['SHHF', 'FFFF', 'HHHF', 'HHHG']",82,7,1.0,0.997
1,"['SHHH', 'FFHH', 'HFFH', 'HHFG']",84,10,1.0,0.997
1,"['SFHF', 'HFFF', 'HHHF', 'HHFG']",85,14,1.0,1.0
1,"['SFFH', 'HHFF', 'HHHF', 'HHHG']",71,7,1.0,0.997
1,"['SHHH', 'FHHH', 'FFFH', 'HFFG']",100,4,1.0,0.9502058312852957
1,"['SFFF', 'HHHF', 'HFFF', 'HHHG']",36,7,1.0,0.997
1,"['SHFF', 'FFFF', 'HHFF', 'FHFG']",79,11,1.0,1.0
1,"['SFHF', 'FHFF', 'FFFH', 'FFFG']",87,14,1.0,1.0
1,"['SFFH', 'HFHH', 'FFFF', 'FFFG']",57,0,1.0,0.9704017769489168
1,"['SFHF', 'FFFH', 'HHFF', 'FHHG']",62,6,1.0,0.994009
1,"['SFFH', 'FFHH', 'FFFH', 'FHFG']",67,8,1.0,0.9110661429076764
1,"['SFFH', 'HFFH', 'HHFF', 'HHHG']",86,11,1.0,1.0
1,"['SFHF', 'HFFF', 'HFFH', 'HHFG']",32,3,1.0,0.9616943356035061
1,"['SFFH', 'HFFF', 'FFHF', 'FHHG']",7,9,0.0,0.0
1,"['SFFF', 'FFFH', 'HFFH', 'FFFG']",68,10,1.0,0.997
1,"['SFFF', 'FFHF', 'FHFF', 'FHHG']",14,8,1.0,0.9332298921513504
1,"['SFHF', 'HFHH', 'HFFF', 'HHHG']",90,3,0.0,0.0
1,"['SHHH', 'FFHH', 'HFHH', 'HFFG']",29,9,0.0,0.0
1,"['SFHH', 'HFHH', 'HFFF', 'FHHG']",37,11,1.0,1.0
1,"['SFFF', 'HFFF', 'HFHF', 'HHHG']",69,3,1.0,0.994009
