Temperature,Map,Simulations,Initial State,Return,Discounted Return
1,"['SFHF', 'FHFF', 'FHFH', 'FFFG']",89,4,1.0,0.9791880578299021
1,"['SFFF', 'HFHF', 'HFHF', 'FHHG']",3,2,1.0,0.9530650263643888
1,"['SHHF', 'FFFF', 'FHFH', 'HHFG']",47,14,1.0,1.0
1,"['SFHH', 'HFFH', 'FFHH', 'FFFG']",95,5,1.0,0.991026973
1,"['SHFF', 'FFHH', 'FFFH', 'FHFG']",66,2,0.0,0.0
1,"['SFFF', 'HFFF', 'HFFF', 'FHHG']",57,0,1.0,0.9674905716180701
1,"['SHHH', 'FHHH', 'FFFH', 'HHFG']",67,10,1.0,0.997
1,"['SFFF', 'HFHF', 'HFFH', 'HFFG']",30,13,1.0,0.997
1,"['SHHF', 'FFFF', 'FHFH', 'HHFG']",95,5,1.0,0.991026973
1,"['SFHH', 'HFHF', 'HFHH', 'HFFG']",45,9,1.0,0.9502058312852957
1,"['SHFF', 'FFHH', 'FFHH', 'HFFG']",92,9,1.0,0.994009
1,"['SFHH', 'FFHH', 'HFHH', 'HFFG']",87,0,1.0,0.9083329444789534
1,"['SFHH', 'FFFF', 'HHFF', 'HHHG']",87,1,1.0,0.988053892081
1,"['SHFF', 'FHHH', 'FHHF', 'FFFG']",39,14,1.0,1.0
1,"['SFHH', 'HFFH', 'FHFF', 'HHHG']",51,0,1.0,0.7816331707050701
1,"['SFHH', 'FFHH', 'HFFH', 'HFFG']",53,14,1.0,1.0
1,"['SHFH', 'FHFF', 'FFFF', 'FFFG']",77,6,1.0,0.994009
1,"['SHFH', 'FFHH', 'FFHH', 'HFFG']",92,5,1.0,0.991026973
1,"['SFFH', 'FFFF', 'FFFH', 'FHFG']",33,2,1.0,0.988053892081
1,"['SFFF', 'HHHF', 'HHHF', 'HHHG']",92,11,1.0,1.0
1,"['SFHF', 'FFFF', 'FHFF', 'FHFG']",68,11,1.0,1.0
1,"['SFHH', 'HFFF', 'HFFF', 'HFHG']",93,9,1.0,0.994009
1,"['SHHH', 'FHHH', 'FHFH', 'FFFG']",32,13,1.0,0.997
1,"['SHFF', 'FFHF', 'HFHH', 'FFFG']",66,2,0.0,0.0
1,"['SFHF', 'FFHF', 'HFFH', 'HFFG']",20,1,1.0,0.78398512608332
1,"['SHFF', 'FFFF', 'HFFF', 'FFHG']",90,10,1.0,0.997
1,"['SFFH', 'HHFH', 'FFFF', 'HFHG']",10,13,0.0,0.0
1,"['SFHF', 'HFHF', 'FFFF', 'FHHG']",63,10,1.0,0.997
1,"['SHFF', 'FFHF', 'HFFF', 'FFHG']",17,2,1.0,0.988053892081
1,"['SFHH', 'HFFF', 'HHHF', 'HHHG']",1,11,1.0,1.0
1,"['SFFF', 'HHHF', 'FFFF', 'FFHG']",55,9,1.0,0.994009
1,"['SHFH', 'FFHH', 'FFFF', 'FFHG']",84,13,1.0,0.991026973
1,"['SFFH', 'HHFF', 'HHFF', 'HHHG']",7,6,0.0,0.0
1,"['SFFF', 'HFHF', 'HFHF', 'FHHG']",8,7,1.0,0.985089730404757
1,"['SFFF', 'HFFF', 'FFFF', 'FFHG']",47,7,1.0,0.997
1,"['SFFF', 'HHHF', 'HHHF', 'FHHG']",23,12,0.0,0.0
1,"['SHHH', 'FFFF', 'HFHF', 'FHHG']",100,6,1.0,0.994009
1,"['SFHH', 'FHHH', 'FFFH', 'FHFG']",60,14,1.0,1.0
1,"['SFHH', 'HFHH', 'HFHH', 'HFFG']",26,13,1.0,0.997
1,"['SFFF', 'FFFH', 'HFFF', 'FFFG']",15,5,1.0,0.9733217421754432
1,"['SFFF', 'FHFF', 'HHFH', 'HHFG']",71,6,1.0,0.994009
1,"['SFHH', 'HFHH', 'HFFH', 'HFFG']",32,13,1.0,0.997
1,"['SFFF', 'HFHF', 'HHFF', 'FHHG']",37,1,1.0,0.9762504936564125
1,"['SHFH', 'FFFF', 'FFFH', 'FFFG']",32,7,0.0,0.0
1,"['SFFH', 'HFFH', 'FHFF', 'FFFG']",39,8,0.0,0.0
1,"['SFHH', 'FHFH', 'FFFH', 'FHFG']",79,1,0.0,0.0
1,"['SHHH', 'FFFF', 'FFFH', 'FFFG']",16,12,1.0,0.9791880578299021
1,"['SFFF', 'FFFH', 'FFHF', 'HFFG']",21,14,1.0,1.0
1,"['SFHH', 'HFFF', 'HHFF', 'FFHG']",86,12,0.0,0.0
1,"['SFHF', 'FFHF', 'FHFH', 'FFFG']",32,4,1.0,0.8476834558136123
1,"['SFHF', 'FHHH', 'FFFF', 'FFFG']",11,4,1.0,0.9791880578299021
1,"['SHHH', 'FFHH', 'FHHH', 'FFFG']",1,5,0.0,0.0
1,"['SFFH', 'HFFH', 'FHFH', 'HHFG']",63,6,1.0,0.994009
1,"['SFFH', 'HFFH', 'HHFF', 'HFHG']",20,5,1.0,0.9445131481500655
1,"['SHHH', 'FFFH', 'FFFH', 'HHFG']",28,0,0.0,0.0
1,"['SFHF', 'HFHH', 'FFHF', 'HFFG']",93,13,1.0,0.997
1,"['SFHH', 'HFHH', 'HFFF', 'FHHG']",77,9,1.0,0.994009
1,"['SFHF', 'FFFF', 'FHHH', 'FFFG']",41,14,1.0,1.0
1,"['SFFH', 'FHFF', 'HHHF', 'HFHG']",58,13,0.0,0.0
1,"['SHHH', 'FHHH', 'FFFF', 'HHHG']",56,4,0.0,0.0
1,"['SFFH', 'HFFF', 'HHFH', 'FFFG']",42,13,1.0,0.997
1,"['SHHF', 'FFFH', 'HHFF', 'FHFG']",1,6,0.0,0.0
1,"['SFHF', 'FFHH', 'HFFF', 'FFHG']",17,13,0.0,0.0
1,"['SHHH', 'FFHH', 'HFFH', 'FHFG']",100,12,0.0,0.0
1,"['SFFF', 'HHFH', 'FFFF', 'FFHG']",95,12,0.0,0.0
1,"['SFFH', 'HHFH', 'FHFF', 'FFFG']",21,11,1.0,1.0
1,"['SHHH', 'FFFF', 'HHHF', 'HHHG']",75,6,1.0,0.994009
1,"['SFHH', 'HFFF', 'HHHF', 'HHHG']",66,5,1.0,0.9530650263643888
1,"['SHHF', 'FHFH', 'FHHH', 'FFFG']",23,8,1.0,0.988053892081
1,"['SHHF', 'FFHH', 'HFFF', 'FHFG']",12,9,1.0,0.994009
1,"['SFHF', 'FFFF', 'FHFH', 'HFFG']",50,3,1.0,0.9762504936564125
1,"['SFHF', 'HFFF', 'HHFF', 'HHFG']",53,7,1.0,0.997
1,"['SHHH', 'FFFH', 'HHFH', 'FHFG']",99,10,1.0,0.997
1,"['SHHH', 'FFFH', 'HHFH', 'HHFG']",44,5,0.0,0.0
1,"['SFFF', 'FFFF', 'FHFF', 'FHFG']",15,11,1.0,1.0
1,"['SFFF', 'FFFF', 'FFFF', 'HFHG']",11,9,1.0,0.994009
1,"['SFFF', 'FHFF', 'FFHH', 'HFFG']",15,4,0.0,0.0
1,"['SFHH', 'FFFH', 'FFFF', 'HFHG']",19,10,1.0,0.997
1,"['SHFH', 'FFFF', 'FHHF', 'HFFG']",45,7,1.0,0.997
1,"['SFFH', 'FHFF', 'HFFF', 'FFHG']",43,13,1.0,0.991026973
1,"['SFFF', 'HHFF', 'HHFF', 'HHHG']",83,6,1.0,0.994009
1,"['SFHF', 'HFHH', 'FFFF', 'HHHG']",51,0,1.0,0.9588092525966956
1,"['SFHH', 'FFHH', 'FFFF', 'FHHG']",39,11,1.0,1.0
1,"['SHHH', 'FHHH', 'FFFH', 'HHFG']",95,8,1.0,0.991026973
1,"['SFFH', 'FHFH', 'FFFF', 'HHFG']",45,0,1.0,0.9733217421754432
1,"['SFHH', 'HFFH', 'HHFH', 'HHFG']",4,0,0.0,0.0
1,"['SFFF', 'FFFF', 'FHFF', 'FFHG']",50,8,0.0,0.0
1,"['SFFF', 'HFHF', 'FFFF', 'HFHG']",94,9,1.0,0.994009
1,"['SFFF', 'FFFF', 'FHFF', 'HHHG']",25,11,1.0,1.0
1,"['SFFH', 'FHHF', 'FFFF', 'FFFG']",72,13,1.0,0.997
1,"['SHHH', 'FFFF', 'FFHF', 'FHHG']",96,9,1.0,0.988053892081
1,"['SHHF', 'FHHF', 'FHHH', 'FFFG']",15,0,0.0,0.0
1,"['SFHH', 'HFHH', 'FFFH', 'HHFG']",36,1,0.0,0.0
1,"['SFHF', 'FFFF', 'HFFF', 'HHHG']",80,7,1.0,0.997
1,"['SFFH', 'FFFH', 'FHFF', 'HFHG']",65,8,1.0,0.9248559951318693
1,"['SHFH', 'FHHH', 'FFFF', 'FFHG']",63,11,1.0,1.0
1,"['SFHF', 'HFFH', 'HHFF', 'HHHG']",34,0,0.0,0.0
1,"['SHHF', 'FFFH', 'FHFF', 'HFFG']",49,3,0.0,0.0
1,"['SFHH', 'HFFH', 'HHFH', 'HFFG']",95,1,1.0,0.985089730404757
1,"['SFFF', 'HHFF', 'HFFH', 'FFFG']",64,1,1.0,0.988053892081
1,"['SFFH', 'HFFH', 'HHFF', 'HHHG']",89,10,1.0,0.997
1,"['SFFH', 'HHFH', 'HHFF', 'HHHG']",95,0,1.0,0.9674905716180701
1,"['SHHH', 'FHHH', 'FHHH', 'FFFG']",4,0,0.0,0.0
1,"['SHFH', 'FHFH', 'FHFF', 'FFFG']",23,0,1.0,0.767668872977057
1,"['SFHF', 'FHFF', 'FFFF', 'FHHG']",98,3,1.0,0.994009
1,"['SHFH', 'FHHH', 'FFHH', 'HFFG']",15,0,0.0,0.0
1,"['SFHF', 'FHHH', 'FFFF', 'HFFG']",27,11,1.0,1.0
1,"['SHFH', 'FFFH', 'HHFF', 'FHFG']",98,14,1.0,1.0
1,"['SFHH', 'FFFH', 'FHFF', 'HHFG']",91,8,1.0,0.985089730404757
1,"['SFHH', 'FHFF', 'FFFH', 'FHFG']",56,4,0.0,0.0
1,"['SFFF', 'HFHF', 'HHHF', 'FFHG']",62,7,1.0,0.997
1,"['SHHH', 'FFHF', 'FFFF', 'HFFG']",97,7,1.0,0.997
1,"['SFFF', 'FFFF', 'HHFH', 'FHFG']",57,1,1.0,0.985089730404757
1,"['SFHH', 'HFFF', 'HFHF', 'HHHG']",85,1,1.0,0.985089730404757
1,"['SFHF', 'HFHF', 'FFHF', 'HFFG']",42,1,1.0,0.9165572373164391
1,"['SFFH', 'HFHF', 'FFFH', 'HFFG']",14,13,1.0,0.997
1,"['SFHH', 'FFFH', 'HHFF', 'FHFG']",39,4,1.0,0.988053892081
1,"['SFFH', 'HFFF', 'FFHF', 'HHHG']",62,6,1.0,0.994009
1,"['SHFH', 'FFFF', 'HHHF', 'FFFG']",76,6,1.0,0.994009
1,"['SFFF', 'FFFF', 'HHHF', 'FFHG']",45,1,1.0,0.985089730404757
1,"['SHHH', 'FFFF', 'HFFH', 'FFFG']",61,10,1.0,0.997
1,"['SFHF', 'FFHH', 'HFFH', 'HFFG']",54,4,1.0,0.9559328248389055
1,"['SFFH', 'HHFF', 'HHFH', 'HHFG']",66,7,0.0,0.0
1,"['SFFH', 'FHFH', 'FHFH', 'HFFG']",97,14,1.0,1.0
1,"['SFFF', 'FFHH', 'FHFH', 'FFFG']",78,3,1.0,0.7887102894272789
1,"['SFFF', 'HHHF', 'FFFF', 'HFHG']",27,7,1.0,0.997
1,"['SHHF', 'FFHH', 'HFFH', 'HHFG']",54,4,0.0,0.0
1,"['SHFH', 'FHHH', 'FFHF', 'HFFG']",13,8,0.0,0.0
1,"['SHFH', 'FFHF', 'FFFF', 'FHFG']",91,8,1.0,0.991026973
1,"['SFHF', 'HFFH', 'HFHH', 'FFFG']",50,6,0.0,0.0
1,"['SFFF', 'FFHF', 'FFFH', 'FFFG']",95,10,1.0,0.997
1,"['SHHH', 'FHHH', 'FHHH', 'FFFG']",47,0,1.0,0.9473552137914398
1,"['SHHH', 'FFFF', 'HFHH', 'HFFG']",59,4,0.0,0.0
1,"['SHFF', 'FFHH', 'HFFH', 'HHFG']",100,0,1.0,0.8974819010978248
1,"['SHFF', 'FFFF', 'FFFF', 'HFFG']",3,0,0.0,0.0
1,"['SFHH', 'HFHH', 'HFFF', 'HHFG']",93,14,1.0,1.0
1,"['SHHF', 'FFHF', 'FFHH', 'HFFG']",92,0,1.0,0.9762504936564125
1,"['SHHF', 'FFFF', 'HHFF', 'HFFG']",27,7,1.0,0.997
1,"['SFFH', 'HHFF', 'HHHF', 'FHFG']",49,12,0.0,0.0
1,"['SFFF', 'FFFH', 'HHFH', 'HFFG']",76,2,1.0,0.988053892081
1,"['SHFH', 'FHHH', 'FFFF', 'FHHG']",14,11,1.0,1.0
1,"['SFHH', 'FFHH', 'FFHF', 'FFFG']",70,12,1.0,0.994009
1,"['SFFH', 'FHFF', 'FHFH', 'FFFG']",36,12,1.0,0.994009
1,"['SFFF', 'FFFF', 'FFHF', 'HHFG']",100,4,1.0,0.9821344612135428
1,"['SHHF', 'FHFF', 'FFHH', 'HFFG']",54,3,0.0,0.0
1,"['SFFF', 'HFHF', 'HHFF', 'FHHG']",68,11,1.0,1.0
1,"['SFFF', 'FFFF', 'FHFF', 'HFFG']",80,5,1.0,0.9616943356035061
1,"['SFHF', 'FFFH', 'HFFH', 'FHFG']",23,4,1.0,0.9276389118674717
1,"['SFHH', 'HFHH', 'HFFH', 'FHFG']",71,14,1.0,1.0
1,"['SFHH', 'FFFF', 'HHHF', 'HHHG']",33,11,1.0,1.0
1,"['SFFF', 'FFHH', 'HFHF', 'HFFG']",93,2,1.0,0.8867604854519608
1,"['SFHF', 'HFHH', 'HFFF', 'HHHG']",39,3,0.0,0.0
1,"['SFHH', 'FFFF', 'HHFH', 'HHFG']",32,7,0.0,0.0
1,"['SFHH', 'HFHH', 'HFHH', 'FFFG']",79,1,1.0,0.985089730404757
1,"['SFFF', 'FFFF', 'HFFF', 'FHHG']",44,9,1.0,0.988053892081
1,"['SFFH', 'HHFF', 'HHFF', 'HHHG']",44,6,1.0,0.9733217421754432
1,"['SFHH', 'HFFH', 'HHFH', 'FHFG']",77,10,1.0,0.997
1,"['SFHH', 'FFFH', 'FHHH', 'FFFG']",90,12,1.0,0.994009
1,"['SFHH', 'HFHH', 'FFFH', 'FHFG']",30,10,1.0,0.997
1,"['SHHH', 'FFFH', 'HFFF', 'HHHG']",22,4,0.0,0.0
1,"['SFHH', 'HFFH', 'FFFH', 'HHFG']",42,14,1.0,1.0
1,"['SFFF', 'HFHH', 'HFHH', 'HFFG']",88,13,1.0,0.997
1,"['SHFH', 'FFHF', 'HFHF', 'HFFG']",28,4,0.0,0.0
1,"['SHHH', 'FFHF', 'HFHF', 'HFFG']",43,7,1.0,0.997
1,"['SFHF', 'HFFF', 'FHHF', 'HHHG']",58,5,1.0,0.991026973
1,"['SFFF', 'HFHF', 'FHFF', 'HHHG']",80,1,1.0,0.9791880578299021
1,"['SFHH', 'HFHH', 'HFFH', 'HFFG']",4,1,0.0,0.0
1,"['SFFH', 'FHFH', 'FHFH', 'HHFG']",75,8,1.0,0.9502058312852957
1,"['SFFH', 'HFFF', 'FFFH', 'HFFG']",51,6,1.0,0.994009
1,"['SFFH', 'HHFF', 'HFFF', 'HHHG']",22,11,1.0,1.0
1,"['SFHF', 'FFFF', 'FHHF', 'HFHG']",37,3,1.0,0.994009
1,"['SFFF', 'FFFF', 'FHFH', 'FFFG']",31,6,1.0,0.994009
1,"['SHHF', 'FFFF', 'FHFH', 'HFFG']",41,0,0.0,0.0
1,"['SFFH', 'FFFH', 'FHHF', 'FFFG']",27,2,0.0,0.0
1,"['SFFF', 'HFHF', 'FFFF', 'FFFG']",32,5,1.0,0.985089730404757
1,"['SFFH', 'HHFF', 'FHHF', 'HHHG']",70,0,1.0,0.9416796087056153
1,"['SHHH', 'FHHH', 'FFFF', 'HHHG']",43,0,0.0,0.0
1,"['SFHF', 'FFFH', 'HHFH', 'HHFG']",32,3,0.0,0.0
1,"['SFFH', 'FHHH', 'FFFH', 'HFFG']",22,10,1.0,0.997
1,"['SHHH', 'FHHF', 'FFFF', 'FHHG']",68,10,1.0,0.997
1,"['SFFH', 'FHFF', 'FHFF', 'FHHG']",87,10,1.0,0.997
1,"['SHFH', 'FFHH', 'HFFF', 'FFHG']",25,11,1.0,1.0
1,"['SHFF', 'FFHF', 'HFHH', 'FFFG']",82,7,0.0,0.0
1,"['SFHH', 'HFFF', 'FFFH', 'HHFG']",37,1,1.0,0.9733217421754432
1,"['SHHH', 'FHHH', 'FFFH', 'HHFG']",11,4,0.0,0.0
1,"['SFFF', 'FFFH', 'HFHH', 'HFFG']",60,1,1.0,0.9502058312852957
1,"['SFFH', 'HFFH', 'HFHH', 'HFFG']",59,13,1.0,0.997
1,"['SFHH', 'HFHH', 'HFHH', 'HFFG']",93,5,1.0,0.991026973
1,"['SHHF', 'FFFH', 'FHFF', 'HHHG']",40,6,1.0,0.994009
1,"['SFFH', 'FHFF', 'HHFF', 'FFFG']",83,12,1.0,0.994009
1,"['SFHH', 'HFFH', 'FFHH', 'HFFG']",74,14,1.0,1.0
1,"['SHHF', 'FFFF', 'FFFF', 'HFHG']",45,5,1.0,0.991026973
1,"['SFFF', 'FHFH', 'FFFF', 'HFFG']",44,6,1.0,0.994009
1,"['SFFH', 'HHFH', 'HFFF', 'HHFG']",70,9,1.0,0.994009
1,"['SFFF', 'FHFF', 'FFFH', 'FHFG']",24,8,0.0,0.0
1,"['SHFF', 'FFFF', 'FFHH', 'FFFG']",99,7,1.0,0.9502058312852957
1,"['SFFF', 'FHFH', 'FHFF', 'HHHG']",87,1,1.0,0.9530650263643888
1,"['SHFF', 'FFFH', 'FFHF', 'HFFG']",25,3,0.0,0.0
1,"['SHFH', 'FFFF', 'FHFF', 'FFHG']",16,7,1.0,0.997
1,"['SFHF', 'HFHH', 'HFFH', 'FHFG']",23,0,0.0,0.0
1,"['SFFF', 'HHFH', 'HFFH', 'FFFG']",36,12,1.0,0.988053892081
1,"['SFFF', 'HFHF', 'FFHF', 'HHHG']",67,5,1.0,0.9559328248389055
1,"['SFFF', 'FHFF', 'FFHF', 'FFFG']",11,9,0.0,0.0
1,"['SHHH', 'FHHF', 'FFFF', 'HFFG']",20,7,1.0,0.997
1,"['SHFH', 'FFFF', 'FHHF', 'FHFG']",62,6,1.0,0.994009
1,"['SFFF', 'FFFH', 'FFHF', 'HFFG']",55,6,1.0,0.8788035596734672
1,"['SFFF', 'HFFH', 'FHFF', 'FHFG']",24,2,1.0,0.9733217421754432
1,"['SFHH', 'HFFH', 'HFFF', 'HFFG']",23,5,1.0,0.991026973
1,"['SFFF', 'HFHH', 'HFFH', 'FHFG']",69,2,0.0,0.0
1,"['SFFF', 'HHHF', 'FFHF', 'FHHG']",34,8,0.0,0.0
1,"['SFFH', 'HFFH', 'HFFH', 'HHFG']",83,6,1.0,0.994009
1,"['SHFH', 'FFHH', 'HFHH', 'HFFG']",65,2,0.0,0.0
1,"['SHFH', 'FFHF', 'HFFF', 'FFFG']",58,4,0.0,0.0
1,"['SFFF', 'FFFF', 'FFFF', 'HHHG']",9,9,1.0,0.9616943356035061
1,"['SFHF', 'HFFH', 'HHFF', 'FHHG']",36,5,0.0,0.0
1,"['SHHH', 'FHHH', 'FFFF', 'FHHG']",54,12,1.0,0.8476834558136123
1,"['SFFF', 'HFHF', 'HFFH', 'HHFG']",15,10,1.0,0.997
