Temperature,Map,Simulations,Initial State,Return,Discounted Return
1,"['SHHF', 'FFHF', 'FFHF', 'FFFG']",84,4,1.0,0.988053892081
1,"['SFFF', 'HFHH', 'FFHH', 'HFFG']",54,1,1.0,0.8250687380258053
1,"['SHFH', 'FFHF', 'FHFF', 'FFFG']",89,14,1.0,1.0
1,"['SHHH', 'FFFH', 'FHFH', 'FFFG']",31,8,1.0,0.991026973
1,"['SHFF', 'FFFF', 'HFFF', 'FFHG']",16,4,1.0,0.9791880578299021
1,"['SFHH', 'FFFH', 'FHFF', 'HHHG']",33,5,1.0,0.79346393184295
1,"['SFFF', 'HHHF', 'HHHF', 'FFHG']",96,7,1.0,0.997
1,"['SFFH', 'FHFF', 'FHHF', 'HHHG']",65,6,1.0,0.994009
1,"['SHHF', 'FFHH', 'FFFH', 'HHFG']",71,5,0.0,0.0
1,"['SFFH', 'HFFF', 'HFFF', 'FFFG']",9,5,1.0,0.985089730404757
1,"['SFHH', 'FHHF', 'FFFF', 'FHFG']",94,8,1.0,0.991026973
1,"['SFHH', 'FFHF', 'HFFH', 'HHFG']",94,9,1.0,0.994009
1,"['SHHH', 'FFHH', 'HFFH', 'FHFG']",79,9,1.0,0.994009
1,"['SFFF', 'HHFH', 'HFFF', 'HFFG']",95,9,1.0,0.994009
1,"['SFHF', 'FFFF', 'FFFF', 'FFFG']",62,7,1.0,0.997
1,"['SFFH', 'FHHF', 'FHFH', 'FFFG']",48,2,1.0,0.7494371162085136
1,"['SFFF', 'FFHF', 'FHFF', 'HHFG']",43,8,1.0,0.9704017769489168
1,"['SHHF', 'FHHH', 'FFFH', 'FFFG']",43,14,1.0,1.0
1,"['SFFF', 'FFHF', 'HFHF', 'HFHG']",95,5,1.0,0.9821344612135428
1,"['SFHH', 'FFHH', 'FFFH', 'HHFG']",8,9,0.0,0.0
1,"['SHHF', 'FHFF', 'FHHH', 'FFFG']",78,7,0.0,0.0
1,"['SFHH', 'HFFH', 'HFFF', 'HFHG']",96,0,1.0,0.9704017769489168
1,"['SFHF', 'FHHH', 'FFFF', 'HFFG']",3,13,1.0,0.997
1,"['SHHH', 'FFHH', 'HFFH', 'HHFG']",59,9,1.0,0.994009
1,"['SHFF', 'FHFH', 'FFFF', 'HHHG']",12,0,0.0,0.0
1,"['SFFF', 'FHFF', 'FHHF', 'HHFG']",68,8,1.0,0.9704017769489168
1,"['SFHF', 'HFFF', 'FFFF', 'HFHG']",59,6,1.0,0.994009
1,"['SFHF', 'FFFH', 'HFFF', 'HHFG']",3,6,0.0,0.0
1,"['SFFH', 'FFFH', 'FFHH', 'FFFG']",74,9,1.0,0.994009
1,"['SFHF', 'HFFF', 'HFFF', 'HHFG']",9,14,1.0,1.0
1,"['SFHH', 'HFFF', 'HFFF', 'HHHG']",27,0,1.0,0.8657003616774767
1,"['SFHH', 'HFFH', 'HHFH', 'HHFG']",65,1,1.0,0.9502058312852957
1,"['SHHH', 'FHHF', 'FHHH', 'FFFG']",28,0,0.0,0.0
1,"['SFHF', 'HFFF', 'FHFF', 'FHFG']",35,8,0.0,0.0
1,"['SHHF', 'FHHH', 'FFFF', 'HFHG']",1,13,0.0,0.0
1,"['SFHH', 'FHHH', 'FHHH', 'FFFG']",23,8,1.0,0.985089730404757
1,"['SFHH', 'HFHH', 'FFHF', 'FFFG']",93,5,1.0,0.991026973
1,"['SFFH', 'FFHH', 'FHFF', 'FFFG']",35,4,1.0,0.9791880578299021
1,"['SHHF', 'FFHH', 'HFFF', 'HHHG']",51,10,1.0,0.997
1,"['SFFF', 'FFFH', 'FHFF', 'FFHG']",58,1,1.0,0.9083329444789534
1,"['SHHF', 'FFHF', 'HFHF', 'FFFG']",68,9,1.0,0.994009
1,"['SFHF', 'FFFF', 'HFHF', 'HFFG']",98,5,1.0,0.991026973
1,"['SHHF', 'FHFH', 'FFFF', 'HHFG']",23,8,0.0,0.0
1,"['SFFH', 'HHFF', 'HHHF', 'HHFG']",6,7,1.0,0.997
1,"['SFHH', 'FFHH', 'FFFF', 'FFFG']",87,13,1.0,0.997
1,"['SFHH', 'HFFH', 'FFFF', 'HHFG']",65,0,1.0,0.9821344612135428
1,"['SHHH', 'FHHH', 'FHHH', 'FFFG']",78,4,1.0,0.9416796087056153
1,"['SHHH', 'FHHH', 'FFFF', 'FHHG']",30,9,0.0,0.0
1,"['SFFH', 'HHFH', 'HHFF', 'HHFG']",83,2,1.0,0.991026973
1,"['SFFF', 'FFHF', 'HHHF', 'FHHG']",30,2,1.0,0.991026973
1,"['SFHH', 'HFHH', 'HFFF', 'HFHG']",47,13,1.0,0.991026973
1,"['SHHH', 'FFFH', 'FFFH', 'HHFG']",88,10,1.0,0.997
1,"['SFHH', 'FFFH', 'HFFH', 'HHFG']",75,9,1.0,0.9791880578299021
1,"['SHHF', 'FHHH', 'FFFH', 'FFFG']",47,12,1.0,0.994009
1,"['SHHF', 'FFHH', 'FFFF', 'FHFG']",63,3,0.0,0.0
1,"['SFFF', 'HFHF', 'HFFH', 'HHFG']",77,1,1.0,0.9530650263643888
1,"['SFFF', 'HFFF', 'FFFH', 'HHFG']",77,7,1.0,0.991026973
1,"['SFHF', 'HFFF', 'HFFF', 'HHFG']",33,7,1.0,0.997
1,"['SFFF', 'FHFF', 'FHFH', 'FFFG']",56,2,1.0,0.991026973
1,"['SFFF', 'FFHF', 'FHFH', 'FFFG']",31,13,1.0,0.997
1,"['SHFH', 'FFFH', 'FFFF', 'HFFG']",44,13,1.0,0.997
1,"['SFHF', 'FFFH', 'FFFF', 'HFFG']",91,5,1.0,0.991026973
1,"['SHHF', 'FFFF', 'FFHH', 'FFFG']",93,14,1.0,1.0
1,"['SFHH', 'HFFF', 'HFFF', 'HFHG']",46,11,1.0,1.0
1,"['SHHH', 'FFFF', 'HFHF', 'HFHG']",100,9,1.0,0.9821344612135428
1,"['SHFH', 'FHFH', 'FFHF', 'FFFG']",1,13,1.0,0.994009
1,"['SHHH', 'FHHH', 'FFFF', 'HHHG']",14,11,1.0,1.0
1,"['SFHF', 'FHFH', 'FHHH', 'FFFG']",27,4,0.0,0.0
1,"['SFFF', 'FFFH', 'HHFF', 'HHHG']",57,2,1.0,0.985089730404757
1,"['SHHF', 'FFFF', 'HHHF', 'HHHG']",40,7,1.0,0.997
1,"['SFFH', 'HFFH', 'HFFF', 'FHFG']",42,9,1.0,0.994009
1,"['SFHH', 'FFFH', 'HHFF', 'HHHG']",34,4,1.0,0.884100203995605
1,"['SFHF', 'HFFF', 'FFHF', 'FHHG']",12,11,1.0,1.0
1,"['SFHF', 'HFHF', 'FFFF', 'FHFG']",77,14,1.0,1.0
1,"['SFHH', 'HFFH', 'FHFF', 'FFHG']",50,6,1.0,0.9332298921513504
1,"['SFFF', 'HFHH', 'HFFH', 'FFFG']",59,13,1.0,0.997
1,"['SFFH', 'HFFF', 'HFFF', 'HFHG']",85,10,1.0,0.997
1,"['SHHH', 'FFHH', 'HFFF', 'HHFG']",51,14,1.0,1.0
1,"['SHFF', 'FFHF', 'FFFF', 'HFFG']",66,7,1.0,0.997
1,"['SHHF', 'FHHF', 'FFFF', 'HHFG']",99,10,1.0,0.997
1,"['SFFH', 'HHFF', 'HFFF', 'FFHG']",9,11,1.0,1.0
1,"['SFFH', 'HHFH', 'HHFF', 'FHHG']",94,12,0.0,0.0
1,"['SFFF', 'HFFH', 'FFFF', 'HFHG']",87,13,1.0,0.991026973
1,"['SFFF', 'HFHF', 'FFFF', 'FHHG']",74,0,1.0,0.9821344612135428
1,"['SHHH', 'FFFH', 'HFFH', 'HHFG']",34,4,0.0,0.0
1,"['SFHF', 'HFFH', 'FFFH', 'FHFG']",86,8,1.0,0.991026973
1,"['SFFH', 'FFHH', 'FFHH', 'HFFG']",30,4,0.0,0.0
1,"['SFFF', 'FFHF', 'FFHF', 'FHFG']",1,12,0.0,0.0
1,"['SFHF', 'HFFH', 'FFFH', 'FFFG']",10,1,1.0,0.9791880578299021
1,"['SFFH', 'FFFF', 'FHFF', 'FFHG']",26,13,0.0,0.0
1,"['SHHF', 'FFFF', 'HHHF', 'HHFG']",65,11,1.0,1.0
1,"['SHHH', 'FFHH', 'HFFF', 'HHFG']",3,11,1.0,1.0
1,"['SFFH', 'HHFH', 'FHFH', 'HHFG']",62,6,1.0,0.994009
1,"['SHHH', 'FFFH', 'FFFH', 'HFFG']",90,6,1.0,0.994009
1,"['SHFF', 'FFHF', 'FFHH', 'HFFG']",53,4,1.0,0.93603800616986
1,"['SFFH', 'HFHH', 'FFFF', 'FFHG']",55,2,1.0,0.8947894553945313
1,"['SFFH', 'FFFH', 'FFFF', 'FFFG']",61,4,1.0,0.985089730404757
1,"['SFFF', 'FFFH', 'HFFF', 'HHHG']",71,0,1.0,0.9502058312852957
1,"['SFFH', 'HHFF', 'HFFF', 'HHFG']",88,1,1.0,0.9821344612135428
1,"['SHHF', 'FFFH', 'HFFF', 'HHFG']",87,0,1.0,0.9559328248389055
1,"['SFFF', 'HHFH', 'FFFF', 'HHFG']",58,8,1.0,0.985089730404757
1,"['SFHF', 'HFFF', 'HHFF', 'HFHG']",32,13,0.0,0.0
1,"['SHHH', 'FFHH', 'HFFF', 'HFFG']",15,14,1.0,1.0
1,"['SHHH', 'FFFF', 'HHFH', 'FHFG']",4,4,0.0,0.0
1,"['SHFF', 'FFFF', 'HFFF', 'HFHG']",60,3,1.0,0.994009
1,"['SHHF', 'FHFF', 'FFFF', 'HFHG']",13,4,0.0,0.0
1,"['SFHH', 'FFFF', 'FHHF', 'HFFG']",19,1,0.0,0.0
1,"['SHHH', 'FHFF', 'FFHH', 'HFFG']",62,8,1.0,0.988053892081
1,"['SFHF', 'FFFF', 'FHFH', 'FFFG']",14,7,0.0,0.0
1,"['SFFF', 'HHFH', 'FHFH', 'HHFG']",62,2,1.0,0.9733217421754432
1,"['SHFF', 'FFHH', 'FFFF', 'HHHG']",56,2,0.0,0.0
1,"['SFHH', 'FHHF', 'FFFH', 'FHFG']",27,0,0.0,0.0
1,"['SHHH', 'FFHH', 'HFFF', 'HFHG']",35,4,0.0,0.0
1,"['SHHF', 'FHFF', 'FFHH', 'FFFG']",61,9,1.0,0.994009
1,"['SFFF', 'HHHF', 'FHHF', 'FHHG']",89,7,1.0,0.997
1,"['SHHH', 'FFHF', 'FFFF', 'HFHG']",90,7,1.0,0.997
1,"['SFHH', 'FFFH', 'HFFF', 'HHHG']",1,0,0.0,0.0
1,"['SFFF', 'HHFF', 'HFHF', 'HHHG']",45,1,1.0,0.9821344612135428
1,"['SFHF', 'HFFF', 'HFHH', 'FFFG']",79,6,1.0,0.9762504936564125
1,"['SFFF', 'HFFH', 'FFFF', 'FFHG']",61,11,1.0,1.0
1,"['SFFH', 'HFFH', 'FHFF', 'HHHG']",71,11,1.0,1.0
1,"['SFFH', 'FHFH', 'HHFF', 'FFHG']",12,6,1.0,0.9001824484431542
1,"['SFFH', 'FHFF', 'FHHH', 'FFFG']",47,14,1.0,1.0
1,"['SHFH', 'FFFH', 'FHFF', 'HHHG']",50,10,1.0,0.997
1,"['SFFH', 'HHFF', 'FHFH', 'FFFG']",96,12,1.0,0.994009
1,"['SFHH', 'HFFF', 'HHFH', 'HHFG']",6,14,1.0,1.0
1,"['SHHH', 'FFHH', 'FHHH', 'FFFG']",4,12,0.0,0.0
1,"['SHHH', 'FFFH', 'HFFF', 'FFHG']",100,6,1.0,0.994009
1,"['SHFH', 'FHHH', 'FFFF', 'HHHG']",43,9,1.0,0.994009
1,"['SHHH', 'FFHF', 'FFHH', 'HFFG']",13,8,0.0,0.0
1,"['SFFF', 'FFFF', 'HFFF', 'FFFG']",4,3,1.0,0.994009
1,"['SFFF', 'FFFH', 'FHFF', 'HFFG']",83,5,1.0,0.991026973
1,"['SHHH', 'FFFH', 'HHFF', 'FHFG']",22,12,0.0,0.0
1,"['SHHH', 'FFFF', 'FFHF', 'FHFG']",34,6,1.0,0.994009
1,"['SFFH', 'FFHF', 'FHFH', 'FFFG']",10,7,0.0,0.0
1,"['SFFH', 'FFHF', 'FFHH', 'FFFG']",25,14,1.0,1.0
1,"['SHFH', 'FFHH', 'FHHF', 'FFFG']",24,8,1.0,0.991026973
1,"['SFFH', 'HHFF', 'HHHF', 'HHFG']",63,7,1.0,0.997
1,"['SFHF', 'FFFH', 'HFFF', 'HFFG']",91,4,1.0,0.988053892081
1,"['SFHH', 'HFFH', 'HHFF', 'HFFG']",96,6,1.0,0.994009
1,"['SFHH', 'FHFH', 'FFFH', 'HFFG']",58,13,1.0,0.997
1,"['SFHH', 'FFFF', 'FHFF', 'FFFG']",46,4,1.0,0.988053892081
1,"['SFFF', 'HHHF', 'HHHF', 'HHFG']",80,14,1.0,1.0
1,"['SHHH', 'FFHH', 'HFHH', 'HFFG']",39,5,1.0,0.991026973
1,"['SFFH', 'HHFF', 'FHHF', 'HHHG']",99,6,1.0,0.994009
1,"['SFFF', 'FFFF', 'FFHF', 'HFHG']",3,7,1.0,0.9332298921513504
1,"['SFHH', 'FHHH', 'FFFF', 'FHFG']",90,1,1.0,0.9674905716180701
1,"['SHFH', 'FFFH', 'HHFH', 'HFFG']",84,5,1.0,0.991026973
1,"['SFFH', 'FFFH', 'HFFF', 'FFFG']",15,11,1.0,1.0
1,"['SFFF', 'FFFH', 'FFHF', 'FFFG']",80,13,1.0,0.997
1,"['SFFF', 'HFFF', 'FFHF', 'HFFG']",59,3,1.0,0.9821344612135428
1,"['SFFH', 'HFFH', 'HHFF', 'HHFG']",62,5,1.0,0.991026973
1,"['SFFH', 'FFHF', 'HFFF', 'HFFG']",52,14,1.0,1.0
1,"['SFFH', 'HFHF', 'FFFF', 'HFFG']",18,14,1.0,1.0
1,"['SFFH', 'HFFF', 'FFHF', 'HFFG']",15,7,0.0,0.0
1,"['SFHH', 'FFHH', 'HFFH', 'HHFG']",78,9,1.0,0.994009
1,"['SFFF', 'HHHF', 'HHHF', 'HHHG']",59,1,1.0,0.988053892081
1,"['SFFF', 'FHFH', 'HHFH', 'HHFG']",99,4,1.0,0.9502058312852957
1,"['SHFF', 'FHFF', 'FFFH', 'FFFG']",36,0,1.0,0.9762504936564125
1,"['SHHH', 'FFHH', 'HFFF', 'HFFG']",99,11,1.0,1.0
1,"['SFHH', 'FFFF', 'HHFF', 'HHFG']",29,6,1.0,0.994009
1,"['SFHF', 'FFFH', 'FFFF', 'HFFG']",69,10,1.0,0.997
1,"['SFHF', 'FHHH', 'FFFF', 'HHFG']",82,0,1.0,0.9762504936564125
1,"['SHHH', 'FHHH', 'FFFH', 'HHFG']",62,0,0.0,0.0
1,"['SHHF', 'FFHH', 'HFFF', 'HHHG']",28,0,0.0,0.0
1,"['SFFH', 'HHFH', 'HFFH', 'FFFG']",92,0,1.0,0.9616943356035061
1,"['SFHH', 'HFFH', 'HHFH', 'HHFG']",71,14,1.0,1.0
1,"['SFHH', 'HFHH', 'FFHF', 'HFFG']",34,9,1.0,0.994009
1,"['SHFF', 'FHHF', 'FHHF', 'FFFG']",49,11,1.0,1.0
1,"['SFHF', 'HFFH', 'HFFF', 'FHFG']",1,10,0.0,0.0
1,"['SHHH', 'FHHH', 'FFHH', 'HFFG']",32,9,1.0,0.994009
1,"['SFHF', 'FFHF', 'FFFF', 'FHHG']",100,7,1.0,0.997
1,"['SFFH', 'HHFF', 'HHHF', 'HHFG']",82,11,1.0,1.0
1,"['SFHF', 'FFHH', 'HFHH', 'HFFG']",53,3,0.0,0.0
1,"['SFFF', 'HFHH', 'HFFH', 'FFFG']",77,3,1.0,0.9762504936564125
1,"['SHFF', 'FFFH', 'HFHF', 'FFFG']",10,5,0.0,0.0
1,"['SHHH', 'FFFH', 'FFFH', 'FHFG']",54,6,1.0,0.994009
1,"['SHFH', 'FHHH', 'FFFH', 'FFFG']",72,4,1.0,0.988053892081
1,"['SHHH', 'FHHH', 'FFFF', 'FHHG']",93,8,1.0,0.991026973
1,"['SHHH', 'FFFF', 'HFHF', 'FHHG']",90,6,1.0,0.994009
1,"['SHFF', 'FFHF', 'HFHH', 'FFFG']",80,12,1.0,0.994009
1,"['SHHF', 'FFHF', 'HFHH', 'FFFG']",76,13,1.0,0.997
1,"['SFFF', 'HHFF', 'FHFF', 'FHFG']",93,14,1.0,1.0
1,"['SFFH', 'HHFF', 'HHFF', 'HFHG']",44,2,1.0,0.991026973
1,"['SHHH', 'FFHF', 'FHHH', 'FFFG']",41,8,1.0,0.988053892081
1,"['SHHH', 'FFFH', 'FFFH', 'FHFG']",49,14,1.0,1.0
1,"['SFHH', 'HFFH', 'HHFF', 'FFHG']",80,1,1.0,0.8451404054461714
1,"['SFHF', 'HFFF', 'FHHF', 'HHHG']",8,1,0.0,0.0
1,"['SFFF', 'HHHF', 'HHFF', 'HHHG']",13,2,1.0,0.988053892081
1,"['SFHH', 'HFFH', 'HFFF', 'HHHG']",11,0,0.0,0.0
1,"['SHHH', 'FFFF', 'HHHF', 'HHHG']",39,5,1.0,0.991026973
1,"['SFHH', 'FFFF', 'FHHF', 'HHHG']",34,0,1.0,0.884100203995605
1,"['SFFF', 'HFFF', 'FHFH', 'HHFG']",79,2,1.0,0.9733217421754432
1,"['SFHH', 'HFFF', 'FHFF', 'FFFG']",96,6,1.0,0.994009
1,"['SFFF', 'FFFF', 'FFFF', 'HHFG']",21,8,1.0,0.991026973
1,"['SFHH', 'HFHF', 'HFHH', 'HFFG']",70,9,1.0,0.994009
1,"['SFFH', 'FFHH', 'HFFF', 'FFFG']",20,4,1.0,0.884100203995605
1,"['SFHF', 'HFFH', 'HFHH', 'HFFG']",29,5,0.0,0.0
1,"['SHHF', 'FFHH', 'FHFH', 'FFFG']",88,4,1.0,0.988053892081
1,"['SFHF', 'HFHH', 'FFFF', 'HHFG']",90,10,1.0,0.997
1,"['SFHH', 'HFHH', 'FFHH', 'HFFG']",54,9,1.0,0.994009
1,"['SHHF', 'FFHF', 'HFFF', 'HHFG']",2,14,1.0,1.0
1,"['SFFF', 'HHFH', 'HHFF', 'FHHG']",31,6,1.0,0.985089730404757
1,"['SHHF', 'FHFF', 'FFFH', 'HFFG']",97,14,1.0,1.0
1,"['SFFF', 'HFHH', 'FFFH', 'FHFG']",47,8,0.0,0.0
1,"['SFHH', 'HFFH', 'HHFF', 'FFHG']",66,6,1.0,0.994009
1,"['SFHH', 'FFFF', 'FFHF', 'FFFG']",82,1,1.0,0.9674905716180701
1,"['SHFH', 'FFHF', 'HFFH', 'FHFG']",27,14,1.0,1.0
1,"['SFHH', 'HFFH', 'FHFH', 'HHFG']",95,8,0.0,0.0
1,"['SFFF', 'FFHH', 'FFFH', 'FFFG']",44,2,1.0,0.9791880578299021
1,"['SFFH', 'FHFH', 'HFFH', 'HHFG']",88,6,1.0,0.994009
1,"['SFHH', 'HFFH', 'HFFF', 'HHHG']",98,0,1.0,0.9645880999032158
1,"['SHHH', 'FFHH', 'HFHH', 'FFFG']",100,13,1.0,0.997
1,"['SHHF', 'FFFF', 'FHFF', 'HFFG']",48,3,1.0,0.994009
1,"['SFFF', 'FFHF', 'FFFF', 'FHFG']",2,4,0.0,0.0
1,"['SFHF', 'FHHF', 'FFHH', 'FFFG']",61,9,1.0,0.994009
1,"['SFFF', 'FFHF', 'FHHF', 'FHFG']",91,8,1.0,0.9645880999032158
1,"['SFFF', 'FHHH', 'FFFF', 'FFFG']",79,10,1.0,0.997
1,"['SHHF', 'FFFH', 'HHFF', 'HHHG']",98,6,1.0,0.994009
1,"['SHFF', 'FFHF', 'HFFH', 'FFFG']",53,12,1.0,0.991026973
1,"['SFHF', 'HFFF', 'HHHF', 'HHHG']",59,6,1.0,0.994009
1,"['SFHF', 'FFHH', 'HFHH', 'HFFG']",76,9,1.0,0.994009
1,"['SFHF', 'FFHH', 'FFHH', 'FFFG']",60,3,0.0,0.0
1,"['SFFH', 'FHFH', 'HHFH', 'HFFG']",96,1,1.0,0.9733217421754432
1,"['SFHF', 'HFHF', 'FFFF', 'FHHG']",10,8,0.0,0.0
1,"['SHFH', 'FFFF', 'FHHF', 'FHFG']",74,14,1.0,1.0
1,"['SFHF', 'FFFF', 'FHFF', 'FFFG']",68,8,1.0,0.988053892081
1,"['SFHF', 'HFFF', 'FFHF', 'FFHG']",86,1,1.0,0.9791880578299021
1,"['SHHF', 'FFFF', 'HHHF', 'FHFG']",13,5,0.0,0.0
1,"['SFFH', 'HHFF', 'HHHF', 'HHHG']",19,0,1.0,0.884100203995605
1,"['SHHF', 'FFFF', 'FFHH', 'HFFG']",98,13,1.0,0.997
1,"['SHHH', 'FFHF', 'FHHH', 'FFFG']",97,14,1.0,1.0
1,"['SFHF', 'FFHH', 'FFHF', 'HFFG']",27,4,1.0,0.78398512608332
1,"['SHHH', 'FFFF', 'FFHF', 'HFHG']",37,7,1.0,0.997
1,"['SFFF', 'FFFF', 'FFFF', 'FFFG']",4,4,1.0,0.9110661429076764
1,"['SHFH', 'FFFF', 'HFFF', 'HFHG']",14,6,1.0,0.994009
1,"['SFHF', 'FHFH', 'FFHH', 'HFFG']",37,13,1.0,0.997
