Temperature,Map,Simulations,Initial State,Return,Discounted Return
1,"['SFFH', 'HHFF', 'FFFH', 'FHFG']",91,12,1.0,0.988053892081
1,"['SFFF', 'HFHF', 'HFHF', 'HHFG']",54,11,1.0,1.0
1,"['SHHF', 'FHHH', 'FFFF', 'HHHG']",10,0,0.0,0.0
1,"['SFHH', 'HFHH', 'HFFF', 'HHHG']",46,10,1.0,0.997
1,"['SFFH', 'FFFF', 'FFHH', 'HFFG']",9,2,0.0,0.0
1,"['SHHF', 'FHHH', 'FFHH', 'HFFG']",21,14,1.0,1.0
1,"['SFFF', 'HFFH', 'HFFF', 'FHFG']",13,14,1.0,1.0
1,"['SFFF', 'FHFH', 'FHFF', 'FFHG']",11,2,1.0,0.9588092525966956
1,"['SHHH', 'FFFF', 'HHFF', 'HFHG']",66,6,1.0,0.994009
1,"['SFFF', 'HHFF', 'FHHF', 'FHFG']",96,2,1.0,0.991026973
1,"['SFHF', 'FFFH', 'FHFF', 'FFFG']",14,11,1.0,1.0
1,"['SFFF', 'FFFF', 'FFFF', 'FFFG']",82,9,1.0,0.994009
1,"['SFFF', 'HHHF', 'FHHF', 'HHFG']",20,1,1.0,0.9502058312852957
1,"['SHHH', 'FFFF', 'FFHF', 'HHFG']",52,0,0.0,0.0
1,"['SHFF', 'FFFF', 'HHFF', 'FFHG']",50,0,1.0,0.9791880578299021
1,"['SFFF', 'HFFF', 'FHFF', 'HFHG']",80,0,1.0,0.985089730404757
1,"['SFHF', 'FFFH', 'HHFF', 'HFHG']",55,13,0.0,0.0
1,"['SFHH', 'FHFF', 'FFHH', 'FFFG']",29,7,0.0,0.0
1,"['SFFF', 'FFFH', 'FFFF', 'FFFG']",48,0,1.0,0.9791880578299021
1,"['SFHF', 'FHHF', 'FFFH', 'FFFG']",43,7,0.0,0.0
1,"['SFFH', 'HHFF', 'FFHF', 'HHFG']",80,0,1.0,0.9304302024748964
1,"['SFFF', 'FHHH', 'FFFH', 'FFFG']",65,1,1.0,0.9704017769489168
1,"['SHHH', 'FFHH', 'HFHH', 'HFFG']",37,4,0.0,0.0
1,"['SFFH', 'HFHH', 'HFHH', 'HFFG']",51,1,0.0,0.0
1,"['SFFF', 'FFHF', 'HHFF', 'HFHG']",69,5,1.0,0.985089730404757
1,"['SFHF', 'FHHF', 'FFFH', 'FFFG']",30,13,1.0,0.997
1,"['SHFH', 'FHHH', 'FFFH', 'HFFG']",80,2,0.0,0.0
1,"['SHHH', 'FHHH', 'FFFH', 'HHFG']",37,8,0.0,0.0
1,"['SHHH', 'FFHH', 'FFFH', 'HHFG']",31,10,1.0,0.997
1,"['SFFF', 'HHHF', 'HFFF', 'FHFG']",34,7,1.0,0.997
1,"['SFHF', 'HFFH', 'HHFH', 'HHFG']",19,5,0.0,0.0
1,"['SHFF', 'FHFH', 'FFFF', 'FHFG']",87,12,1.0,0.988053892081
1,"['SFHF', 'HFHF', 'HFHH', 'FFFG']",12,5,0.0,0.0
1,"['SHHF', 'FFFH', 'HFFH', 'HFFG']",66,13,1.0,0.997
1,"['SFHF', 'FFFF', 'FHFF', 'FFHG']",92,11,1.0,1.0
1,"['SFHF', 'FFFH', 'FFFF', 'HFHG']",33,9,1.0,0.994009
1,"['SFHH', 'FFFH', 'HHFH', 'HHFG']",1,10,0.0,0.0
1,"['SFHF', 'HFHH', 'HFFH', 'HHFG']",26,10,1.0,0.997
1,"['SFFH', 'FFHF', 'FFHF', 'FFFG']",21,5,1.0,0.9645880999032158
1,"['SFHF', 'FFFH', 'FHFH', 'FFFG']",39,0,1.0,0.8152123778407558
1,"['SHFH', 'FHFF', 'FFFF', 'FFHG']",73,8,1.0,0.991026973
1,"['SFHF', 'FHFH', 'FFFF', 'FHHG']",56,9,0.0,0.0
1,"['SFFH', 'FFFH', 'HFHF', 'FFFG']",83,5,1.0,0.991026973
1,"['SFFF', 'HHFF', 'HFFF', 'HFHG']",80,7,1.0,0.997
1,"['SHHH', 'FHHH', 'FFHH', 'FFFG']",27,12,1.0,0.988053892081
1,"['SHFH', 'FFFH', 'HHFH', 'FFFG']",94,12,1.0,0.994009
1,"['SFHH', 'HFFH', 'HFFH', 'FHFG']",89,1,1.0,0.9762504936564125
1,"['SFFF', 'HHHF', 'HFHF', 'HFHG']",32,13,0.0,0.0
1,"['SHHH', 'FFFF', 'HHHF', 'HHHG']",37,7,1.0,0.997
1,"['SHFF', 'FHHH', 'FFFF', 'FFFG']",26,8,1.0,0.985089730404757
1,"['SFHF', 'FHHH', 'FFFF', 'HFFG']",9,1,0.0,0.0
1,"['SFFH', 'FFHF', 'HFFF', 'HHHG']",69,1,0.0,0.0
1,"['SFHH', 'HFHH', 'HFFF', 'HFHG']",71,13,1.0,0.988053892081
1,"['SFHF', 'HFFH', 'HFFH', 'HHFG']",84,0,1.0,0.9332298921513504
1,"['SFHH', 'HFHH', 'HFFH', 'HHFG']",66,5,1.0,0.9473552137914398
1,"['SFFF', 'HHHF', 'HHHF', 'HFHG']",31,1,1.0,0.9821344612135428
1,"['SFFF', 'FFHF', 'HHHF', 'FHHG']",49,3,1.0,0.991026973
1,"['SFHH', 'HFHF', 'HFHH', 'HFFG']",85,9,1.0,0.994009
1,"['SHHH', 'FHHH', 'FHHH', 'FFFG']",32,0,1.0,0.8127667407072335
1,"['SHFH', 'FFHH', 'HFHH', 'HFFG']",15,5,0.0,0.0
1,"['SHHH', 'FHFF', 'FFHH', 'FFFG']",93,0,1.0,0.985089730404757
1,"['SFFH', 'HHFH', 'HHFF', 'HFHG']",53,13,0.0,0.0
1,"['SFHH', 'FFFH', 'HHFF', 'HFFG']",82,4,1.0,0.9762504936564125
1,"['SFFF', 'HHFH', 'HHFH', 'HHFG']",55,10,1.0,0.997
1,"['SFFH', 'FHFF', 'HHHF', 'HHHG']",72,0,1.0,0.9704017769489168
1,"['SFFH', 'HFFF', 'HHFF', 'HHHG']",31,6,1.0,0.994009
1,"['SHHF', 'FHHH', 'FHHH', 'FFFG']",40,12,1.0,0.994009
1,"['SFFF', 'HFHF', 'HHFF', 'HHFG']",96,2,1.0,0.991026973
1,"['SFHH', 'FFFH', 'FFFF', 'FFFG']",76,9,1.0,0.994009
1,"['SHFF', 'FFFH', 'HFHH', 'FFFG']",51,12,1.0,0.994009
1,"['SHFH', 'FHHH', 'FHFF', 'FFFG']",84,11,1.0,1.0
1,"['SFHH', 'FHHH', 'FFHF', 'HFFG']",100,8,1.0,0.991026973
1,"['SHFH', 'FHHF', 'FHHH', 'FFFG']",20,12,1.0,0.988053892081
1,"['SFFF', 'HFFF', 'HFFH', 'FFFG']",14,7,1.0,0.9530650263643888
1,"['SHHH', 'FFHH', 'FHFH', 'FFFG']",31,12,1.0,0.988053892081
1,"['SFFF', 'HHHF', 'HHHF', 'FHHG']",83,2,1.0,0.9821344612135428
1,"['SHHF', 'FFHH', 'HFFH', 'HFFG']",47,10,1.0,0.997
1,"['SHFH', 'FHFH', 'FFHH', 'HFFG']",2,13,0.0,0.0
1,"['SHFF', 'FHFH', 'FFFF', 'FHFG']",92,8,1.0,0.988053892081
1,"['SFHH', 'HFFF', 'HHHF', 'HHHG']",56,7,1.0,0.997
1,"['SHHF', 'FFFF', 'HHHF', 'HHHG']",45,5,0.0,0.0
1,"['SFFF', 'FFFH', 'HFFF', 'FHFG']",45,9,1.0,0.994009
1,"['SFFH', 'HHFH', 'HHFF', 'HHHG']",32,0,1.0,0.837556937769312
1,"['SHFH', 'FFFF', 'FFFF', 'FHFG']",24,6,1.0,0.994009
1,"['SHHH', 'FFFF', 'HFFH', 'HHFG']",67,4,1.0,0.9001824484431542
1,"['SHFH', 'FFFF', 'HHFF', 'HHFG']",43,4,1.0,0.9616943356035061
1,"['SHFF', 'FFFF', 'FHHH', 'FFFG']",86,3,0.0,0.0
1,"['SFFH', 'HFFF', 'FHFF', 'HHFG']",45,14,1.0,1.0
1,"['SFFF', 'FFFF', 'HHFH', 'FHFG']",48,0,1.0,0.9388545698794984
1,"['SFHH', 'FFHH', 'HFFH', 'FFFG']",19,13,1.0,0.997
1,"['SHHH', 'FFHF', 'HFFF', 'FHFG']",91,4,0.0,0.0
1,"['SHHH', 'FFHH', 'HFHH', 'HFFG']",46,13,1.0,0.997
1,"['SHHH', 'FFFH', 'HFFH', 'HFFG']",29,6,1.0,0.994009
1,"['SFFH', 'FFFH', 'FFFF', 'FHHG']",78,2,1.0,0.9821344612135428
1,"['SHFH', 'FFFF', 'HHHF', 'HHHG']",8,0,0.0,0.0
1,"['SHFF', 'FFFF', 'FFFH', 'FFFG']",90,3,1.0,0.9791880578299021
1,"['SFHF', 'HFFH', 'FFHH', 'HFFG']",11,0,0.0,0.0
1,"['SHHH', 'FHFH', 'FFHH', 'HFFG']",61,9,1.0,0.994009
1,"['SFHH', 'HFFF', 'HFHF', 'HHHG']",93,1,1.0,0.985089730404757
1,"['SFHH', 'FHHF', 'FFFH', 'FHFG']",24,0,0.0,0.0
1,"['SHFF', 'FFFH', 'HFFH', 'FFFG']",97,12,1.0,0.994009
1,"['SFFF', 'FHFF', 'HHFF', 'HFHG']",68,6,1.0,0.994009
1,"['SHHH', 'FHHH', 'FFFF', 'HHHG']",69,8,0.0,0.0
1,"['SHHH', 'FFHF', 'HFFF', 'FHFG']",56,5,1.0,0.991026973
1,"['SHHF', 'FHFF', 'FHFH', 'FFFG']",99,6,1.0,0.994009
1,"['SHFH', 'FFHF', 'FHFH', 'FFFG']",83,7,0.0,0.0
1,"['SHFF', 'FFHH', 'FFFF', 'FHHG']",68,9,1.0,0.994009
1,"['SFFF', 'FHFF', 'HFFH', 'FHFG']",56,12,0.0,0.0
1,"['SFFH', 'HFFH', 'FHFF', 'HFHG']",54,6,1.0,0.994009
1,"['SFFH', 'HHFF', 'HHHF', 'HHFG']",84,7,1.0,0.997
1,"['SFHH', 'HFHH', 'HFFH', 'FHFG']",76,9,1.0,0.994009
1,"['SFFH', 'HHFH', 'FFFF', 'FHHG']",27,1,1.0,0.9248559951318693
1,"['SHHF', 'FFFF', 'HHHF', 'HHHG']",69,5,1.0,0.991026973
1,"['SFHF', 'FFHF', 'HFFF', 'FHFG']",87,10,1.0,0.997
1,"['SFFH', 'FHFF', 'FHHF', 'HHHG']",37,6,1.0,0.9704017769489168
1,"['SFFH', 'FFHH', 'FFFF', 'HHHG']",53,1,1.0,0.9110661429076764
1,"['SFHF', 'FHHH', 'FFFF', 'FHHG']",13,10,1.0,0.997
1,"['SFHF', 'HFHH', 'FFHH', 'FFFG']",71,3,0.0,0.0
1,"['SFFF', 'HFHH', 'HFFF', 'HFFG']",36,9,1.0,0.994009
1,"['SFFF', 'FFHH', 'HFHH', 'HFFG']",69,1,1.0,0.9645880999032158
1,"['SFHF', 'FHFF', 'FHFF', 'FFFG']",58,0,1.0,0.9762504936564125
1,"['SFHH', 'FHFH', 'FFFF', 'HHHG']",28,11,1.0,1.0
1,"['SFFF', 'FFFF', 'HHFF', 'HFFG']",26,2,1.0,0.9821344612135428
1,"['SHHH', 'FFFH', 'FHFH', 'HHFG']",15,14,1.0,1.0
1,"['SFFH', 'HFFH', 'HFHF', 'HFFG']",96,11,1.0,1.0
1,"['SHFH', 'FFFH', 'FFFF', 'HHHG']",18,5,0.0,0.0
1,"['SHHH', 'FFHH', 'HFFF', 'HFHG']",71,4,0.0,0.0
1,"['SHHH', 'FFFH', 'HFFF', 'HHHG']",54,9,0.0,0.0
1,"['SFFH', 'FFHF', 'FFFF', 'FFFG']",14,14,1.0,1.0
1,"['SFFF', 'HFHF', 'HHHF', 'FFHG']",92,7,1.0,0.997
1,"['SHHF', 'FFFF', 'FHHH', 'FFFG']",33,13,1.0,0.997
1,"['SHHF', 'FFFF', 'HHFF', 'HHFG']",70,14,1.0,1.0
1,"['SHHH', 'FFFF', 'HFFF', 'HHHG']",32,11,1.0,1.0
1,"['SHHH', 'FFFH', 'FHFF', 'HHHG']",13,8,0.0,0.0
1,"['SHHF', 'FFHH', 'HFFF', 'FFHG']",82,13,0.0,0.0
1,"['SHHH', 'FFHH', 'HFHH', 'HFFG']",46,4,0.0,0.0
1,"['SFFF', 'FHFF', 'FFHF', 'FFFG']",54,7,1.0,0.997
1,"['SHFF', 'FFHH', 'FHFH', 'FFFG']",55,5,0.0,0.0
1,"['SFFF', 'HHFF', 'HHFH', 'HHFG']",77,7,1.0,0.9821344612135428
1,"['SHHF', 'FFHH', 'HFFH', 'FHFG']",89,0,0.0,0.0
1,"['SFFF', 'HHFF', 'FHHF', 'HFHG']",60,2,1.0,0.988053892081
1,"['SHHH', 'FFHH', 'HFFH', 'HFFG']",80,0,1.0,0.9674905716180701
1,"['SFFF', 'HHFF', 'HFHF', 'FHHG']",51,3,1.0,0.994009
1,"['SHFH', 'FFFH', 'HFFF', 'HHFG']",62,10,1.0,0.997
1,"['SFHH', 'HFFH', 'FFHH', 'HFFG']",48,8,1.0,0.991026973
1,"['SHHH', 'FFHH', 'HFFF', 'HHHG']",49,0,0.0,0.0
1,"['SFHH', 'HFFF', 'HFHF', 'HHHG']",92,11,1.0,1.0
1,"['SFFF', 'FFHF', 'FHFF', 'HHHG']",55,1,1.0,0.9645880999032158
1,"['SFHH', 'FFFH', 'FHFH', 'HFFG']",12,10,1.0,0.997
1,"['SFHF', 'FHHH', 'FFFF', 'HHHG']",48,8,0.0,0.0
1,"['SHHF', 'FHHF', 'FFFF', 'HFHG']",34,9,1.0,0.994009
1,"['SFFF', 'HHHF', 'FFFF', 'FHHG']",3,3,1.0,0.9762504936564125
1,"['SHHH', 'FHHH', 'FHHH', 'FFFG']",13,13,0.0,0.0
1,"['SHHH', 'FFHH', 'FFFF', 'HHHG']",51,11,1.0,1.0
1,"['SFFH', 'HHFH', 'HHFH', 'HHFG']",20,14,1.0,1.0
1,"['SFFH', 'FFFF', 'HHHF', 'FFHG']",93,0,1.0,0.9645880999032158
1,"['SFFH', 'HHFF', 'FHFF', 'FFHG']",17,11,1.0,1.0
1,"['SFFF', 'FFFF', 'FHFH', 'FFFG']",99,1,1.0,0.9762504936564125
1,"['SFHH', 'HFFH', 'FHFF', 'HHFG']",69,5,1.0,0.9791880578299021
1,"['SFFF', 'FFFF', 'FFHF', 'FHFG']",69,7,1.0,0.997
1,"['SFFF', 'HHFF', 'HHHF', 'FHFG']",59,2,1.0,0.991026973
1,"['SHHF', 'FFFH', 'HHFH', 'FHFG']",94,4,0.0,0.0
1,"['SFHH', 'FHFH', 'FFFF', 'FHFG']",42,11,1.0,1.0
1,"['SFFH', 'HFFH', 'HFFF', 'FFHG']",12,10,1.0,0.991026973
1,"['SFFF', 'FHHH', 'FHHH', 'FFFG']",39,3,0.0,0.0
1,"['SHHF', 'FFHH', 'HFFF', 'FHFG']",17,0,0.0,0.0
1,"['SFHH', 'HFHH', 'HFFH', 'HHFG']",21,0,0.0,0.0
1,"['SFHF', 'FFHH', 'FFFH', 'HFFG']",100,13,1.0,0.997
1,"['SFFH', 'HFFF', 'HFHF', 'HHHG']",35,7,1.0,0.997
1,"['SFHH', 'FHHF', 'FFHH', 'FFFG']",20,7,0.0,0.0
1,"['SFHH', 'HFHH', 'HFFF', 'HHHG']",89,1,1.0,0.9445131481500655
1,"['SFFH', 'HHFF', 'HHHF', 'HHHG']",56,0,1.0,0.9332298921513504
1,"['SHHH', 'FFFF', 'FHFH', 'HFFG']",34,14,1.0,1.0
1,"['SFFH', 'FFHH', 'FHHH', 'FFFG']",95,12,1.0,0.994009
1,"['SFFH', 'HFFH', 'FFHH', 'HFFG']",55,2,1.0,0.93603800616986
1,"['SFHF', 'FFHF', 'FFFF', 'HFFG']",99,13,1.0,0.997
1,"['SFFF', 'HHFF', 'FHFF', 'HFHG']",15,3,1.0,0.9502058312852957
1,"['SHFH', 'FHFF', 'FFFH', 'FFFG']",100,9,1.0,0.994009
1,"['SFFF', 'HHFH', 'HHFH', 'HHFG']",98,3,1.0,0.9645880999032158
1,"['SFHH', 'HFHH', 'HFHF', 'FFFG']",91,1,1.0,0.9791880578299021
1,"['SHHH', 'FHFH', 'FFFF', 'FHHG']",95,4,1.0,0.9762504936564125
1,"['SFHH', 'FFFF', 'FHHH', 'FFFG']",67,0,1.0,0.9821344612135428
1,"['SHHF', 'FHFF', 'FFFF', 'FHHG']",54,4,1.0,0.8974819010978248
1,"['SHFF', 'FFHF', 'HFFF', 'FFFG']",77,12,1.0,0.994009
1,"['SHHH', 'FFFH', 'FFFF', 'HFHG']",48,11,1.0,1.0
1,"['SHFH', 'FHHH', 'FFFF', 'FHFG']",25,8,0.0,0.0
1,"['SFHF', 'HFHH', 'HFFH', 'HHFG']",71,14,1.0,1.0
1,"['SFHH', 'FFFF', 'FFHF', 'FHFG']",90,11,1.0,1.0
1,"['SFFF', 'HHFH', 'FFFH', 'HFFG']",9,8,0.0,0.0
1,"['SFHF', 'HFFH', 'HFFH', 'FFFG']",15,5,0.0,0.0
1,"['SFHH', 'HFHH', 'FFFF', 'FFFG']",95,0,1.0,0.9821344612135428
1,"['SHFH', 'FFHH', 'HFFF', 'HHHG']",78,2,0.0,0.0
1,"['SFHF', 'FFFF', 'FFFF', 'HFFG']",83,7,1.0,0.997
1,"['SFHH', 'FFHH', 'HFHH', 'HFFG']",66,13,1.0,0.997
1,"['SFHH', 'FFFF', 'HFFF', 'HFHG']",11,11,1.0,1.0
1,"['SFFF', 'FFHH', 'FFFF', 'FHHG']",99,10,1.0,0.997
1,"['SFHH', 'HFFH', 'HHFH', 'HHFG']",5,6,0.0,0.0
1,"['SFFF', 'FFFF', 'FHHF', 'HFHG']",63,5,1.0,0.991026973
1,"['SFHF', 'HFFH', 'FFHF', 'FFFG']",37,9,1.0,0.994009
1,"['SFFH', 'FFHH', 'HFFF', 'FFHG']",70,0,1.0,0.9645880999032158
1,"['SFHF', 'FFFH', 'FHFH', 'FFFG']",71,14,1.0,1.0
1,"['SFFH', 'HFFH', 'HFFF', 'HHHG']",17,10,1.0,0.997
1,"['SHHH', 'FFFF', 'FFHF', 'HHHG']",59,5,0.0,0.0
1,"['SFFH', 'FHHH', 'FFFH', 'HFFG']",44,13,1.0,0.997
1,"['SHHH', 'FFFH', 'HHFF', 'HHHG']",54,6,1.0,0.994009
1,"['SHHH', 'FFFH', 'FHFF', 'HHHG']",20,0,0.0,0.0
1,"['SFFH', 'FHFF', 'HHHF', 'HHFG']",3,1,0.0,0.0
1,"['SFHH', 'FFFF', 'HHFH', 'HHFG']",40,7,0.0,0.0
1,"['SFHH', 'FHFF', 'FFFF', 'HFHG']",2,6,0.0,0.0
1,"['SFFH', 'HFFH', 'HFFH', 'HHFG']",26,0,1.0,0.8054737627981655
1,"['SFFH', 'FHFF', 'FHHF', 'HHHG']",53,1,1.0,0.7746195551602378
1,"['SFHF', 'HFHF', 'HFFF', 'FHFG']",74,14,1.0,1.0
1,"['SFFF', 'FFFF', 'FFHF', 'FFHG']",23,7,1.0,0.997
1,"['SFFF', 'FFFF', 'FFHH', 'HFFG']",35,5,0.0,0.0
1,"['SFFH', 'FHFF', 'HHHF', 'HHHG']",15,4,1.0,0.8683052775100066
1,"['SFHF', 'HFFH', 'HHFH', 'HHFG']",42,1,1.0,0.8921050870283477
1,"['SHHH', 'FHHH', 'FHHH', 'FFFG']",9,12,1.0,0.994009
1,"['SHHH', 'FFHH', 'HFFF', 'HHFG']",22,14,1.0,1.0
1,"['SFFF', 'FHFH', 'FFFH', 'HHFG']",91,6,1.0,0.994009
1,"['SHHF', 'FHFF', 'FHHH', 'FFFG']",46,6,0.0,0.0
1,"['SFFF', 'FFHH', 'FFFH', 'FHFG']",91,10,1.0,0.997
1,"['SFHH', 'FFHH', 'HFHF', 'HFFG']",22,9,1.0,0.994009
1,"['SFHF', 'HFFH', 'FHFF', 'HFHG']",89,0,0.0,0.0
1,"['SFHH', 'FFFH', 'FHFH', 'FFFG']",93,10,1.0,0.997
1,"['SFFF', 'HFFF', 'FHHF', 'FHFG']",57,14,1.0,1.0
1,"['SFHH', 'FHHF', 'FFFF', 'FFFG']",59,13,1.0,0.997
1,"['SFFH', 'HHFH', 'HHFF', 'HHHG']",22,10,1.0,0.997
1,"['SFHH', 'FFHH', 'HFFF', 'HHHG']",94,0,1.0,0.8250687380258053
1,"['SHHF', 'FFFF', 'HHFF', 'FHFG']",48,11,1.0,1.0
1,"['SFFH', 'FHFF', 'HHFF', 'FHHG']",58,1,1.0,0.9445131481500655
1,"['SFFF', 'HFFF', 'HHHF', 'FFFG']",22,6,1.0,0.988053892081
1,"['SFHH', 'HFFF', 'FHFF', 'FHHG']",34,0,1.0,0.9588092525966956
1,"['SFHF', 'FFHF', 'FFFF', 'FHFG']",1,5,0.0,0.0
1,"['SFHF', 'FHHF', 'FHFH', 'FFFG']",25,13,1.0,0.997
1,"['SFFH', 'HHFH', 'FHFH', 'HFFG']",28,10,1.0,0.997
1,"['SFFH', 'HHFH', 'HHFH', 'HFFG']",4,2,1.0,0.7562227231210928
1,"['SHHH', 'FFHH', 'HFFH', 'FFFG']",95,5,1.0,0.991026973
1,"['SFFH', 'FHFH', 'HHFF', 'FFHG']",99,12,0.0,0.0
1,"['SFHH', 'HFFF', 'HHHF', 'FHFG']",20,7,1.0,0.997
1,"['SFHF', 'FFFF', 'FHFF', 'FFHG']",13,8,0.0,0.0
1,"['SFHF', 'FFHH', 'HFHH', 'HFFG']",86,0,1.0,0.9388545698794984
1,"['SFFF', 'FFFH', 'FFHF', 'FFFG']",6,14,1.0,1.0
1,"['SFFH', 'FFHH', 'HFFF', 'HFFG']",36,13,1.0,0.997
1,"['SHHF', 'FFFH', 'HHFF', 'HHHG']",17,3,0.0,0.0
1,"['SFFH', 'HHFF', 'HHFF', 'HHHG']",63,10,1.0,0.997
1,"['SHHF', 'FFHH', 'FFFF', 'HHHG']",6,3,0.0,0.0
1,"['SFFH', 'FFFF', 'FFFF', 'FFFG']",82,12,1.0,0.994009
1,"['SFHH', 'FFFH', 'HHFH', 'HFFG']",59,0,1.0,0.9530650263643888
1,"['SHFH', 'FFFF', 'HFFH', 'FFFG']",59,10,1.0,0.997
1,"['SHHF', 'FFFF', 'HHHF', 'HHFG']",77,7,1.0,0.997
1,"['SHHF', 'FHHF', 'FFFH', 'FHFG']",24,7,0.0,0.0
1,"['SFFF', 'HHHF', 'FHHF', 'FFHG']",4,2,1.0,0.8451404054461714
1,"['SFHH', 'FHHH', 'FHFH', 'FFFG']",65,10,1.0,0.997
1,"['SHHH', 'FFHF', 'FHFF', 'FFFG']",14,11,1.0,1.0
1,"['SFFH', 'HFFF', 'HFHF', 'FFHG']",49,5,1.0,0.9733217421754432
1,"['SFHF', 'HFFF', 'HHFF', 'FHFG']",81,11,1.0,1.0
1,"['SHHF', 'FHHH', 'FFFH', 'FHFG']",62,3,0.0,0.0
1,"['SFFF', 'HHFH', 'HHFH', 'HHFG']",16,10,1.0,0.997
1,"['SFFH', 'HHFH', 'FFFH', 'FHFG']",37,8,1.0,0.991026973
1,"['SFFH', 'FFFH', 'HFFF', 'FFFG']",52,13,1.0,0.997
1,"['SFFF', 'FFHF', 'FFHF', 'FHHG']",89,3,1.0,0.994009
1,"['SFHH', 'HFFF', 'HFHH', 'HFFG']",32,5,0.0,0.0
1,"['SFFH', 'FFFH', 'FHFH', 'FHFG']",77,0,1.0,0.9821344612135428
1,"['SFFH', 'HFFF', 'HHHF', 'FFFG']",8,1,0.0,0.0
1,"['SFFF', 'FFFH', 'FFFF', 'FFHG']",53,11,1.0,1.0
1,"['SHHH', 'FFHH', 'HFFH', 'HHFG']",24,10,1.0,0.997
1,"['SFHH', 'HFFH', 'FFFH', 'FFFG']",31,13,1.0,0.997
1,"['SFHF', 'HFFH', 'HHFF', 'FFHG']",4,13,0.0,0.0
1,"['SHHF', 'FFFF', 'FFFF', 'HHHG']",83,11,1.0,1.0
1,"['SFHF', 'FFFF', 'HHHF', 'FHFG']",56,14,1.0,1.0
1,"['SFFH', 'HHFF', 'HHFF', 'FHFG']",73,11,1.0,1.0
1,"['SHFF', 'FFFF', 'HFHF', 'HHHG']",77,5,1.0,0.991026973
1,"['SHHH', 'FFHH', 'HFHH', 'HFFG']",42,14,1.0,1.0
1,"['SFFF', 'FHHF', 'HHFF', 'HHHG']",68,7,1.0,0.997
1,"['SHFH', 'FFFH', 'HFFH', 'FFFG']",18,6,1.0,0.9733217421754432
