,Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
280974,500,-0.0099999999999999,0.04,0.01,0.0,45,281.0,190.042558579178
273838,500,-0.04,-0.0099999999999999,0.01,-0.05,58,500.0,259.12410747446273
272313,500,0.04,0.04,0.04,0.04,24,300.0,197.9933125694241
286077,500,0.0,0.05,-0.0199999999999999,-0.0099999999999999,37,500.0,259.12410747446273
224146,500,0.03,-0.05,0.01,0.01,94,500.0,259.12410747446273
139528,500,0.0,0.04,0.01,0.01,31,500.0,259.12410747446273
17312,500,0.02,-0.04,0.01,0.05,56,500.0,259.12410747446273
47944,500,-0.0099999999999999,-0.0099999999999999,0.04,-0.04,35,500.0,259.12410747446273
33745,500,0.04,-0.0199999999999999,-0.0199999999999999,0.0,22,500.0,259.12410747446273
123643,500,0.05,0.01,-0.0199999999999999,0.02,44,252.0,176.997461529307
256402,500,-0.0199999999999999,-0.05,-0.05,0.03,74,416.0,237.8198678025168
268909,500,-0.0199999999999999,0.05,-0.03,-0.0199999999999999,16,500.0,259.12410747446273
251608,500,-0.0099999999999999,0.03,-0.0199999999999999,0.04,32,500.0,259.12410747446273
183015,500,0.02,-0.04,-0.04,-0.04,11,500.0,259.12410747446273
50172,500,0.04,0.0,-0.03,0.05,28,500.0,259.12410747446273
216273,500,-0.0199999999999999,0.0,-0.0099999999999999,0.02,97,500.0,259.12410747446273
185224,500,0.04,0.04,0.01,0.02,73,500.0,259.12410747446273
28447,500,0.04,-0.0099999999999999,0.03,0.05,71,500.0,259.12410747446273
27137,500,0.03,0.02,0.04,0.01,2,279.0,189.1789295460886
108743,500,0.01,0.02,-0.04,-0.04,58,336.0,211.868114203521
16119,500,-0.0199999999999999,0.02,-0.0099999999999999,0.02,22,430.0,241.75413883481087
85513,500,-0.0199999999999999,0.01,0.0,0.02,35,500.0,259.12410747446273
157572,500,0.05,-0.04,0.03,-0.05,83,500.0,259.12410747446273
298077,500,0.05,0.01,-0.04,-0.0099999999999999,7,500.0,259.12410747446273
244771,500,0.05,0.01,-0.04,-0.0099999999999999,51,500.0,259.12410747446273
261388,500,-0.0199999999999999,0.03,0.05,0.01,20,500.0,259.12410747446273
40091,500,-0.03,0.04,-0.0199999999999999,0.01,68,500.0,259.12410747446273
294275,500,-0.04,0.02,-0.04,0.0,7,500.0,259.12410747446273
60208,500,-0.0099999999999999,0.01,-0.05,-0.05,33,304.0,199.61009906322943
186577,500,0.03,-0.05,-0.0199999999999999,-0.0199999999999999,91,500.0,259.12410747446273
272473,500,0.02,0.04,0.03,-0.03,2,232.0,167.31522020999867
1149,500,0.05,-0.05,0.03,-0.0099999999999999,93,500.0,259.12410747446273
169884,500,-0.0199999999999999,0.03,0.02,-0.0199999999999999,91,500.0,259.12410747446273
226175,500,0.02,0.02,-0.05,-0.03,23,500.0,259.12410747446273
58238,500,-0.04,-0.03,0.01,-0.05,34,500.0,259.12410747446273
264118,500,0.01,-0.0099999999999999,0.05,-0.04,20,355.0,218.60783682229663
23239,500,-0.03,0.03,-0.04,0.04,77,500.0,259.12410747446273
49176,500,0.04,0.05,0.0,0.02,64,500.0,259.12410747446273
138589,500,-0.03,-0.0099999999999999,-0.04,0.04,22,338.0,212.5958123313277
217785,500,0.05,0.04,0.05,-0.0199999999999999,57,500.0,259.12410747446273
273768,500,0.0,0.04,0.01,-0.0199999999999999,62,500.0,259.12410747446273
286485,500,-0.04,-0.0099999999999999,0.03,0.0,36,500.0,259.12410747446273
42305,500,0.03,0.0,0.02,-0.03,45,473.0,252.85321121600293
166650,500,0.03,0.01,-0.0199999999999999,0.02,64,500.0,259.12410747446273
179616,500,0.05,-0.04,0.0,0.01,28,500.0,259.12410747446273
47515,500,0.03,0.05,0.01,-0.04,16,500.0,259.12410747446273
184458,500,-0.04,0.02,0.04,-0.0199999999999999,99,500.0,259.12410747446273
256083,500,-0.03,-0.04,0.03,-0.05,32,500.0,259.12410747446273
158414,500,0.03,-0.05,-0.0199999999999999,0.0,52,500.0,259.12410747446273
87289,500,0.0,0.0,0.02,0.02,94,500.0,259.12410747446273
260918,500,-0.0099999999999999,-0.05,-0.0099999999999999,-0.0199999999999999,61,500.0,259.12410747446273
144945,500,-0.03,-0.04,0.02,-0.0199999999999999,37,500.0,259.12410747446273
38278,500,0.01,-0.0099999999999999,-0.05,0.0,17,218.0,160.18302979410896
91540,500,-0.0099999999999999,0.04,-0.03,0.05,11,500.0,259.12410747446273
39170,500,0.03,0.04,0.02,-0.0199999999999999,23,500.0,259.12410747446273
213865,500,0.02,-0.03,0.02,0.0,79,478.0,254.0531915338304
264611,500,-0.05,0.02,-0.03,-0.05,50,500.0,259.12410747446273
175058,500,0.0,-0.0199999999999999,0.04,0.04,91,500.0,259.12410747446273
2193,500,-0.03,0.05,0.02,0.02,99,500.0,259.12410747446273
263814,500,-0.03,0.04,0.0,0.02,34,464.0,250.64729167823623
174500,500,0.04,0.03,-0.0199999999999999,0.0,100,500.0,259.12410747446273
296896,500,0.05,0.0,0.02,-0.04,92,500.0,259.12410747446273
283979,500,-0.0099999999999999,0.01,-0.0199999999999999,0.0,88,500.0,259.12410747446273
248282,500,0.02,-0.03,0.04,-0.0199999999999999,30,468.0,251.63506805524293
278608,500,-0.05,0.04,0.03,-0.05,32,500.0,259.12410747446273
175325,500,-0.0099999999999999,-0.03,0.05,0.02,8,169.0,132.71967394294714
166335,500,0.01,-0.04,0.02,-0.03,11,225.0,163.78662389810222
188539,500,0.04,0.04,-0.03,-0.05,16,500.0,259.12410747446273
236833,500,0.05,0.05,0.05,-0.05,30,500.0,259.12410747446273
139692,500,0.0,-0.04,0.04,-0.03,46,500.0,259.12410747446273
240570,500,-0.0199999999999999,0.0,0.0,-0.04,42,500.0,259.12410747446273
180342,500,0.02,0.01,-0.0099999999999999,-0.0199999999999999,51,500.0,259.12410747446273
132042,500,0.03,-0.0099999999999999,-0.0099999999999999,0.01,62,328.0,208.9131973958026
23436,500,0.0,-0.05,-0.0199999999999999,0.0,64,459.0,249.39575982810277
206246,500,0.02,-0.0099999999999999,-0.05,-0.04,74,500.0,259.12410747446273
235415,500,0.04,-0.04,-0.0099999999999999,-0.05,34,500.0,259.12410747446273
265134,500,0.01,0.05,-0.0099999999999999,0.03,12,338.0,212.5958123313277
73522,500,-0.05,0.05,0.05,-0.04,94,500.0,259.12410747446273
22340,500,0.0,0.01,0.02,0.04,34,434.0,242.8481537754253
116393,500,-0.0099999999999999,0.03,0.0,0.0,74,500.0,259.12410747446273
8171,500,-0.04,-0.0099999999999999,0.02,0.05,93,500.0,259.12410747446273
266226,500,0.02,0.04,0.04,0.0,64,500.0,259.12410747446273
162508,500,0.01,0.0,0.01,-0.04,4,220.0,161.22037326261247
15362,500,0.05,-0.05,0.03,0.02,94,500.0,259.12410747446273
278003,500,0.02,0.02,0.0,0.02,58,383.0,227.8644425290078
23393,500,-0.04,-0.03,-0.0099999999999999,0.01,68,500.0,259.12410747446273
241151,500,0.01,0.03,-0.04,0.03,24,500.0,259.12410747446273
290290,500,-0.04,-0.0199999999999999,-0.0099999999999999,0.05,81,500.0,259.12410747446273
46541,500,-0.04,-0.03,0.04,0.01,28,500.0,259.12410747446273
245750,500,0.01,0.02,0.04,-0.05,2,315.0,203.95736497073344
273015,500,-0.0199999999999999,0.0,0.03,-0.0199999999999999,58,500.0,259.12410747446273
117875,500,-0.05,0.01,0.05,-0.05,99,500.0,259.12410747446273
158657,500,0.02,-0.0199999999999999,-0.05,-0.0199999999999999,94,500.0,259.12410747446273
203298,500,-0.04,-0.04,0.05,-0.03,74,500.0,259.12410747446273
170075,500,0.0,-0.0199999999999999,0.04,0.05,10,500.0,259.12410747446273
274327,500,-0.05,0.05,-0.0099999999999999,-0.05,17,325.0,207.7866637397796
242645,500,-0.05,-0.04,-0.04,0.05,83,500.0,259.12410747446273
183584,500,-0.03,-0.03,0.04,-0.04,93,500.0,259.12410747446273
299675,500,-0.04,0.02,-0.0199999999999999,-0.0099999999999999,42,500.0,259.12410747446273
189215,500,0.05,0.0,-0.0099999999999999,-0.03,72,468.0,251.63506805524293
300189,500,-0.0199999999999999,-0.03,0.02,-0.05,36,500.0,259.12410747446273
157000,500,-0.03,0.04,0.01,-0.0199999999999999,76,500.0,259.12410747446273
113721,500,0.0,0.04,0.0,0.05,39,500.0,259.12410747446273
112549,500,0.0,0.03,-0.0099999999999999,0.0,92,500.0,259.12410747446273
55860,500,-0.05,0.0,-0.0099999999999999,-0.0099999999999999,97,500.0,259.12410747446273
235698,500,0.05,-0.04,-0.03,0.03,73,500.0,259.12410747446273
253606,500,-0.04,-0.04,-0.05,0.04,92,500.0,259.12410747446273
118195,500,-0.03,0.04,0.03,0.05,64,500.0,259.12410747446273
83608,500,0.02,0.02,0.05,0.03,66,374.0,224.97359345061471
87414,500,-0.05,0.04,-0.04,-0.0099999999999999,7,500.0,259.12410747446273
66530,500,-0.03,0.02,-0.0099999999999999,0.0,68,499.0,258.9008099041753
266854,500,-0.05,-0.0099999999999999,-0.0199999999999999,0.02,24,500.0,259.12410747446273
101104,500,0.01,0.0,0.0,0.02,37,500.0,259.12410747446273
289823,500,0.05,0.02,0.01,0.01,23,347.0,215.81687904571703
246684,500,-0.03,-0.03,0.04,-0.03,19,361.0,220.65746963001013
156361,500,-0.04,0.05,-0.04,-0.03,24,251.0,176.52704265727883
244478,500,0.01,-0.04,-0.04,-0.0099999999999999,64,500.0,259.12410747446273
238459,500,-0.03,-0.0199999999999999,0.0,0.05,28,500.0,259.12410747446273
295832,500,-0.0099999999999999,0.04,-0.0099999999999999,-0.03,81,500.0,259.12410747446273
195206,500,0.01,0.01,0.02,0.01,37,500.0,259.12410747446273
7829,500,0.0,-0.03,0.02,-0.0199999999999999,81,500.0,259.12410747446273
194520,500,-0.03,0.0,0.03,-0.0199999999999999,34,500.0,259.12410747446273
176627,500,0.05,-0.03,-0.04,-0.0099999999999999,22,500.0,259.12410747446273
89325,500,0.05,-0.05,0.05,-0.0099999999999999,24,456.0,248.63576627202733
148395,500,-0.0099999999999999,0.04,0.0,-0.0199999999999999,19,405.0,234.6104430719058
20554,500,0.0,0.01,-0.0199999999999999,0.03,31,460.0,249.64757254861843
196111,500,0.0,-0.03,-0.0199999999999999,0.02,10,269.0,184.78207630607707
291145,500,0.02,-0.03,-0.05,0.02,28,258.0,179.79048611073645
195958,500,0.04,-0.0099999999999999,0.0,-0.05,22,300.0,197.9933125694241
7073,500,-0.04,-0.0099999999999999,0.04,0.03,66,420.0,238.9608819694656
278011,500,-0.05,0.02,-0.05,0.01,34,467.0,251.3892357625305
72161,500,0.04,-0.0199999999999999,0.02,-0.04,92,500.0,259.12410747446273
57333,500,0.02,-0.05,-0.0099999999999999,-0.0099999999999999,63,389.0,229.7487010884371
106384,500,0.01,-0.05,-0.05,-0.0199999999999999,11,499.0,258.9008099041753
134528,500,0.04,-0.0199999999999999,-0.04,0.0,72,469.0,251.8801628510772
122656,500,-0.03,0.05,0.05,0.05,54,287.0,192.60252547328983
141285,500,0.04,0.02,0.03,0.0,62,500.0,259.12410747446273
167063,500,0.0,0.02,-0.05,-0.0099999999999999,49,500.0,259.12410747446273
142838,500,0.02,0.03,-0.0099999999999999,0.02,64,500.0,259.12410747446273
157719,500,-0.05,0.01,-0.0199999999999999,0.05,77,500.0,259.12410747446273
115268,500,-0.05,-0.0099999999999999,-0.0099999999999999,-0.03,87,500.0,259.12410747446273
114325,500,0.03,-0.04,0.02,0.04,37,500.0,259.12410747446273
142923,500,0.01,-0.0099999999999999,0.02,-0.03,28,500.0,259.12410747446273
175821,500,0.03,-0.0199999999999999,0.0,-0.0099999999999999,88,500.0,259.12410747446273
114082,500,-0.05,-0.04,-0.0099999999999999,0.03,49,500.0,259.12410747446273
175917,500,0.04,0.02,0.05,-0.04,49,500.0,259.12410747446273
117748,500,0.03,-0.0199999999999999,-0.0199999999999999,-0.0099999999999999,30,500.0,259.12410747446273
14188,500,0.03,-0.04,0.02,0.02,97,500.0,259.12410747446273
87810,500,0.04,-0.04,-0.05,-0.05,31,500.0,259.12410747446273
191586,500,0.01,-0.04,0.04,-0.0199999999999999,56,500.0,259.12410747446273
174058,500,-0.0199999999999999,0.03,0.02,-0.03,42,427.0,240.9249559697008
265858,500,-0.03,0.02,0.02,0.02,63,472.0,252.61104434905008
147438,500,0.03,0.02,-0.03,-0.0099999999999999,95,500.0,259.12410747446273
95235,500,-0.0199999999999999,-0.0099999999999999,0.04,0.03,11,427.0,240.9249559697008
271677,500,0.0,0.05,0.02,0.0,68,500.0,259.12410747446273
18204,500,-0.05,0.05,0.04,-0.0199999999999999,15,355.0,218.60783682229663
122437,500,0.0,0.02,-0.0099999999999999,0.01,81,500.0,259.12410747446273
50531,500,0.04,-0.03,-0.05,-0.0199999999999999,4,477.0,253.81463544015085
173980,500,-0.0199999999999999,0.03,-0.05,0.03,31,500.0,259.12410747446273
147281,500,0.04,0.02,-0.0099999999999999,0.04,64,500.0,259.12410747446273
104073,500,0.03,-0.05,0.0,-0.0099999999999999,1,17.0,16.598056238234758
112617,500,-0.05,0.01,0.01,0.04,32,370.0,223.663465372492
23294,500,0.0,0.05,0.05,0.0,10,500.0,259.12410747446273
216193,500,0.03,0.04,-0.03,0.03,17,234.0,168.30983472572058
96150,500,-0.03,-0.03,0.03,0.01,12,500.0,259.12410747446273
72518,500,-0.0199999999999999,0.02,-0.03,0.02,51,500.0,259.12410747446273
151509,500,0.05,-0.04,0.04,0.05,39,467.0,251.3892357625305
184683,500,0.02,-0.03,0.03,-0.0199999999999999,88,500.0,259.12410747446273
124214,500,-0.03,0.02,-0.05,-0.0099999999999999,64,500.0,259.12410747446273
9905,500,0.01,0.04,-0.05,-0.0099999999999999,49,500.0,259.12410747446273
50115,500,0.04,0.04,-0.0099999999999999,-0.03,73,500.0,259.12410747446273
207750,500,0.04,0.04,0.0,-0.03,15,500.0,259.12410747446273
148855,500,-0.03,0.02,0.05,0.02,94,500.0,259.12410747446273
27129,500,0.02,-0.04,0.01,-0.0099999999999999,81,500.0,259.12410747446273
89726,500,0.04,0.02,0.03,-0.0099999999999999,37,457.0,248.88985897321123
150394,500,0.02,0.02,0.01,-0.0099999999999999,32,500.0,259.12410747446273
205288,500,0.02,0.05,0.03,0.0,80,500.0,259.12410747446273
27493,500,-0.0199999999999999,0.04,0.02,0.02,12,378.0,226.26807059732843
35513,500,-0.0199999999999999,0.04,0.0,0.01,23,413.0,236.95506298042687
240871,500,0.04,0.02,0.0,0.02,68,312.0,202.78595986381237
157786,500,-0.04,-0.04,-0.04,0.05,76,500.0,259.12410747446273
181614,500,0.03,-0.04,0.03,0.02,46,500.0,259.12410747446273
230229,500,0.03,0.0,0.03,-0.0099999999999999,94,500.0,259.12410747446273
187612,500,0.04,0.0,0.0,-0.04,30,500.0,259.12410747446273
161988,500,0.0,-0.0099999999999999,-0.03,-0.0099999999999999,42,500.0,259.12410747446273
43314,500,0.04,-0.03,-0.0099999999999999,0.04,61,500.0,259.12410747446273
102052,500,-0.05,0.04,0.05,-0.0099999999999999,10,271.0,185.67204688692735
153870,500,-0.04,0.03,-0.04,0.03,22,341.0,213.67919336719171
113710,500,-0.05,-0.0099999999999999,-0.0199999999999999,-0.0199999999999999,33,323.0,207.0299803520688
152213,500,-0.05,0.0,0.05,0.03,10,238.0,170.2812232492581
130157,500,-0.04,-0.0099999999999999,0.03,-0.05,52,500.0,259.12410747446273
165778,500,0.05,0.0,-0.0099999999999999,0.02,91,500.0,259.12410747446273
130683,500,0.04,0.05,-0.05,0.02,88,334.0,211.1360301602108
207718,500,0.02,0.0,0.05,-0.03,92,500.0,259.12410747446273
143618,500,-0.03,0.05,-0.05,-0.0199999999999999,52,500.0,259.12410747446273
92467,500,-0.03,-0.03,-0.05,-0.04,61,500.0,259.12410747446273
212425,500,0.04,0.02,0.04,0.04,52,500.0,259.12410747446273
254891,500,0.05,-0.03,-0.05,0.0,71,500.0,259.12410747446273
47020,500,-0.0099999999999999,-0.0199999999999999,0.05,0.02,95,500.0,259.12410747446273
138511,500,0.05,-0.0099999999999999,-0.03,0.02,20,479.0,254.2910319592289
180658,500,0.05,-0.05,-0.0199999999999999,0.0,46,413.0,236.95506298042687
255413,500,0.05,0.01,0.01,-0.0199999999999999,63,500.0,259.12410747446273
140981,500,-0.0199999999999999,-0.0099999999999999,-0.0199999999999999,-0.05,95,500.0,259.12410747446273
133862,500,-0.0099999999999999,0.05,-0.0099999999999999,0.03,12,376.0,225.62277665225207
85373,500,0.01,-0.0199999999999999,0.04,0.04,28,500.0,259.12410747446273
77934,500,-0.04,-0.03,-0.0099999999999999,0.04,1,15.0,14.689058387031462
69243,500,0.04,0.05,0.0,0.02,33,407.0,235.201891907462
98687,500,0.05,-0.05,0.04,0.01,42,500.0,259.12410747446273
82960,500,-0.03,0.01,0.05,0.01,23,482.0,255.00028066360085
75262,500,-0.05,0.02,-0.05,0.03,74,500.0,259.12410747446273
113130,500,0.0,0.01,0.01,0.01,61,500.0,259.12410747446273
233616,500,-0.04,0.01,0.03,0.03,73,500.0,259.12410747446273
179293,500,0.02,0.03,-0.05,-0.03,24,500.0,259.12410747446273
280886,500,-0.0099999999999999,0.05,0.01,-0.05,56,500.0,259.12410747446273
43901,500,-0.05,0.01,-0.05,0.01,12,190.0,144.98628243442008
42971,500,0.05,0.01,-0.0099999999999999,-0.04,74,500.0,259.12410747446273
11936,500,0.01,-0.0199999999999999,-0.04,0.01,77,500.0,259.12410747446273
117942,500,0.03,-0.05,0.03,0.04,93,490.0,256.86065199489315
1784,500,-0.0199999999999999,-0.03,0.05,-0.0199999999999999,81,500.0,259.12410747446273
81221,500,0.0,-0.03,0.05,-0.04,7,246.0,174.15363037203517
108049,500,0.02,0.04,-0.03,0.05,79,500.0,259.12410747446273
101024,500,0.01,0.03,0.04,0.04,66,500.0,259.12410747446273
41421,500,0.01,-0.0099999999999999,-0.0099999999999999,0.03,49,500.0,259.12410747446273
71967,500,0.03,0.05,-0.0199999999999999,0.02,61,500.0,259.12410747446273
15176,500,0.0,0.05,-0.0099999999999999,-0.0199999999999999,36,500.0,259.12410747446273
182158,500,0.04,-0.0099999999999999,0.02,-0.0099999999999999,32,451.0,247.3537880725121
91670,500,0.02,0.01,0.02,-0.03,74,500.0,259.12410747446273
169858,500,0.02,0.02,0.04,0.04,64,500.0,259.12410747446273
145928,500,0.04,-0.0199999999999999,0.03,-0.0099999999999999,15,500.0,259.12410747446273
231296,500,-0.0099999999999999,-0.04,0.03,0.02,81,500.0,259.12410747446273
60158,500,0.03,0.05,-0.0199999999999999,0.02,50,500.0,259.12410747446273
210823,500,0.03,-0.0099999999999999,0.02,0.02,66,500.0,259.12410747446273
146967,500,0.03,-0.04,0.05,0.01,22,362.0,220.9954972211201
228278,500,0.05,0.0,0.04,0.0,97,384.0,228.1808492014208
88323,500,-0.03,0.05,-0.0099999999999999,0.04,11,500.0,259.12410747446273
190970,500,-0.0199999999999999,-0.03,0.01,-0.05,7,224.0,163.27645325787586
296144,500,-0.0099999999999999,-0.0099999999999999,0.01,0.0,51,500.0,259.12410747446273
170003,500,-0.04,0.01,-0.0199999999999999,-0.05,8,190.0,144.98628243442008
10499,500,-0.0199999999999999,-0.04,0.04,-0.05,88,500.0,259.12410747446273
185271,500,0.05,0.0,0.05,-0.0099999999999999,8,500.0,259.12410747446273
63966,500,-0.03,0.04,-0.03,-0.04,24,500.0,259.12410747446273
236143,500,0.02,0.02,-0.05,0.05,79,500.0,259.12410747446273
22929,500,-0.0199999999999999,0.03,0.05,-0.05,62,426.0,240.64689665967987
211238,500,0.02,0.04,0.05,-0.04,40,418.0,238.39208897451192
74552,500,0.02,-0.0099999999999999,-0.05,-0.05,56,306.0,200.41123495974165
84557,500,0.02,0.03,0.01,0.03,57,372.0,224.3204975514454
27174,500,-0.05,0.04,-0.0199999999999999,0.0,24,465.0,250.89534980320155
146377,500,0.02,-0.03,-0.04,0.01,91,483.0,255.23527982161005
212882,500,-0.0099999999999999,-0.03,-0.0099999999999999,-0.0099999999999999,87,500.0,259.12410747446273
32694,500,0.04,0.01,0.05,0.04,32,381.0,227.22877009062069
151143,500,0.02,0.04,0.02,-0.0099999999999999,46,500.0,259.12410747446273
83582,500,0.05,0.02,-0.0199999999999999,0.0,56,500.0,259.12410747446273
69386,500,-0.0099999999999999,-0.0199999999999999,0.03,-0.0199999999999999,52,463.0,250.3984871396552
24321,500,0.02,0.04,-0.03,0.02,2,125.0,104.3659957418418
46155,500,-0.03,-0.03,0.03,0.05,92,500.0,259.12410747446273
140716,500,0.02,-0.03,0.02,-0.05,74,500.0,259.12410747446273
165109,500,0.05,-0.04,-0.03,-0.0099999999999999,4,214.0,158.08954862990785
27644,500,-0.05,-0.0099999999999999,0.02,-0.05,20,500.0,259.12410747446273
21700,500,-0.0099999999999999,0.03,0.0,0.02,81,500.0,259.12410747446273
62905,500,0.02,-0.05,0.0,-0.05,54,500.0,259.12410747446273
69122,500,0.02,-0.0099999999999999,0.05,-0.0199999999999999,99,500.0,259.12410747446273
134477,500,-0.0199999999999999,0.05,0.0,-0.03,44,500.0,259.12410747446273
44708,500,-0.03,-0.0099999999999999,0.03,0.02,88,500.0,259.12410747446273
217676,500,0.04,0.04,0.0,0.05,88,500.0,259.12410747446273
255178,500,0.05,0.05,-0.04,0.0,63,500.0,259.12410747446273
67786,500,0.05,0.02,0.01,-0.0099999999999999,77,450.0,247.09507329238923
193844,500,-0.0099999999999999,-0.03,-0.05,0.02,64,454.0,248.1252848535852
36245,500,0.03,0.04,-0.05,-0.04,23,500.0,259.12410747446273
48603,500,0.0,-0.0099999999999999,-0.03,0.01,95,500.0,259.12410747446273
65137,500,0.04,-0.0199999999999999,-0.04,-0.0099999999999999,28,500.0,259.12410747446273
21422,500,-0.0099999999999999,0.01,0.02,-0.03,62,500.0,259.12410747446273
137549,500,-0.04,-0.0099999999999999,-0.0099999999999999,0.03,35,500.0,259.12410747446273
53609,500,-0.0199999999999999,0.03,0.05,-0.0199999999999999,88,358.0,219.6372718000786
136955,500,-0.0099999999999999,0.01,0.0,0.04,66,500.0,259.12410747446273
104814,500,0.03,-0.05,0.03,0.01,87,500.0,259.12410747446273
217648,500,-0.0099999999999999,0.0,-0.05,0.02,92,500.0,259.12410747446273
213090,500,-0.05,-0.0099999999999999,-0.04,0.03,66,500.0,259.12410747446273
132557,500,0.04,0.01,-0.04,-0.03,46,500.0,259.12410747446273
196464,500,0.04,-0.03,-0.03,-0.04,34,500.0,259.12410747446273
274651,500,0.02,-0.04,-0.04,0.03,66,416.0,237.8198678025168
179268,500,0.0,-0.0099999999999999,-0.0199999999999999,-0.04,12,500.0,259.12410747446273
279761,500,-0.0099999999999999,0.04,0.02,0.02,79,500.0,259.12410747446273
240742,500,0.04,-0.04,-0.0099999999999999,-0.0199999999999999,45,450.0,247.09507329238923
42830,500,-0.0099999999999999,0.0,-0.0099999999999999,0.05,68,500.0,259.12410747446273
16313,500,0.0,-0.0199999999999999,0.05,0.02,20,500.0,259.12410747446273
243317,500,-0.0199999999999999,-0.05,-0.0199999999999999,-0.0199999999999999,80,500.0,259.12410747446273
73571,500,0.0,0.04,0.03,-0.03,22,500.0,259.12410747446273
128246,500,0.0,-0.0199999999999999,-0.0199999999999999,-0.0099999999999999,97,500.0,259.12410747446273
210442,500,0.02,0.0,-0.0099999999999999,0.04,36,460.0,249.64757254861843
109957,500,0.0,0.05,-0.0099999999999999,-0.04,64,500.0,259.12410747446273
295496,500,-0.0099999999999999,-0.03,0.05,0.03,73,500.0,259.12410747446273
89563,500,0.04,-0.03,0.04,-0.04,40,500.0,259.12410747446273
111077,500,0.04,-0.0199999999999999,0.01,0.01,54,500.0,259.12410747446273
297215,500,-0.03,0.05,0.03,0.03,77,500.0,259.12410747446273
19007,500,-0.04,-0.0199999999999999,0.02,-0.04,88,500.0,259.12410747446273
100732,500,0.05,-0.0099999999999999,0.03,0.0,76,500.0,259.12410747446273
101094,500,0.04,0.02,0.02,-0.0199999999999999,63,500.0,259.12410747446273
123764,500,0.03,-0.03,-0.05,0.01,52,500.0,259.12410747446273
268913,500,-0.0199999999999999,-0.03,-0.03,0.01,99,500.0,259.12410747446273
138387,500,-0.0199999999999999,-0.04,-0.05,-0.04,88,500.0,259.12410747446273
112338,500,0.02,-0.04,0.02,0.04,74,500.0,259.12410747446273
201939,500,-0.03,0.05,-0.05,0.02,15,500.0,259.12410747446273
128527,500,0.03,-0.03,0.05,0.05,40,500.0,259.12410747446273
