,Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
486534,500,-0.2,0.12,0.16,-0.0799999999999999,7,196.0,148.35120397756944
711320,500,-0.2,0.12,-0.0799999999999999,-0.16,56,500.0,259.12410747446273
8095,500,0.12,-0.2,-0.2,0.16,40,380.0,226.9094985863798
159559,500,0.08,0.08,0.0,0.08,23,266.0,183.437052934862
936788,500,-0.0399999999999999,-0.12,-0.0399999999999999,-0.0799999999999999,66,284.0,191.32831056989795
29001,500,0.08,-0.12,0.2,0.12,95,200.0,150.56102045793983
972864,500,-0.12,0.0,-0.12,0.2,32,500.0,259.12410747446273
433154,500,0.0,-0.0799999999999999,0.12,0.16,46,255.0,178.40026752807307
451869,500,0.0,-0.16,0.04,-0.2,19,500.0,259.12410747446273
438243,500,0.2,-0.2,-0.12,-0.16,33,190.0,144.98628243442008
632855,500,0.08,-0.0799999999999999,0.04,0.04,10,264.0,182.53361180317484
547130,500,0.12,0.0,0.12,0.04,36,279.0,189.1789295460886
200725,500,0.04,-0.2,-0.16,-0.12,10,111.0,94.52948682122408
308102,500,-0.0399999999999999,-0.16,-0.2,-0.16,24,138.0,113.13674173338018
204698,500,0.12,-0.0799999999999999,-0.2,0.0,39,211.0,156.5028438735621
510631,500,-0.12,-0.16,0.16,-0.0799999999999999,12,500.0,259.12410747446273
693919,500,0.2,0.0,-0.16,-0.12,45,266.0,183.437052934862
710186,500,0.12,0.04,-0.2,0.0,7,471.0,252.3681487954364
518865,500,0.16,0.16,0.16,0.2,16,105.0,90.1855201336631
570426,500,0.0,0.0,0.12,0.0,8,337.0,212.23250986091043
857502,500,0.16,-0.2,-0.0399999999999999,0.2,39,500.0,259.12410747446273
838367,500,0.08,0.16,0.2,-0.2,51,191.0,145.55132358711683
895991,500,-0.0399999999999999,0.16,-0.2,0.16,20,500.0,259.12410747446273
1001125,500,-0.0399999999999999,0.04,0.16,0.08,6,203.0,152.2010413562232
276036,500,0.12,0.12,0.16,0.0,54,500.0,259.12410747446273
138225,500,-0.0799999999999999,-0.12,-0.12,0.16,92,437.0,243.6600797346983
960814,500,0.16,-0.0399999999999999,0.2,0.16,77,244.0,173.1942370461788
180504,500,0.04,-0.2,0.2,0.0,17,278.0,188.74516504121223
42755,500,0.04,0.16,-0.16,0.2,80,500.0,259.12410747446273
931781,500,0.08,-0.0399999999999999,-0.16,0.2,95,258.0,179.79048611073645
411647,500,0.2,-0.0799999999999999,0.04,-0.16,95,500.0,259.12410747446273
873791,500,-0.2,0.04,0.0,0.16,80,500.0,259.12410747446273
130915,500,-0.2,0.08,0.12,-0.2,31,295.0,195.94481268730016
142200,500,0.12,0.08,-0.16,0.2,39,500.0,259.12410747446273
482914,500,0.0,-0.0399999999999999,0.04,0.2,10,182.0,140.4043134529078
733799,500,-0.0399999999999999,0.12,0.2,0.2,50,163.0,129.07040670462672
330434,500,0.2,-0.0799999999999999,0.2,0.04,52,199.0,150.0110536187962
29369,500,0.16,-0.16,0.12,0.04,58,500.0,259.12410747446273
889319,500,-0.16,0.0,0.12,-0.16,94,369.0,223.3334657698014
262514,500,-0.16,0.2,0.08,0.2,77,228.0,165.30797109962572
138640,500,0.16,-0.12,0.0,0.04,32,500.0,259.12410747446273
460024,500,0.12,-0.0399999999999999,-0.12,0.08,99,500.0,259.12410747446273
903584,500,-0.0799999999999999,0.16,-0.2,-0.0399999999999999,22,347.0,215.81687904571703
699091,500,-0.0799999999999999,0.12,-0.12,0.2,42,500.0,259.12410747446273
187927,500,-0.0399999999999999,-0.0799999999999999,0.16,-0.0399999999999999,74,384.0,228.1808492014208
26902,500,0.08,-0.2,0.08,0.16,91,500.0,259.12410747446273
516402,500,0.2,-0.2,0.08,0.16,97,500.0,259.12410747446273
1045430,500,0.04,0.16,0.08,-0.0799999999999999,71,481.0,254.76457438676115
349866,500,-0.16,0.12,0.0,-0.12,94,500.0,259.12410747446273
985956,500,-0.0799999999999999,0.0,-0.0399999999999999,-0.0399999999999999,64,500.0,259.12410747446273
72047,500,0.0,0.2,-0.2,-0.0799999999999999,99,290.0,193.86530681194984
434910,500,-0.0399999999999999,-0.16,0.2,0.04,62,462.0,250.14893394147964
816328,500,0.0,-0.2,0.04,-0.0399999999999999,100,500.0,259.12410747446273
233737,500,0.16,-0.16,0.08,-0.16,34,500.0,259.12410747446273
247767,500,-0.16,0.16,0.0,0.04,12,239.0,170.77037957951032
873451,500,0.2,0.0,0.04,0.12,10,337.0,212.23250986091043
57982,500,0.08,-0.0799999999999999,0.08,0.16,71,500.0,259.12410747446273
975555,500,0.04,0.08,0.04,-0.0399999999999999,73,366.0,222.3374971347035
1032099,500,-0.12,0.0,-0.0399999999999999,-0.12,46,500.0,259.12410747446273
400347,500,0.12,0.2,0.0,0.04,99,500.0,259.12410747446273
649160,500,-0.0399999999999999,-0.12,-0.0799999999999999,0.12,20,500.0,259.12410747446273
103076,500,-0.16,0.12,0.0,0.04,95,494.0,257.7742028990175
431792,500,-0.16,0.16,0.16,-0.2,88,244.0,173.1942370461788
330366,500,-0.0399999999999999,-0.0799999999999999,0.12,-0.0799999999999999,81,500.0,259.12410747446273
774631,500,0.08,-0.0399999999999999,0.08,0.0,52,358.0,219.6372718000786
84772,500,0.2,-0.0399999999999999,-0.2,0.16,24,253.0,177.46646914471907
441276,500,0.08,-0.16,-0.12,-0.0799999999999999,15,162.0,128.45577402670685
979271,500,-0.2,-0.12,-0.0399999999999999,0.12,7,498.0,258.67684042545164
455406,500,-0.12,0.16,-0.16,-0.0399999999999999,100,356.0,218.95201331182977
260656,500,-0.2,0.08,0.2,-0.12,23,265.0,182.9860109677653
898925,500,0.08,-0.2,0.08,0.0,76,500.0,259.12410747446273
503951,500,0.04,-0.12,0.16,0.0,94,500.0,259.12410747446273
1040350,500,-0.2,-0.2,-0.16,0.12,100,235.0,168.8049052215434
463118,500,-0.0799999999999999,-0.12,-0.2,-0.2,56,156.0,124.72894422201334
796062,500,0.04,-0.0399999999999999,0.04,-0.2,31,500.0,259.12410747446273
308181,500,0.16,-0.0799999999999999,0.0,0.08,33,500.0,259.12410747446273
426822,500,-0.0399999999999999,-0.12,0.12,0.2,83,423.0,239.8076885236098
960123,500,0.12,-0.12,0.04,0.04,97,500.0,259.12410747446273
975626,500,0.16,-0.0399999999999999,-0.2,-0.0399999999999999,76,228.0,165.30797109962572
478564,500,0.08,-0.12,-0.12,0.0,37,234.0,168.30983472572058
96656,500,-0.12,-0.12,-0.16,0.12,31,235.0,168.8049052215434
8036,500,0.2,0.0,0.12,0.16,71,312.0,202.78595986381237
389941,500,-0.2,-0.0399999999999999,0.08,-0.0799999999999999,37,500.0,259.12410747446273
243432,500,0.2,0.12,-0.0399999999999999,-0.16,58,500.0,259.12410747446273
92911,500,-0.16,-0.12,-0.2,-0.16,88,145.0,117.71946046381106
87181,500,0.08,-0.2,0.0,-0.12,28,282.0,190.47243090344045
999172,500,0.0,-0.0399999999999999,0.04,-0.12,56,483.0,255.23527982161005
1052065,500,-0.0399999999999999,0.2,0.08,0.2,62,288.0,193.02471789687
990103,500,-0.0799999999999999,0.2,-0.12,0.16,37,430.0,241.75413883481087
914456,500,-0.12,0.12,0.16,0.16,73,172.0,134.5197857252259
900149,500,0.2,-0.0399999999999999,-0.0399999999999999,0.08,7,236.0,169.2984905058788
523390,500,-0.12,0.2,0.04,-0.16,58,500.0,259.12410747446273
176199,500,0.2,0.04,0.0,-0.12,54,500.0,259.12410747446273
384113,500,-0.0799999999999999,0.2,-0.12,-0.12,49,405.0,234.6104430719058
350613,500,-0.12,0.2,-0.12,0.08,45,457.0,248.88985897321123
839908,500,-0.0799999999999999,0.12,0.12,-0.16,99,307.0,200.8100012548624
1050452,500,0.2,0.2,-0.12,-0.0799999999999999,62,500.0,259.12410747446273
1052792,500,-0.2,0.2,-0.0399999999999999,0.08,2,244.0,173.1942370461788
575186,500,0.04,0.2,0.04,0.08,31,361.0,220.65746963001013
725078,500,0.08,-0.0799999999999999,0.0,0.0,22,500.0,259.12410747446273
904772,500,0.16,0.04,0.0,0.16,45,500.0,259.12410747446273
846696,500,-0.12,-0.0399999999999999,-0.2,0.04,52,195.0,147.79458774079183
372753,500,-0.12,0.04,-0.0799999999999999,0.16,71,500.0,259.12410747446273
464630,500,-0.0799999999999999,-0.2,-0.0399999999999999,0.0,50,500.0,259.12410747446273
336358,500,0.12,-0.0399999999999999,-0.0399999999999999,0.0,34,500.0,259.12410747446273
400562,500,-0.16,-0.16,0.12,0.12,72,500.0,259.12410747446273
198983,500,0.12,0.12,-0.12,0.0,88,500.0,259.12410747446273
1042090,500,-0.0399999999999999,-0.0799999999999999,0.04,-0.16,8,500.0,259.12410747446273
215064,500,-0.16,-0.12,0.04,-0.2,28,500.0,259.12410747446273
953103,500,0.12,0.2,-0.16,-0.2,92,500.0,259.12410747446273
4824,500,-0.0799999999999999,0.2,-0.16,0.12,61,451.0,247.3537880725121
277904,500,-0.16,-0.0799999999999999,-0.0799999999999999,-0.0399999999999999,88,500.0,259.12410747446273
179386,500,0.08,-0.0799999999999999,0.16,0.08,83,267.0,183.88674177605745
165879,500,-0.0399999999999999,-0.12,0.04,-0.0799999999999999,39,500.0,259.12410747446273
390468,500,0.12,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,31,427.0,240.9249559697008
781139,500,-0.0799999999999999,-0.2,-0.16,0.04,36,299.0,197.58607078176945
771430,500,-0.12,0.04,0.12,-0.2,33,441.0,244.73132609963545
791014,500,-0.12,-0.2,0.12,0.0,100,500.0,259.12410747446273
301091,500,-0.12,-0.16,-0.16,0.0,15,152.0,122.2068039170424
733941,500,0.2,0.08,0.12,0.2,36,243.0,172.71237416868487
500550,500,0.0,-0.0399999999999999,0.2,0.0,74,209.0,155.43706734402016
367897,500,0.2,-0.16,0.04,-0.2,17,317.0,204.73245639719377
313318,500,-0.0799999999999999,-0.12,-0.12,-0.0399999999999999,54,500.0,259.12410747446273
205396,500,0.08,0.0,-0.12,-0.2,40,207.0,154.36486726379758
690320,500,0.16,0.04,0.04,0.12,45,500.0,259.12410747446273
150399,500,0.2,-0.16,0.0,0.04,37,333.0,210.76833516570795
490982,500,0.12,-0.12,-0.12,0.12,71,500.0,259.12410747446273
998780,500,0.0,0.12,0.08,0.16,16,500.0,259.12410747446273
23180,500,-0.16,-0.2,0.0,-0.12,94,500.0,259.12410747446273
212225,500,0.2,-0.16,-0.2,-0.16,44,228.0,165.30797109962572
597970,500,-0.0799999999999999,0.12,-0.12,0.12,23,500.0,259.12410747446273
755798,500,0.16,0.08,-0.2,0.0,80,256.0,178.86506672548884
721706,500,0.2,0.04,0.12,0.12,34,500.0,259.12410747446273
870391,500,0.04,0.2,-0.0799999999999999,-0.0799999999999999,8,500.0,259.12410747446273
317453,500,-0.2,-0.16,0.16,0.16,58,375.0,225.29867267026287
822587,500,0.04,-0.12,0.16,0.04,7,464.0,250.64729167823623
149707,500,-0.12,-0.0799999999999999,-0.0799999999999999,0.04,74,330.0,209.65859843020436
795591,500,-0.0799999999999999,-0.0799999999999999,-0.0399999999999999,-0.2,77,391.0,230.36927662021623
477710,500,0.12,-0.2,0.2,0.12,97,282.0,190.47243090344045
157794,500,-0.12,-0.0399999999999999,-0.0799999999999999,-0.0399999999999999,99,500.0,259.12410747446273
77699,500,-0.12,-0.2,0.04,-0.12,6,470.0,252.12452236252395
371324,500,0.16,-0.0799999999999999,0.04,-0.0799999999999999,51,500.0,259.12410747446273
532643,500,-0.16,-0.2,-0.0399999999999999,-0.2,57,229.0,165.81204718632685
290097,500,-0.2,-0.0799999999999999,0.16,0.0,19,327.0,208.5388138373145
827032,500,-0.0799999999999999,0.0,0.08,0.0,76,355.0,218.60783682229663
685537,500,-0.0399999999999999,0.16,0.08,0.2,72,227.0,164.8023782343287
300216,500,0.0,-0.0799999999999999,0.16,-0.0399999999999999,1,11.0,10.836476127309975
472291,500,-0.0399999999999999,0.12,0.12,-0.0799999999999999,63,324.0,207.4088904110126
253544,500,0.08,-0.16,0.16,-0.16,87,500.0,259.12410747446273
970470,500,0.16,0.0,-0.2,0.0,94,355.0,218.60783682229663
222511,500,0.16,-0.2,0.12,0.12,34,459.0,249.39575982810277
522051,500,0.04,0.04,0.04,-0.2,97,500.0,259.12410747446273
133588,500,0.16,-0.2,-0.12,0.04,64,500.0,259.12410747446273
748119,500,0.0,-0.2,-0.16,-0.12,91,213.0,157.5622353359156
127689,500,-0.16,0.2,0.16,0.04,11,152.0,122.2068039170424
60103,500,-0.0399999999999999,-0.0399999999999999,-0.0399999999999999,0.04,83,500.0,259.12410747446273
408307,500,0.12,-0.0799999999999999,-0.2,-0.0799999999999999,15,163.0,129.07040670462672
416464,500,0.12,0.12,-0.2,0.12,12,482.0,255.00028066360085
730500,500,0.0,-0.2,-0.12,0.0,46,276.0,187.87371647662368
143003,500,0.08,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,49,500.0,259.12410747446273
670667,500,0.2,0.08,0.04,-0.0399999999999999,39,500.0,259.12410747446273
234548,500,-0.12,-0.0399999999999999,-0.12,0.2,95,291.0,194.283710891514
65587,500,0.04,-0.2,0.12,-0.12,50,500.0,259.12410747446273
668434,500,-0.0399999999999999,0.2,-0.0399999999999999,0.04,79,500.0,259.12410747446273
7225,500,0.0,0.0,-0.0799999999999999,-0.0799999999999999,46,252.0,176.997461529307
241190,500,0.12,-0.0399999999999999,-0.2,-0.2,74,171.0,133.92155037635496
933340,500,-0.12,0.16,-0.0799999999999999,-0.0799999999999999,2,197.0,148.90615036563673
96747,500,-0.0399999999999999,-0.0399999999999999,-0.0799999999999999,0.0,94,438.0,243.9290994954942
1003027,500,-0.2,0.16,0.08,0.2,57,283.0,190.90101361073013
539318,500,0.16,0.16,-0.16,-0.16,17,261.0,181.1682302245217
847862,500,-0.16,0.04,-0.2,0.16,72,352.0,217.5690810610224
553496,500,-0.0399999999999999,-0.16,-0.16,-0.16,56,195.0,147.79458774079183
968801,500,0.0,0.08,-0.2,-0.0799999999999999,54,204.0,152.74443823215452
143545,500,-0.12,0.0,-0.16,0.08,34,429.0,241.47857455848637
335639,500,0.08,-0.0799999999999999,0.04,0.16,10,253.0,177.46646914471907
264786,500,-0.0799999999999999,0.2,-0.0799999999999999,-0.0399999999999999,97,500.0,259.12410747446273
1011162,500,-0.2,-0.12,-0.12,0.12,2,486.0,255.93605576441817
829115,500,-0.12,0.2,-0.2,-0.16,44,212.0,157.03333534194144
146311,500,0.04,-0.12,0.0,-0.2,83,500.0,259.12410747446273
422208,500,0.0,-0.0799999999999999,0.08,-0.12,74,500.0,259.12410747446273
482112,500,0.0,0.0,-0.0399999999999999,-0.0399999999999999,44,500.0,259.12410747446273
779549,500,0.12,-0.0399999999999999,0.12,0.0,37,327.0,208.5388138373145
97893,500,0.16,-0.16,0.12,0.16,99,426.0,240.64689665967987
286062,500,0.2,0.0,0.0,0.12,15,500.0,259.12410747446273
539567,500,0.08,0.04,0.04,0.12,37,416.0,237.8198678025168
50702,500,0.16,0.12,0.16,0.2,37,148.0,119.65416956664384
813015,500,-0.2,0.08,0.12,0.2,7,142.0,115.76723398002918
300297,500,0.04,0.2,-0.0399999999999999,-0.0399999999999999,11,500.0,259.12410747446273
788084,500,-0.12,0.12,-0.16,-0.12,34,285.0,191.75432563818825
626743,500,0.16,0.2,-0.12,0.12,45,500.0,259.12410747446273
794913,500,0.12,-0.16,0.08,0.04,83,500.0,259.12410747446273
765689,500,-0.2,0.08,0.0,0.0,6,500.0,259.12410747446273
427465,500,0.16,-0.16,0.0,-0.12,49,420.0,238.9608819694656
181321,500,0.12,0.0,-0.0799999999999999,-0.0399999999999999,97,500.0,259.12410747446273
631293,500,-0.16,-0.16,-0.12,0.0,56,255.0,178.40026752807307
416553,500,0.04,-0.16,-0.0399999999999999,-0.0799999999999999,95,500.0,259.12410747446273
476784,500,-0.16,-0.16,0.04,-0.16,30,500.0,259.12410747446273
90009,500,0.12,-0.0399999999999999,-0.12,-0.0399999999999999,83,343.0,214.3960413197289
474758,500,-0.2,0.0,-0.0399999999999999,0.04,79,500.0,259.12410747446273
639479,500,-0.0799999999999999,0.0,0.0,-0.0399999999999999,49,500.0,259.12410747446273
18827,500,-0.12,0.16,-0.2,0.04,2,116.0,98.09011655310064
955472,500,0.04,0.12,0.04,0.2,87,284.0,191.32831056989795
743082,500,-0.16,-0.2,0.0,-0.0399999999999999,68,500.0,259.12410747446273
382649,500,0.12,-0.0399999999999999,0.04,-0.0399999999999999,36,309.0,201.6039485373445
564963,500,0.04,0.2,0.2,0.04,10,119.0,100.20096028883653
53637,500,0.0,-0.16,-0.0399999999999999,-0.16,82,500.0,259.12410747446273
466862,500,0.04,-0.0399999999999999,-0.0399999999999999,-0.16,4,500.0,259.12410747446273
139618,500,-0.0799999999999999,0.0,-0.0799999999999999,-0.12,66,275.0,187.4360245502745
76303,500,-0.0799999999999999,-0.12,0.0,0.0,56,500.0,259.12410747446273
464022,500,0.0,0.16,-0.12,0.16,50,500.0,259.12410747446273
894120,500,0.16,-0.16,-0.0399999999999999,0.04,62,500.0,259.12410747446273
482622,500,-0.16,0.08,0.2,-0.12,74,288.0,193.02471789687
318438,500,-0.0399999999999999,0.08,-0.12,-0.16,24,341.0,213.67919336719171
353920,500,-0.2,0.04,-0.2,-0.12,44,188.0,143.8510943406147
37063,500,0.04,-0.12,-0.2,0.16,87,200.0,150.56102045793983
596445,500,-0.16,-0.16,0.0,0.12,56,500.0,259.12410747446273
850992,500,-0.0799999999999999,-0.12,0.0,0.16,15,394.0,231.29317588113256
1021445,500,0.16,-0.12,0.12,0.08,91,365.0,222.00350765767652
597646,500,0.08,-0.0399999999999999,0.2,0.12,11,180.0,139.2415093353358
862277,500,-0.12,0.0,-0.0399999999999999,0.2,68,500.0,259.12410747446273
403293,500,-0.16,0.16,0.2,-0.12,52,238.0,170.2812232492581
904065,500,-0.2,0.16,-0.16,0.16,87,332.0,210.399533767009
568214,500,-0.2,-0.0399999999999999,-0.2,-0.2,15,136.0,111.80959300507357
79361,500,0.0,-0.16,0.08,-0.12,22,500.0,259.12410747446273
361502,500,-0.2,-0.16,-0.2,-0.2,62,147.0,119.01120317617236
616080,500,0.2,0.04,-0.0399999999999999,-0.2,77,416.0,237.8198678025168
936118,500,0.12,-0.0799999999999999,-0.0799999999999999,0.0,42,264.0,182.53361180317484
920537,500,-0.0799999999999999,-0.0799999999999999,-0.0399999999999999,-0.0399999999999999,24,288.0,193.02471789687
183445,500,-0.2,-0.16,0.0,0.2,44,500.0,259.12410747446273
604102,500,0.12,-0.0799999999999999,-0.12,0.12,11,374.0,224.97359345061471
178092,500,0.0,0.08,-0.16,0.0,28,276.0,187.87371647662368
123140,500,0.04,0.04,0.0,0.0,77,500.0,259.12410747446273
718749,500,0.12,0.2,0.04,-0.0799999999999999,6,290.0,193.86530681194984
489396,500,-0.0399999999999999,-0.12,-0.16,0.0,7,200.0,150.56102045793983
1046609,500,0.12,0.16,0.04,0.0,15,269.0,184.78207630607707
141183,500,0.16,-0.0399999999999999,-0.16,0.08,30,307.0,200.8100012548624
454474,500,-0.0799999999999999,-0.12,-0.12,0.2,82,304.0,199.61009906322943
633421,500,0.0,0.04,0.04,0.16,99,365.0,222.00350765767652
784818,500,-0.0399999999999999,-0.2,-0.0399999999999999,-0.0399999999999999,64,453.0,247.86889152816968
69770,500,0.12,0.2,0.0,-0.0399999999999999,17,500.0,259.12410747446273
361127,500,-0.0799999999999999,0.12,-0.2,0.16,15,340.0,213.3191508196507
633728,500,-0.12,-0.16,-0.0399999999999999,0.0,39,255.0,178.40026752807307
339697,500,-0.0799999999999999,0.2,-0.0799999999999999,0.04,1,54.0,49.92194723717414
1003439,500,0.0,0.12,0.04,0.04,19,500.0,259.12410747446273
340968,500,-0.2,0.16,-0.0399999999999999,0.16,68,500.0,259.12410747446273
104878,500,-0.0399999999999999,-0.16,0.12,-0.0399999999999999,19,500.0,259.12410747446273
480610,500,-0.0399999999999999,0.12,-0.0799999999999999,-0.12,31,500.0,259.12410747446273
166453,500,-0.16,0.08,0.0,-0.16,17,500.0,259.12410747446273
18341,500,0.08,0.12,0.04,-0.0799999999999999,54,258.0,179.79048611073645
574545,500,0.04,-0.0799999999999999,-0.12,-0.0799999999999999,94,500.0,259.12410747446273
738682,500,0.16,0.16,-0.16,-0.12,71,360.0,220.3184249047243
138225,500,-0.0799999999999999,-0.12,-0.12,0.16,92,437.0,243.6600797346983
77469,500,0.16,0.04,-0.0799999999999999,-0.16,22,500.0,259.12410747446273
1020209,500,0.08,-0.16,-0.2,0.12,23,170.0,133.3215149211183
124606,500,0.04,-0.12,0.2,0.16,37,174.0,135.71087768894606
87005,500,-0.0399999999999999,-0.12,0.08,-0.0399999999999999,16,500.0,259.12410747446273
791332,500,0.08,0.12,0.0,-0.12,79,500.0,259.12410747446273
825344,500,0.16,-0.2,-0.12,0.08,93,301.0,198.39933263171585
1038554,500,0.12,-0.2,0.16,0.0,20,435.0,243.11960931409905
716431,500,0.0,0.0,0.12,-0.0799999999999999,42,325.0,207.7866637397796
869091,500,-0.16,0.08,0.16,0.2,51,174.0,135.71087768894606
233410,500,-0.0799999999999999,0.08,-0.12,-0.0399999999999999,51,500.0,259.12410747446273
104027,500,0.0,0.08,-0.2,-0.12,99,197.0,148.90615036563673
556645,500,0.04,0.0,-0.16,0.2,80,500.0,259.12410747446273
1010227,500,-0.2,0.0,-0.16,0.04,88,281.0,190.042558579178
42839,500,0.2,0.0,-0.0799999999999999,-0.12,49,460.0,249.64757254861843
699784,500,-0.0799999999999999,-0.0799999999999999,0.12,-0.16,33,500.0,259.12410747446273
505785,500,-0.12,-0.12,0.0,-0.0799999999999999,83,500.0,259.12410747446273
775716,500,0.0,0.2,0.08,0.12,32,165.0,130.2941458980593
435224,500,0.0,-0.12,0.04,0.12,52,500.0,259.12410747446273
861633,500,0.2,0.2,0.16,-0.2,63,257.0,179.32847152531238
359977,500,-0.0799999999999999,0.2,-0.2,0.04,24,500.0,259.12410747446273
384381,500,0.16,0.2,-0.12,-0.2,80,500.0,259.12410747446273
311315,500,0.16,0.04,-0.0799999999999999,-0.2,37,255.0,178.40026752807307
867494,500,0.16,0.2,-0.2,-0.12,58,264.0,182.53361180317484
158217,500,0.16,-0.16,0.2,0.2,52,360.0,220.3184249047243
267213,500,-0.16,-0.0799999999999999,-0.0399999999999999,-0.16,30,444.0,245.5263543027976
696533,500,0.08,0.16,-0.16,0.08,40,500.0,259.12410747446273
606277,500,0.04,-0.2,0.12,-0.0399999999999999,100,500.0,259.12410747446273
66541,500,0.0,0.2,0.16,-0.0399999999999999,87,254.0,177.93406973728491
987318,500,0.08,0.2,-0.16,0.08,28,500.0,259.12410747446273
960469,500,-0.0799999999999999,-0.12,-0.0399999999999999,0.2,2,500.0,259.12410747446273
753879,500,-0.0399999999999999,0.16,0.08,0.04,10,500.0,259.12410747446273
1023598,500,0.2,-0.0799999999999999,-0.0399999999999999,-0.2,42,500.0,259.12410747446273
309193,500,0.0,0.04,-0.2,-0.0799999999999999,100,286.0,192.1790626612737
898360,500,0.16,0.08,-0.0799999999999999,-0.16,92,500.0,259.12410747446273
237955,500,-0.16,0.16,0.0,-0.2,4,201.0,151.10933739656602
252678,500,-0.0799999999999999,-0.12,0.16,-0.2,22,500.0,259.12410747446273
467346,500,0.12,-0.2,0.04,0.08,20,500.0,259.12410747446273
948140,500,-0.0399999999999999,0.16,0.2,0.08,71,152.0,122.2068039170424
833618,500,-0.12,-0.12,0.0,0.12,8,231.0,166.81566721163358
385855,500,-0.2,-0.2,-0.12,0.0,62,204.0,152.74443823215452
785610,500,-0.0799999999999999,-0.16,-0.12,0.16,8,500.0,259.12410747446273
493678,500,-0.0799999999999999,0.0,-0.12,0.16,45,500.0,259.12410747446273
30353,500,-0.12,-0.2,-0.12,-0.2,36,278.0,188.74516504121223
871859,500,-0.0399999999999999,0.12,0.2,0.16,77,162.0,128.45577402670685
116547,500,0.16,0.0,-0.0799999999999999,-0.16,83,408.0,235.4962862317396
329125,500,-0.16,-0.12,-0.0399999999999999,-0.2,93,500.0,259.12410747446273
948951,500,-0.16,0.0,0.12,-0.0799999999999999,46,500.0,259.12410747446273
265068,500,-0.16,-0.0799999999999999,0.08,0.2,49,500.0,259.12410747446273
86775,500,0.08,-0.16,-0.2,0.08,10,160.0,127.22095476671424
57693,500,-0.2,0.08,0.04,0.0,19,405.0,234.6104430719058
260358,500,0.04,0.08,0.04,-0.16,77,500.0,259.12410747446273
4518,500,0.04,-0.2,0.16,-0.0399999999999999,22,500.0,259.12410747446273
955127,500,-0.2,0.12,0.0,-0.16,57,500.0,259.12410747446273
211852,500,-0.0399999999999999,0.08,-0.2,0.04,6,500.0,259.12410747446273
75380,500,-0.2,-0.0799999999999999,-0.2,-0.2,83,193.0,146.6763256075064
456440,500,-0.16,-0.0799999999999999,0.08,0.08,79,500.0,259.12410747446273
900909,500,0.0,0.0,-0.2,-0.0399999999999999,68,199.0,150.0110536187962
958025,500,0.0,0.04,0.04,0.16,94,328.0,208.9131973958026
920503,500,0.2,-0.2,-0.0799999999999999,0.12,40,500.0,259.12410747446273
1002467,500,-0.2,0.08,-0.2,-0.16,10,142.0,115.76723398002918
967153,500,0.2,-0.0399999999999999,0.16,0.16,28,473.0,252.85321121600293
894566,500,-0.0799999999999999,-0.12,0.2,-0.12,32,373.0,224.64753605879108
945403,500,-0.0399999999999999,-0.2,0.16,-0.0799999999999999,40,500.0,259.12410747446273
546400,500,0.16,0.04,-0.0399999999999999,0.04,19,500.0,259.12410747446273
249888,500,-0.0799999999999999,0.0,-0.12,0.12,83,500.0,259.12410747446273
