Temperature,Map,Simulations,Initial State,Return,Discounted Return
1,"['SFFF', 'HHHF', 'FFHF', 'HHHG']",39,1,1.0,0.988053892081
1,"['SFFH', 'HHFH', 'HHFF', 'HHFG']",93,11,1.0,1.0
1,"['SFFF', 'HHFH', 'HHFF', 'FHHG']",80,3,1.0,0.9674905716180701
1,"['SFFH', 'HFFF', 'FFFF', 'HHFG']",23,6,1.0,0.994009
1,"['SFFF', 'HHFH', 'FHFF', 'FHFG']",96,2,1.0,0.988053892081
1,"['SHHH', 'FFHH', 'HFFH', 'HFFG']",18,9,1.0,0.994009
1,"['SHHF', 'FFHH', 'FFHF', 'HFFG']",71,14,1.0,1.0
1,"['SHFH', 'FFFF', 'HFHF', 'HFHG']",23,2,0.0,0.0
1,"['SFFH', 'HFFH', 'HHFF', 'FFHG']",96,2,1.0,0.991026973
1,"['SFFF', 'FFFH', 'FHFF', 'FFFG']",100,8,1.0,0.991026973
1,"['SFHF', 'HFFF', 'HHHF', 'HHHG']",97,5,1.0,0.991026973
1,"['SHFF', 'FHHF', 'FFFF', 'FHFG']",61,2,1.0,0.9791880578299021
1,"['SFFF', 'FFFF', 'FHFF', 'HFFG']",25,11,1.0,1.0
1,"['SHFF', 'FFFH', 'HFFF', 'HFFG']",99,9,1.0,0.994009
1,"['SFHF', 'FFFF', 'FHFF', 'HHHG']",14,0,0.0,0.0
1,"['SFFH', 'HHFH', 'HFFF', 'FHFG']",41,10,1.0,0.997
1,"['SHHH', 'FFFF', 'FHHF', 'HHHG']",35,7,1.0,0.997
1,"['SFFH', 'HFFF', 'FHHF', 'FFHG']",89,0,1.0,0.9559328248389055
1,"['SFFF', 'HHFH', 'FHFF', 'FFFG']",39,8,0.0,0.0
1,"['SFFH', 'FHFF', 'FHFF', 'HHFG']",87,14,1.0,1.0
1,"['SFHF', 'HFFH', 'FHFF', 'HHHG']",91,11,1.0,1.0
1,"['SFHH', 'HFFF', 'HFHF', 'FHFG']",94,1,1.0,0.9791880578299021
1,"['SFHF', 'FFFF', 'HFFF', 'FHFG']",89,5,1.0,0.991026973
1,"['SHFH', 'FFHF', 'HFFH', 'HHFG']",98,14,1.0,1.0
1,"['SFHF', 'FFHH', 'HFFH', 'HFFG']",9,0,0.0,0.0
1,"['SFFH', 'FHFF', 'FHHF', 'FFFG']",87,0,1.0,0.9791880578299021
1,"['SFHH', 'FFHF', 'HFFF', 'FFFG']",94,11,1.0,1.0
1,"['SFFF', 'FFHF', 'FHHF', 'HHHG']",2,8,0.0,0.0
1,"['SHHH', 'FHHH', 'FFHH', 'HFFG']",28,0,0.0,0.0
1,"['SFFF', 'HHFF', 'FHHF', 'FHHG']",45,8,0.0,0.0
1,"['SHHH', 'FHHH', 'FFFF', 'FHHG']",62,0,0.0,0.0
1,"['SFHH', 'FHFH', 'FFFH', 'HHFG']",60,9,1.0,0.994009
1,"['SHHF', 'FFFF', 'HHFH', 'HHFG']",72,7,1.0,0.991026973
1,"['SFFH', 'HHFH', 'HFFH', 'HHFG']",90,2,1.0,0.9762504936564125
1,"['SHHH', 'FFFH', 'HHFF', 'FFFG']",12,14,1.0,1.0
1,"['SFHF', 'HFFH', 'FHFF', 'HFHG']",22,1,0.0,0.0
1,"['SFFH', 'FFFF', 'FFFF', 'HHFG']",95,5,1.0,0.991026973
1,"['SHHF', 'FFFF', 'HFFF', 'FHFG']",10,7,1.0,0.994009
1,"['SFHF', 'FFFF', 'FFFH', 'FHFG']",74,14,1.0,1.0
1,"['SFHF', 'FFHH', 'FFFF', 'FHFG']",62,12,1.0,0.9821344612135428
1,"['SFHH', 'HFFF', 'HHFF', 'HHHG']",37,7,1.0,0.997
1,"['SFHF', 'FFFF', 'HFFF', 'FFFG']",36,11,1.0,1.0
1,"['SHHH', 'FFHF', 'HFFF', 'HHHG']",47,5,1.0,0.991026973
1,"['SFHF', 'FFFH', 'FHHF', 'FFFG']",82,14,1.0,1.0
1,"['SHHF', 'FFFF', 'FHFH', 'HHFG']",80,5,0.0,0.0
1,"['SHHF', 'FFFH', 'FHFH', 'HHFG']",43,3,0.0,0.0
1,"['SFFF', 'FHHF', 'HHHF', 'HFFG']",33,4,1.0,0.9588092525966956
1,"['SFFF', 'FFHF', 'FHFF', 'FFHG']",10,8,1.0,0.7910835400474212
1,"['SHFH', 'FFHH', 'HFFH', 'FHFG']",72,2,0.0,0.0
1,"['SFFF', 'FHHF', 'HHHF', 'HHHG']",39,1,1.0,0.9791880578299021
1,"['SHFH', 'FHHH', 'FFFH', 'FFFG']",5,2,0.0,0.0
1,"['SFHH', 'HFFH', 'HFHH', 'HFFG']",53,1,1.0,0.9445131481500655
1,"['SFHH', 'HFFF', 'HHFF', 'FHFG']",45,10,1.0,0.997
1,"['SHFF', 'FHFH', 'FFHH', 'HFFG']",11,8,0.0,0.0
1,"['SHHF', 'FHFF', 'FFHH', 'FFFG']",72,4,1.0,0.9588092525966956
1,"['SFHF', 'FFHF', 'FHHF', 'FFFG']",28,13,1.0,0.997
1,"['SHFF', 'FFFF', 'HFHH', 'HFFG']",29,9,1.0,0.994009
1,"['SFHH', 'HFHH', 'HFHH', 'HFFG']",52,13,1.0,0.997
1,"['SFFH', 'HFHF', 'HFFF', 'FFFG']",99,12,1.0,0.994009
1,"['SFHH', 'HFFH', 'HHFF', 'FHFG']",80,14,1.0,1.0
1,"['SFFH', 'FFFH', 'FHFH', 'FFFG']",58,6,1.0,0.994009
1,"['SFFF', 'FFFH', 'FHFF', 'FFHG']",12,0,0.0,0.0
1,"['SFFF', 'FFHF', 'FHFF', 'HHHG']",49,4,1.0,0.9559328248389055
1,"['SFFH', 'FHHF', 'FFFH', 'HHFG']",48,1,0.0,0.0
1,"['SHHF', 'FFHH', 'HFFH', 'HHFG']",75,4,1.0,0.8426049842298329
1,"['SHHH', 'FFFF', 'HHHF', 'FHHG']",39,7,1.0,0.997
1,"['SHFF', 'FFHF', 'FFHH', 'FFFG']",24,13,1.0,0.997
1,"['SFFF', 'HHHF', 'HHHF', 'HHHG']",30,1,1.0,0.9674905716180701
1,"['SFHH', 'FHFF', 'FHFF', 'FFFG']",73,8,1.0,0.988053892081
1,"['SFFF', 'HHFH', 'HHFF', 'HHFG']",86,1,1.0,0.9616943356035061
1,"['SFHH', 'HFHH', 'HFHH', 'HFFG']",13,0,0.0,0.0
1,"['SFFH', 'HFFH', 'HHFH', 'HHFG']",81,1,1.0,0.9791880578299021
1,"['SFFH', 'FHHH', 'FFFH', 'HFFG']",12,1,0.0,0.0
1,"['SHFF', 'FFHH', 'HFHF', 'FFFG']",67,2,0.0,0.0
1,"['SFHF', 'FHFF', 'FFHH', 'HFFG']",73,13,1.0,0.997
1,"['SHHH', 'FHHH', 'FFFH', 'FHFG']",4,10,1.0,0.997
1,"['SFHF', 'HFFF', 'FFFF', 'HFFG']",1,9,0.0,0.0
1,"['SHHH', 'FHFH', 'FFHF', 'HFFG']",99,9,1.0,0.994009
1,"['SFHH', 'HFHH', 'HFFH', 'HHFG']",41,14,1.0,1.0
1,"['SFHH', 'HFFF', 'HHFF', 'HHHG']",93,6,1.0,0.994009
1,"['SFHF', 'HFHF', 'FFFF', 'FFFG']",49,10,1.0,0.997
1,"['SFFF', 'HHFH', 'FFFF', 'FFFG']",5,1,0.0,0.0
1,"['SFFH', 'FFFF', 'FHHF', 'FHHG']",29,2,1.0,0.991026973
1,"['SHFF', 'FHFF', 'FFHH', 'FFFG']",11,13,1.0,0.997
1,"['SFFF', 'FHHF', 'HFHF', 'HFFG']",77,11,1.0,1.0
1,"['SFHH', 'HFHH', 'HFFH', 'HHFG']",56,1,1.0,0.9502058312852957
1,"['SFFH', 'HFHF', 'HFHH', 'HFFG']",69,9,1.0,0.994009
1,"['SHFH', 'FHHH', 'FFHH', 'HFFG']",10,0,0.0,0.0
1,"['SFFF', 'FHHF', 'FFFF', 'HFFG']",85,1,1.0,0.988053892081
1,"['SHHF', 'FHFH', 'FHFH', 'FFFG']",80,14,1.0,1.0
1,"['SHFH', 'FFFF', 'HFFF', 'FHFG']",48,9,1.0,0.994009
1,"['SFHH', 'HFFH', 'FFHH', 'HFFG']",72,1,1.0,0.985089730404757
1,"['SHHH', 'FFHF', 'FFFF', 'FFHG']",74,0,1.0,0.9165572373164391
1,"['SFHH', 'HFFF', 'HHHF', 'HHHG']",85,7,1.0,0.997
1,"['SHHF', 'FFFF', 'FFHH', 'HFFG']",7,0,0.0,0.0
1,"['SFHF', 'FHFF', 'FFFF', 'FFHG']",65,3,1.0,0.994009
1,"['SHHH', 'FFFF', 'HHFF', 'HFHG']",83,4,1.0,0.9645880999032158
1,"['SFHH', 'FFFH', 'HHFH', 'HHFG']",36,0,0.0,0.0
1,"['SFFF', 'HFHH', 'HFFH', 'FHFG']",73,2,1.0,0.9416796087056153
1,"['SFHH', 'FHHF', 'FFFF', 'FHFG']",10,1,0.0,0.0
1,"['SFFH', 'FHFH', 'HFFF', 'HHFG']",25,10,1.0,0.997
1,"['SHHH', 'FFFH', 'FFFH', 'HHFG']",8,9,0.0,0.0
1,"['SHHF', 'FFFH', 'FHFF', 'FHHG']",88,8,0.0,0.0
1,"['SFFH', 'HHFH', 'FHFH', 'HHFG']",4,2,0.0,0.0
1,"['SHFF', 'FHHH', 'FFFH', 'HHFG']",72,14,1.0,1.0
1,"['SFFH', 'HHFF', 'HHHF', 'HFHG']",75,1,1.0,0.988053892081
1,"['SFFH', 'HHFH', 'HFFF', 'HHFG']",29,10,1.0,0.997
1,"['SFHH', 'FFFH', 'HHFH', 'HFFG']",63,4,1.0,0.9248559951318693
1,"['SFHH', 'FFHH', 'HFFH', 'HHFG']",64,9,1.0,0.994009
1,"['SFHH', 'FFFF', 'FHFF', 'FHHG']",71,11,1.0,1.0
1,"['SFFF', 'HFHF', 'FHFF', 'HFFG']",42,11,1.0,1.0
1,"['SFHH', 'HFFF', 'HHHF', 'HHHG']",10,0,0.0,0.0
1,"['SFFF', 'HHFF', 'HHFF', 'HFFG']",39,2,1.0,0.991026973
1,"['SHFH', 'FFHF', 'HFFH', 'HFFG']",29,5,0.0,0.0
1,"['SFFF', 'HFHF', 'FFHF', 'FHFG']",21,14,1.0,1.0
1,"['SHHH', 'FFFF', 'HHHF', 'HHHG']",36,0,0.0,0.0
1,"['SFHH', 'HFHF', 'FFHH', 'HFFG']",60,14,1.0,1.0
1,"['SHFH', 'FFHH', 'HFFF', 'FHFG']",86,0,1.0,0.9502058312852957
1,"['SFFF', 'HHFF', 'HHHF', 'FHHG']",22,2,1.0,0.991026973
1,"['SFHF', 'FFFF', 'FFHH', 'HFFG']",56,1,1.0,0.9559328248389055
1,"['SFHH', 'FFFF', 'HFFF', 'FHFG']",10,4,0.0,0.0
1,"['SFHF', 'HFFH', 'FFFF', 'HFHG']",23,1,1.0,0.8553586117313603
1,"['SHHH', 'FHHF', 'FFFF', 'HHFG']",17,0,0.0,0.0
1,"['SHFH', 'FFFH', 'FFFH', 'FFFG']",87,9,1.0,0.994009
1,"['SFHH', 'FFHH', 'HFFF', 'HFHG']",11,1,0.0,0.0
1,"['SHFF', 'FHHF', 'FFFF', 'FHHG']",92,2,1.0,0.991026973
1,"['SHFF', 'FFFF', 'FFFH', 'FFFG']",2,0,0.0,0.0
1,"['SHFF', 'FHHH', 'FFHF', 'HFFG']",18,2,0.0,0.0
1,"['SFFF', 'HHFF', 'FHFF', 'HFFG']",19,10,1.0,0.997
1,"['SHFF', 'FFHH', 'FHFF', 'FFFG']",50,11,1.0,1.0
1,"['SFFF', 'HHFH', 'HFFF', 'HHHG']",42,3,1.0,0.9248559951318693
1,"['SFFH', 'HHFH', 'HFFF', 'HFFG']",77,2,1.0,0.985089730404757
1,"['SHHH', 'FFFF', 'FHFF', 'HHHG']",1,10,1.0,0.997
1,"['SFHH', 'HFFF', 'HFHF', 'HHHG']",37,0,0.0,0.0
1,"['SFFH', 'FFFF', 'FHFF', 'FFFG']",10,5,1.0,0.9704017769489168
1,"['SFHF', 'HFHH', 'HFFH', 'HHFG']",18,3,0.0,0.0
1,"['SFFF', 'HHFH', 'FFFH', 'HHFG']",23,9,0.0,0.0
1,"['SFFH', 'HFFH', 'FHFH', 'HFFG']",46,2,1.0,0.988053892081
1,"['SFFH', 'HHFH', 'HHFF', 'FFHG']",64,13,0.0,0.0
1,"['SFFH', 'HFHH', 'HFFF', 'HFHG']",84,2,1.0,0.9588092525966956
1,"['SHHF', 'FFFF', 'FHFH', 'HHFG']",40,10,1.0,0.997
1,"['SFHH', 'FFFF', 'HHFF', 'HFFG']",84,5,1.0,0.991026973
1,"['SFFF', 'FHHF', 'FFFH', 'FFFG']",15,1,1.0,0.9530650263643888
1,"['SHHH', 'FFHF', 'HFFH', 'HHFG']",43,0,0.0,0.0
1,"['SHHF', 'FFFF', 'HHHF', 'FHHG']",6,5,0.0,0.0
1,"['SFHH', 'HFHH', 'HFFH', 'FHFG']",58,10,1.0,0.997
1,"['SHHF', 'FFFF', 'HHFF', 'HHFG']",10,10,1.0,0.997
1,"['SHHH', 'FFFH', 'HHFH', 'HFFG']",41,4,0.0,0.0
1,"['SFFH', 'HFFH', 'HFFF', 'FHHG']",8,2,0.0,0.0
1,"['SFFH', 'FFFH', 'FFFF', 'HFHG']",91,5,1.0,0.991026973
1,"['SHHH', 'FFFH', 'HFHF', 'FFFG']",28,14,1.0,1.0
1,"['SFFH', 'FFFH', 'HFFH', 'HHFG']",59,9,1.0,0.994009
1,"['SFFH', 'HFFH', 'HHFF', 'HHFG']",9,1,1.0,0.776950406379376
1,"['SFFF', 'FHFF', 'FFFH', 'FHFG']",83,4,1.0,0.9704017769489168
1,"['SFHF', 'FFFF', 'HFHF', 'FHHG']",5,5,0.0,0.0
1,"['SHFH', 'FHHH', 'FFFH', 'HHFG']",17,0,0.0,0.0
1,"['SHHF', 'FHHH', 'FFHF', 'HFFG']",78,8,1.0,0.991026973
1,"['SFFH', 'FFFF', 'HHFF', 'HHFG']",50,11,1.0,1.0
1,"['SFFF', 'FHHF', 'HHHF', 'HHFG']",44,3,1.0,0.994009
1,"['SFFF', 'FFFF', 'HFHF', 'HFHG']",31,6,1.0,0.994009
1,"['SFFH', 'FHFF', 'HHHF', 'FHFG']",14,11,1.0,1.0
1,"['SFHH', 'HFFF', 'HFHH', 'HFFG']",88,1,1.0,0.9304302024748964
1,"['SFFF', 'HFFF', 'FHHF', 'HFHG']",42,7,1.0,0.997
1,"['SFHH', 'HFFF', 'HHHF', 'HHHG']",23,5,1.0,0.9733217421754432
1,"['SFHH', 'FFFF', 'FHHF', 'HHFG']",34,1,1.0,0.8006481694852418
1,"['SHHH', 'FHHH', 'FFFH', 'FHFG']",79,12,1.0,0.9588092525966956
1,"['SFFF', 'HFFH', 'HFFH', 'HFFG']",64,3,1.0,0.9791880578299021
1,"['SHFH', 'FFFH', 'HFFH', 'FFFG']",76,14,1.0,1.0
1,"['SHHH', 'FHHH', 'FFHH', 'HFFG']",27,14,1.0,1.0
1,"['SFFF', 'HHHF', 'FHFF', 'HHFG']",89,0,1.0,0.985089730404757
1,"['SHFH', 'FHFF', 'FFHH', 'FFFG']",71,6,0.0,0.0
1,"['SFFF', 'FHHF', 'FHHF', 'FHHG']",89,1,1.0,0.988053892081
1,"['SFHF', 'FFHH', 'FFFH', 'HHFG']",42,8,0.0,0.0
1,"['SHHF', 'FHHH', 'FFHF', 'FFFG']",71,13,1.0,0.997
1,"['SHFF', 'FFFF', 'FFFH', 'HFFG']",90,9,1.0,0.994009
1,"['SFFF', 'FHHF', 'FFHF', 'HFHG']",81,1,1.0,0.9821344612135428
1,"['SFFH', 'FFHH', 'HFFF', 'HHHG']",20,5,0.0,0.0
1,"['SFFH', 'HFFH', 'HHFH', 'HFFG']",49,14,1.0,1.0
1,"['SHFH', 'FHHH', 'FFFF', 'HFFG']",84,4,1.0,0.9674905716180701
1,"['SFHH', 'HFFH', 'HHFF', 'HHHG']",72,10,1.0,0.997
1,"['SHFF', 'FFHF', 'FFFF', 'FFHG']",13,10,1.0,0.997
1,"['SFFF', 'FFFF', 'HHFF', 'FFFG']",46,11,1.0,1.0
1,"['SHFF', 'FHHF', 'FFFF', 'FFFG']",94,12,1.0,0.994009
1,"['SFHH', 'HFFH', 'HFFF', 'HHHG']",38,10,1.0,0.997
1,"['SFFH', 'FFHF', 'HFFH', 'FFFG']",93,4,1.0,0.9762504936564125
1,"['SFFH', 'HHFH', 'HHFF', 'HHHG']",18,0,0.0,0.0
1,"['SFHH', 'HFHF', 'HFHH', 'HFFG']",10,0,0.0,0.0
1,"['SFHH', 'FFFF', 'HHHF', 'HHHG']",35,5,1.0,0.9791880578299021
1,"['SFFH', 'HHFH', 'HHFF', 'HHHG']",68,11,1.0,1.0
1,"['SHFH', 'FFFH', 'FFFH', 'HFFG']",99,5,1.0,0.991026973
1,"['SHFH', 'FFFH', 'FFHH', 'HFFG']",17,6,0.0,0.0
1,"['SFFF', 'FHHF', 'HFHF', 'FFHG']",55,0,1.0,0.985089730404757
1,"['SFFH', 'FFFH', 'FFHF', 'HFFG']",2,4,0.0,0.0
1,"['SHHH', 'FFHH', 'HFHF', 'HFFG']",51,11,1.0,1.0
1,"['SFHH', 'FFFF', 'FHFF', 'FFFG']",75,1,1.0,0.9645880999032158
1,"['SFHH', 'HFFF', 'HHFF', 'HFFG']",71,5,1.0,0.991026973
1,"['SFHH', 'FFFF', 'FHFF', 'HFFG']",25,13,1.0,0.997
1,"['SFFH', 'FHFH', 'FHFF', 'HHHG']",58,8,1.0,0.8921050870283477
1,"['SHHH', 'FHFH', 'FFFH', 'HHFG']",86,8,1.0,0.991026973
1,"['SFFH', 'FFFH', 'HHFF', 'FFHG']",70,1,1.0,0.9821344612135428
1,"['SFHH', 'HFFH', 'HHFF', 'HFHG']",22,11,1.0,1.0
1,"['SHHH', 'FHFH', 'FFFF', 'HHHG']",78,8,0.0,0.0
1,"['SFFF', 'HFHF', 'HFHF', 'FFHG']",87,1,1.0,0.985089730404757
1,"['SFHF', 'FFHF', 'HFHH', 'FFFG']",20,0,0.0,0.0
1,"['SFFF', 'FFFF', 'FHFF', 'FFFG']",99,12,1.0,0.994009
1,"['SHHH', 'FFHH', 'FFFF', 'HFHG']",74,4,0.0,0.0
1,"['SHHH', 'FFFH', 'HHFF', 'HHHG']",31,4,0.0,0.0
1,"['SFFH', 'FFFH', 'HFFF', 'HHFG']",48,6,1.0,0.994009
1,"['SFFF', 'HFHF', 'HFHF', 'FFFG']",7,9,1.0,0.884100203995605
1,"['SFFF', 'FFFH', 'FHFF', 'FFFG']",50,4,1.0,0.9645880999032158
1,"['SFFH', 'HHFF', 'FHFF', 'FHHG']",30,10,1.0,0.997
1,"['SFFH', 'HFFF', 'HHHF', 'HHHG']",59,1,1.0,0.9791880578299021
1,"['SFHH', 'HFHF', 'FFFF', 'FHHG']",33,9,1.0,0.994009
1,"['SFFH', 'HHFH', 'HHFF', 'FFFG']",58,0,1.0,0.9445131481500655
1,"['SFFF', 'HFHF', 'HHFF', 'FHFG']",93,12,0.0,0.0
1,"['SFHF', 'HFHF', 'HFFF', 'FHHG']",22,10,1.0,0.997
1,"['SFHF', 'FHFH', 'FHFH', 'FFFG']",47,8,1.0,0.991026973
1,"['SFHF', 'FFFF', 'FHHH', 'FFFG']",7,1,0.0,0.0
1,"['SHFH', 'FFFH', 'HFFF', 'FFHG']",62,11,1.0,1.0
1,"['SHFH', 'FFFF', 'HHHF', 'HHHG']",67,7,1.0,0.997
1,"['SHFF', 'FFHF', 'HFFH', 'FFFG']",45,13,1.0,0.997
1,"['SHHH', 'FFFF', 'HHFH', 'HHFG']",14,0,0.0,0.0
1,"['SFFH', 'HHFF', 'FHFF', 'FHHG']",10,7,1.0,0.997
1,"['SHFH', 'FFFH', 'HHFF', 'FHHG']",2,4,0.0,0.0
1,"['SHFF', 'FFFF', 'HHFF', 'HFFG']",60,3,1.0,0.991026973
1,"['SFHH', 'HFHH', 'HFHH', 'HFFG']",14,1,0.0,0.0
1,"['SFFF', 'FFFF', 'FHFH', 'HFFG']",81,6,1.0,0.994009
1,"['SFHH', 'FHHH', 'FFHH', 'HFFG']",55,13,1.0,0.997
1,"['SFHF', 'HFHH', 'HFFH', 'HHFG']",85,0,1.0,0.9304302024748964
1,"['SFFH', 'HFFH', 'HFFF', 'HHHG']",46,0,1.0,0.9704017769489168
1,"['SHHH', 'FFHH', 'HFFF', 'HHFG']",2,10,1.0,0.994009
1,"['SFFF', 'HFHH', 'HFFF', 'FFFG']",15,12,1.0,0.991026973
1,"['SHHH', 'FFFF', 'HFHH', 'HFFG']",65,6,0.0,0.0
1,"['SFFH', 'FHHH', 'FHHF', 'FFFG']",3,12,1.0,0.994009
1,"['SHFF', 'FFHH', 'FFFF', 'HFFG']",78,2,0.0,0.0
1,"['SFFF', 'FFHF', 'HFFF', 'HHHG']",45,0,1.0,0.9645880999032158
1,"['SHHH', 'FFFF', 'HHFF', 'HHFG']",52,5,1.0,0.991026973
1,"['SFFF', 'HHFF', 'HFFF', 'FFHG']",6,11,1.0,1.0
1,"['SHHH', 'FHHH', 'FHHF', 'FFFG']",13,4,0.0,0.0
1,"['SHHF', 'FHHH', 'FFFH', 'HHFG']",14,9,1.0,0.994009
1,"['SFHF', 'FFFH', 'HHFH', 'HHFG']",75,10,1.0,0.997
1,"['SFFH', 'FFFF', 'HHHF', 'HHFG']",10,1,0.0,0.0
1,"['SFFH', 'FFFF', 'HFHH', 'HFFG']",89,6,1.0,0.8735386475474635
1,"['SHHH', 'FFFH', 'HFFF', 'HFHG']",1,11,0.0,0.0
1,"['SFFF', 'FHHH', 'FFFF', 'FFHG']",77,12,1.0,0.988053892081
1,"['SFHH', 'HFHF', 'FFFH', 'HHFG']",71,0,1.0,0.803057341509771
1,"['SFHH', 'HFHH', 'HFHH', 'HFFG']",54,14,1.0,1.0
1,"['SHHH', 'FFFH', 'FHFF', 'HFHG']",3,8,0.0,0.0
1,"['SHHF', 'FFFF', 'HHFF', 'HHFG']",4,6,0.0,0.0
1,"['SFHF', 'HFHF', 'FFFH', 'FFFG']",20,9,1.0,0.994009
1,"['SFFF', 'HHFH', 'FHFF', 'FFHG']",42,8,0.0,0.0
1,"['SFFF', 'HFHF', 'HHFF', 'FHFG']",48,5,1.0,0.9791880578299021
1,"['SHFH', 'FFHH', 'FFFH', 'FFFG']",16,9,0.0,0.0
1,"['SFFF', 'FFFF', 'HFFF', 'HFHG']",17,10,1.0,0.997
1,"['SFFF', 'HFFF', 'FHHF', 'FFFG']",10,1,1.0,0.8894287717672626
1,"['SFFF', 'HFHF', 'HHHF', 'HHHG']",55,2,1.0,0.985089730404757
1,"['SFHH', 'HFHF', 'HFFF', 'HFFG']",79,13,1.0,0.997
1,"['SFHH', 'HFHH', 'HFFF', 'HFHG']",13,9,0.0,0.0
1,"['SHFF', 'FFFF', 'HFHF', 'FHHG']",36,2,1.0,0.991026973
1,"['SHFH', 'FFFH', 'HHFH', 'HHFG']",63,0,0.0,0.0
1,"['SFHF', 'HFFF', 'HHHF', 'HFHG']",81,6,1.0,0.994009
1,"['SHHH', 'FHFF', 'FHHH', 'FFFG']",1,4,0.0,0.0
1,"['SHHH', 'FFFF', 'HHHF', 'HHFG']",42,14,1.0,1.0
1,"['SFHH', 'HFHH', 'HFFF', 'HHHG']",39,11,1.0,1.0
1,"['SHHH', 'FFHF', 'FFFF', 'HHHG']",43,5,1.0,0.991026973
1,"['SHHH', 'FHFF', 'FFFH', 'HHFG']",22,8,0.0,0.0
1,"['SHHF', 'FHHH', 'FFFH', 'HHFG']",9,9,0.0,0.0
1,"['SFFH', 'FHFF', 'FHFF', 'HHFG']",54,1,1.0,0.985089730404757
1,"['SFHF', 'FHHF', 'FFFF', 'HHFG']",46,7,1.0,0.997
1,"['SHFF', 'FFHH', 'HFFH', 'FFFG']",60,0,1.0,0.9588092525966956
1,"['SFFF', 'FHFH', 'FHHF', 'FFFG']",84,12,1.0,0.994009
1,"['SFFF', 'FFHF', 'HHFF', 'HFFG']",56,11,1.0,1.0
1,"['SFHH', 'HFFF', 'FHHF', 'HHHG']",11,5,0.0,0.0
1,"['SFHF', 'FFFH', 'HHFH', 'FFFG']",19,12,0.0,0.0
1,"['SHHH', 'FFFF', 'HHHF', 'HHFG']",85,14,1.0,1.0
1,"['SFHH', 'FHFH', 'FFHH', 'FFFG']",3,0,0.0,0.0
1,"['SFFF', 'HFHF', 'FHHF', 'HHHG']",87,7,1.0,0.997
1,"['SHFF', 'FFFF', 'HHFF', 'FFFG']",38,13,1.0,0.997
1,"['SHHH', 'FFHH', 'HFFF', 'HHHG']",88,9,1.0,0.994009
1,"['SHHH', 'FHFH', 'FFFF', 'HHFG']",48,11,1.0,1.0
1,"['SFFF', 'HHFH', 'FHFF', 'HFHG']",81,10,1.0,0.997
1,"['SHHH', 'FFHF', 'HFFH', 'HFFG']",56,9,1.0,0.994009
1,"['SFHF', 'HFHF', 'HFHH', 'FFFG']",76,5,1.0,0.991026973
1,"['SHFH', 'FFFF', 'HHHF', 'HHHG']",59,2,1.0,0.985089730404757
1,"['SHFH', 'FHHH', 'FFHH', 'FFFG']",97,4,1.0,0.988053892081
1,"['SFHH', 'HFFH', 'FHFF', 'HHHG']",15,1,0.0,0.0
1,"['SFFH', 'FHFH', 'FFFF', 'FHFG']",70,4,1.0,0.9791880578299021
1,"['SFFF', 'HHHF', 'HHFF', 'HFFG']",28,2,1.0,0.991026973
1,"['SFHH', 'HFFH', 'HFFF', 'HHFG']",82,14,1.0,1.0
1,"['SHFF', 'FHHF', 'FFFF', 'FHHG']",71,7,1.0,0.997
1,"['SFHH', 'HFHH', 'FFFF', 'HHFG']",30,10,1.0,0.997
