Temperature,Map,Simulations,Initial State,Return,Discounted Return
1,"['SFHH', 'HFFF', 'HFHF', 'HHHG']",36,11,1.0,1.0
1,"['SFHF', 'FFFF', 'FFFF', 'FFFG']",43,4,1.0,0.9674905716180701
1,"['SHFH', 'FHFH', 'FHHF', 'FFFG']",100,8,1.0,0.991026973
1,"['SHFH', 'FFHF', 'HFFF', 'HHHG']",58,10,1.0,0.997
1,"['SFHF', 'FHHH', 'FFFF', 'HHHG']",36,0,0.0,0.0
1,"['SFHH', 'HFHF', 'FFHF', 'HFFG']",3,14,1.0,1.0
1,"['SHFH', 'FHHF', 'FHHH', 'FFFG']",34,14,1.0,1.0
1,"['SHHF', 'FHHH', 'FHHH', 'FFFG']",62,0,1.0,0.9416796087056153
1,"['SFFH', 'FFHF', 'FFFF', 'HHFG']",14,4,1.0,0.7699788094052729
1,"['SHHF', 'FHFF', 'FFFF', 'FFFG']",75,14,1.0,1.0
1,"['SHHH', 'FHHH', 'FFHH', 'FFFG']",34,9,1.0,0.994009
1,"['SHHH', 'FFHH', 'HFHH', 'HFFG']",68,9,1.0,0.994009
1,"['SHHH', 'FFHH', 'HFFF', 'HHHG']",2,0,0.0,0.0
