Temperature,Map,Simulations,Initial State,Return,Discounted Return
1,"['SHHH', 'FHHH', 'FFFF', 'FFFG']",56,0,1.0,0.9762504936564125
1,"['SFFF', 'HHHF', 'HHHF', 'HHHG']",37,11,1.0,1.0
1,"['SFHF', 'HFFF', 'HFFF', 'FFFG']",78,7,1.0,0.997
1,"['SFFH', 'HHFH', 'FFFH', 'HHFG']",100,8,1.0,0.991026973
1,"['SHHF', 'FHHH', 'FHHH', 'FFFG']",93,14,1.0,1.0
1,"['SHHH', 'FHHH', 'FFFH', 'HFFG']",50,13,1.0,0.997
1,"['SFHF', 'FHHH', 'FFFH', 'HFFG']",90,14,1.0,1.0
1,"['SFFF', 'HHFF', 'FHHF', 'FHHG']",74,6,1.0,0.988053892081
1,"['SFHH', 'FHHH', 'FFFH', 'HHFG']",54,1,0.0,0.0
1,"['SFHH', 'HFFH', 'HHFF', 'HHHG']",35,0,0.0,0.0
1,"['SHHH', 'FFFF', 'HHHF', 'HHHG']",48,11,1.0,1.0
1,"['SHHH', 'FHHH', 'FHHH', 'FFFG']",40,8,1.0,0.9056079456455165
1,"['SHFH', 'FFHH', 'FFHF', 'FFFG']",10,11,1.0,1.0
1,"['SFFF', 'HFHF', 'HFFF', 'HFHG']",18,11,1.0,1.0
1,"['SFFH', 'HFHF', 'HFFH', 'HHFG']",15,10,0.0,0.0
1,"['SFHH', 'HFFH', 'FHFH', 'HHFG']",28,0,0.0,0.0
1,"['SHFF', 'FFHH', 'HFHH', 'HFFG']",43,13,1.0,0.997
1,"['SHFF', 'FHFF', 'FFHH', 'HFFG']",40,4,0.0,0.0
1,"['SFHH', 'HFHF', 'HFFH', 'HHFG']",30,0,0.0,0.0
1,"['SFFF', 'HFHF', 'HHHF', 'HFHG']",78,1,1.0,0.9733217421754432
1,"['SFHH', 'HFFF', 'HHHF', 'HFFG']",68,13,1.0,0.997
1,"['SHHH', 'FFHH', 'HFHH', 'HFFG']",60,14,1.0,1.0
1,"['SFFF', 'FFFF', 'FHFF', 'FHHG']",35,10,1.0,0.997
1,"['SFHF', 'HFFF', 'HHFH', 'FHFG']",12,6,0.0,0.0
