Temperature,Map,Simulations,Initial State,Return,Discounted Return
1,"['SHHH', 'FHHH', 'FHHH', 'FFFG']",56,4,1.0,0.93603800616986
1,"['SFHH', 'HFFF', 'HHHF', 'HHHG']",79,5,1.0,0.9530650263643888
1,"['SHHH', 'FFHH', 'HFFF', 'FHHG']",43,12,0.0,0.0
1,"['SFHF', 'FHHH', 'FFHH', 'HFFG']",94,14,1.0,1.0
1,"['SHFF', 'FHFF', 'FFFF', 'HFFG']",59,2,1.0,0.988053892081
1,"['SHHF', 'FFHF', 'FFFH', 'HHFG']",53,10,1.0,0.997
1,"['SFHH', 'FFHH', 'HFFH', 'FHFG']",95,5,1.0,0.991026973
1,"['SFFF', 'HHFF', 'HHFF', 'HFHG']",14,10,1.0,0.997
1,"['SFFH', 'FFHF', 'FFHH', 'FFFG']",16,1,1.0,0.9762504936564125
1,"['SFFF', 'HFFF', 'HFHH', 'FFFG']",6,7,0.0,0.0
1,"['SFHF', 'FFFF', 'HFFH', 'FFFG']",17,0,1.0,0.9056079456455165
1,"['SFHH', 'FFFF', 'FFHF', 'FFFG']",5,8,0.0,0.0
1,"['SFFH', 'FHFF', 'FFHF', 'HFHG']",93,6,1.0,0.994009
1,"['SFHF', 'FFFH', 'FFFH', 'HFFG']",83,10,1.0,0.997
1,"['SFFH', 'HFFH', 'HFFH', 'HHFG']",41,9,1.0,0.994009
1,"['SFHF', 'HFHF', 'FFHF', 'FFFG']",100,5,1.0,0.991026973
1,"['SFFH', 'HHFH', 'HHFF', 'HFHG']",18,0,1.0,0.7958514863018556
1,"['SFHH', 'FFFF', 'FHFH', 'FFFG']",33,0,1.0,0.9616943356035061
1,"['SFHF', 'FFFH', 'FFFF', 'FHHG']",71,3,0.0,0.0
1,"['SFHH', 'FFFF', 'HHHF', 'HHFG']",57,6,1.0,0.994009
1,"['SFHF', 'HFFH', 'HFFF', 'HHHG']",46,3,0.0,0.0
1,"['SFFF', 'FFFF', 'FFHF', 'FHHG']",51,11,1.0,1.0
1,"['SHHH', 'FFFF', 'FFFH', 'HFFG']",48,5,1.0,0.991026973
1,"['SFHF', 'FFFF', 'HHFF', 'FHFG']",74,3,1.0,0.994009
1,"['SHFF', 'FFHH', 'FFFF', 'HHFG']",39,4,1.0,0.8735386475474635
1,"['SHFF', 'FHFF', 'FHFH', 'FFFG']",53,13,1.0,0.997
1,"['SFHH', 'FFFH', 'HFFF', 'HFFG']",73,9,1.0,0.994009
1,"['SHHH', 'FFFH', 'HHFF', 'FHHG']",32,4,0.0,0.0
1,"['SHHF', 'FHFF', 'FHFF', 'FFFG']",38,3,1.0,0.994009
1,"['SFHH', 'HFHH', 'HFFF', 'HFHG']",65,9,1.0,0.994009
1,"['SHFF', 'FFHH', 'FFFH', 'HFFG']",4,5,0.0,0.0
1,"['SFFF', 'FHFF', 'FHFF', 'HFHG']",33,4,1.0,0.9733217421754432
1,"['SFFF', 'FFHF', 'FHFH', 'FFFG']",3,5,0.0,0.0
1,"['SFHH', 'HFFH', 'FFHH', 'HFFG']",52,1,0.0,0.0
1,"['SHHH', 'FFHF', 'HFFF', 'HFFG']",30,4,0.0,0.0
1,"['SFFF', 'FHFF', 'HHHF', 'FFFG']",5,13,1.0,0.997
1,"['SHHH', 'FHHH', 'FHHF', 'FFFG']",82,4,1.0,0.988053892081
1,"['SFHH', 'FFFF', 'HFFH', 'FHFG']",40,7,0.0,0.0
1,"['SFFH', 'FFHF', 'FFFF', 'FFHG']",80,12,1.0,0.985089730404757
1,"['SHFF', 'FFFF', 'FFFF', 'FFHG']",59,8,1.0,0.9530650263643888
1,"['SFHH', 'HFFH', 'HHFF', 'HFFG']",34,6,1.0,0.994009
1,"['SHHH', 'FFHF', 'HFFH', 'HHFG']",81,10,1.0,0.997
1,"['SFHF', 'FHFH', 'FFFF', 'FFFG']",63,10,1.0,0.997
1,"['SFFH', 'HFFF', 'HHHF', 'FHHG']",29,0,1.0,0.8921050870283477
1,"['SFFH', 'HHFF', 'HHHF', 'HFHG']",59,2,1.0,0.8225935318117279
1,"['SFFH', 'FHHF', 'FFFF', 'HFFG']",68,4,1.0,0.988053892081
1,"['SHHF', 'FFFF', 'FHHF', 'FFFG']",60,12,1.0,0.994009
1,"['SFFH', 'FFFF', 'FFFF', 'HHFG']",28,11,1.0,1.0
1,"['SFFH', 'FHFF', 'FHFF', 'FHHG']",80,12,1.0,0.9762504936564125
1,"['SHHH', 'FHHH', 'FFFF', 'HHHG']",41,0,0.0,0.0
1,"['SHFH', 'FHHH', 'FFHF', 'FFFG']",39,13,1.0,0.997
1,"['SFFH', 'FHHF', 'FFHF', 'FFFG']",72,12,1.0,0.994009
1,"['SFFF', 'HHHF', 'HHFF', 'HHHG']",89,11,1.0,1.0
1,"['SFHH', 'HFFF', 'HHHF', 'FHHG']",13,7,1.0,0.997
1,"['SFFF', 'HFFF', 'HHHF', 'FHHG']",37,5,1.0,0.9791880578299021
1,"['SFFH', 'HHFF', 'HFFF', 'HFHG']",96,0,1.0,0.9791880578299021
1,"['SFHF', 'FHFH', 'FFHH', 'HFFG']",96,14,1.0,1.0
1,"['SFFH', 'FFFF', 'FFFF', 'FHHG']",72,10,1.0,0.997
1,"['SFFF', 'HFFH', 'FFFF', 'HHHG']",31,3,1.0,0.9248559951318693
1,"['SHHF', 'FHFH', 'FFFH', 'FHFG']",93,9,1.0,0.994009
1,"['SFHF', 'FFFF', 'HHHF', 'FHFG']",30,3,1.0,0.988053892081
1,"['SFFF', 'FHFH', 'HHFH', 'HFFG']",77,4,1.0,0.9704017769489168
1,"['SFHH', 'FFFF', 'HFFF', 'HHHG']",4,1,0.0,0.0
1,"['SFHH', 'FHHH', 'FFFF', 'HHFG']",85,0,1.0,0.9165572373164391
1,"['SFHF', 'FFFF', 'FHFF', 'HFFG']",68,11,1.0,1.0
1,"['SFFH', 'HHFH', 'HFFF', 'HFHG']",61,0,1.0,0.9332298921513504
1,"['SHFF', 'FHHF', 'FFFH', 'FHFG']",34,7,0.0,0.0
1,"['SFHH', 'HFHH', 'FFFH', 'HFFG']",95,14,1.0,1.0
1,"['SFFH', 'FHFF', 'HHFF', 'HHHG']",81,4,1.0,0.9502058312852957
1,"['SHFH', 'FFHH', 'FHHH', 'FFFG']",64,13,1.0,0.997
1,"['SFFH', 'HHFF', 'HHHF', 'HHHG']",70,1,1.0,0.9645880999032158
1,"['SFHH', 'FHHF', 'FFHH', 'FFFG']",58,14,1.0,1.0
1,"['SHHF', 'FHHH', 'FHHH', 'FFFG']",49,12,1.0,0.991026973
1,"['SFFH', 'HHFH', 'HHFF', 'HHFG']",100,11,1.0,1.0
1,"['SFFH', 'FFFF', 'FFFH', 'FFFG']",46,9,1.0,0.994009
1,"['SHHH', 'FHHF', 'FFHH', 'HFFG']",82,13,1.0,0.997
1,"['SFFH', 'HFHH', 'HFFF', 'FHFG']",31,1,1.0,0.985089730404757
1,"['SHHF', 'FFHF', 'HFFF', 'HHHG']",17,9,0.0,0.0
1,"['SFFF', 'FFFF', 'FFFH', 'HFFG']",66,6,1.0,0.994009
1,"['SFFF', 'HFHH', 'HFFF', 'HHHG']",76,11,1.0,1.0
1,"['SHHF', 'FFHH', 'FFFH', 'HHFG']",5,0,0.0,0.0
1,"['SFFF', 'HHFH', 'HHFF', 'HHHG']",90,3,1.0,0.985089730404757
1,"['SFHF', 'FFFF', 'FFHF', 'FFFG']",57,6,1.0,0.994009
1,"['SHHF', 'FHHF', 'FFHH', 'HFFG']",42,3,0.0,0.0
1,"['SHFH', 'FFFF', 'FFFH', 'HFFG']",8,2,1.0,0.7427123967299725
1,"['SHHF', 'FFFF', 'FFHF', 'FHHG']",88,4,1.0,0.985089730404757
1,"['SHFF', 'FFHF', 'FFFF', 'FFFG']",62,3,1.0,0.994009
1,"['SFFH', 'FFFH', 'HFFF', 'FFFG']",27,6,1.0,0.994009
1,"['SFFF', 'HFFF', 'FHFF', 'FFFG']",96,14,1.0,1.0
1,"['SFFF', 'HFFF', 'HFHH', 'FFFG']",41,7,1.0,0.9304302024748964
1,"['SHFH', 'FFHF', 'FFFF', 'HFHG']",12,9,0.0,0.0
1,"['SFFF', 'HFHH', 'FFFF', 'HFFG']",68,13,1.0,0.997
1,"['SHHH', 'FHHH', 'FFFF', 'HFHG']",47,9,0.0,0.0
1,"['SFHF', 'HFHH', 'HFFF', 'HFFG']",21,3,0.0,0.0
1,"['SHFH', 'FFFH', 'FFHF', 'HFFG']",30,8,0.0,0.0
1,"['SHFH', 'FHFF', 'FFFH', 'HFFG']",23,8,1.0,0.991026973
1,"['SHFH', 'FFFF', 'HFFF', 'HFHG']",37,0,0.0,0.0
1,"['SFHH', 'HFHH', 'HFFF', 'HFFG']",76,11,1.0,1.0
1,"['SHFF', 'FHHH', 'FHHH', 'FFFG']",36,4,1.0,0.985089730404757
1,"['SFFF', 'FFFF', 'HFFH', 'HHFG']",95,0,1.0,0.9821344612135428
1,"['SFHH', 'HFFH', 'FFFH', 'HHFG']",9,1,0.0,0.0
1,"['SFFH', 'HFFH', 'HHFH', 'FHFG']",6,0,0.0,0.0
1,"['SFHF', 'HFHF', 'HFHH', 'FFFG']",31,7,0.0,0.0
1,"['SHHH', 'FFFF', 'FFFF', 'FFFG']",73,4,1.0,0.9821344612135428
1,"['SHFF', 'FFFH', 'HHFF', 'HHHG']",15,4,0.0,0.0
1,"['SFFH', 'FHFF', 'HHHF', 'HHHG']",62,1,1.0,0.9165572373164391
1,"['SHHH', 'FHHH', 'FFFH', 'HHFG']",27,8,0.0,0.0
1,"['SHHH', 'FFFH', 'HFHH', 'HFFG']",71,5,0.0,0.0
1,"['SFHH', 'FFHH', 'HFFH', 'HHFG']",4,9,0.0,0.0
1,"['SHHF', 'FFFH', 'FHFF', 'FFHG']",52,11,1.0,1.0
1,"['SFHH', 'HFFH', 'HFFH', 'FFFG']",46,9,1.0,0.994009
1,"['SFHF', 'FFFH', 'HHFF', 'FHHG']",90,5,1.0,0.991026973
1,"['SHFH', 'FFFF', 'FHFF', 'HFFG']",9,6,0.0,0.0
1,"['SHHH', 'FFFF', 'FHFF', 'FHFG']",46,4,0.0,0.0
1,"['SHHH', 'FHHH', 'FFFF', 'HHHG']",23,10,1.0,0.997
1,"['SFHH', 'FFHH', 'HFHH', 'FFFG']",46,1,1.0,0.988053892081
1,"['SFFH', 'FHFF', 'FFFH', 'HHFG']",92,0,1.0,0.78398512608332
1,"['SFFH', 'HFHF', 'HFFH', 'HHFG']",14,0,0.0,0.0
1,"['SHHF', 'FHFH', 'FHHH', 'FFFG']",47,3,0.0,0.0
1,"['SHFF', 'FFFF', 'FHHF', 'HFFG']",1,3,0.0,0.0
1,"['SFFF', 'FHFF', 'HFFF', 'HHHG']",61,10,1.0,0.997
1,"['SFHF', 'FFHF', 'HFFH', 'FHFG']",6,5,0.0,0.0
1,"['SFFH', 'FFFF', 'FHFF', 'FFFG']",35,13,1.0,0.997
1,"['SHFF', 'FFFF', 'FFHF', 'FFHG']",90,3,1.0,0.988053892081
1,"['SFFH', 'FHHF', 'FHFF', 'FFFG']",21,14,1.0,1.0
1,"['SFHF', 'HFHF', 'HFHF', 'FFFG']",90,12,1.0,0.994009
1,"['SFFH', 'HFHH', 'HFFH', 'HFFG']",41,1,1.0,0.8275513922024125
1,"['SHHF', 'FFHF', 'HFHH', 'HFFG']",85,14,1.0,1.0
1,"['SHHF', 'FFHH', 'FHFH', 'FFFG']",55,14,1.0,1.0
1,"['SHHF', 'FFFH', 'FFFF', 'HHFG']",59,10,1.0,0.997
1,"['SFHH', 'HFFF', 'FFHF', 'HHHG']",29,11,1.0,1.0
1,"['SFFF', 'FHHF', 'FFHF', 'FHFG']",48,7,1.0,0.997
1,"['SHHH', 'FHHF', 'FFHF', 'FFFG']",74,11,1.0,1.0
1,"['SFHH', 'HFHH', 'HFHH', 'HFFG']",11,14,1.0,1.0
1,"['SFFH', 'FFFH', 'FHFF', 'FHHG']",31,0,1.0,0.9530650263643888
1,"['SFFH', 'FFHH', 'HFHH', 'FFFG']",31,2,0.0,0.0
1,"['SHHH', 'FFFF', 'HHHF', 'FHFG']",72,0,0.0,0.0
1,"['SFFH', 'HFFF', 'HHFF', 'HFHG']",8,1,1.0,0.9616943356035061
1,"['SFFF', 'FFFF', 'FFHF', 'HFHG']",29,4,1.0,0.9674905716180701
1,"['SFHH', 'HFHH', 'HFFH', 'FHFG']",31,12,0.0,0.0
1,"['SFFH', 'HFHF', 'HFFF', 'HFHG']",61,0,1.0,0.9588092525966956
1,"['SHHH', 'FFHH', 'FHHH', 'FFFG']",91,14,1.0,1.0
1,"['SHHH', 'FHHH', 'FHFF', 'FFFG']",23,4,1.0,0.9762504936564125
1,"['SFHF', 'FHHF', 'FFHF', 'FFFG']",66,13,1.0,0.997
1,"['SFFF', 'FFHF', 'HFFF', 'HHFG']",99,9,1.0,0.994009
1,"['SHFH', 'FFFF', 'FHFF', 'FFHG']",39,4,0.0,0.0
1,"['SHHH', 'FFFF', 'HHHF', 'HHFG']",81,0,0.0,0.0
1,"['SFHH', 'FFHH', 'HFHH', 'HFFG']",53,14,1.0,1.0
1,"['SFFF', 'HFHF', 'HFFF', 'HFHG']",18,11,1.0,1.0
1,"['SFFH', 'HFFF', 'HHFF', 'FHFG']",96,5,1.0,0.991026973
1,"['SHHH', 'FFFF', 'FFHF', 'HHFG']",11,14,1.0,1.0
1,"['SHFF', 'FHFF', 'FFFH', 'FHFG']",95,3,1.0,0.9821344612135428
1,"['SFHH', 'HFFH', 'HHFF', 'FFFG']",7,14,1.0,1.0
1,"['SFHH', 'HFFF', 'HHHF', 'HHHG']",97,6,1.0,0.994009
1,"['SFFH', 'HHFF', 'HHHF', 'HHHG']",36,1,1.0,0.9674905716180701
1,"['SFFF', 'FFFF', 'HHFH', 'HHFG']",42,3,1.0,0.9674905716180701
1,"['SHFF', 'FHHH', 'FHHH', 'FFFG']",78,12,1.0,0.994009
1,"['SHHF', 'FFHF', 'HFFF', 'FFFG']",42,0,1.0,0.985089730404757
1,"['SHHF', 'FHHH', 'FHFH', 'FFFG']",70,13,1.0,0.997
1,"['SFFF', 'HHHF', 'HHHF', 'HHFG']",47,1,1.0,0.985089730404757
1,"['SFFF', 'HFFH', 'FFFF', 'FFFG']",68,13,1.0,0.997
1,"['SFFF', 'HHFF', 'FFHF', 'FHFG']",64,8,0.0,0.0
1,"['SHFH', 'FFHF', 'HFHH', 'FFFG']",15,2,0.0,0.0
1,"['SHFF', 'FFFH', 'HFFH', 'HHFG']",52,14,1.0,1.0
1,"['SHHF', 'FHFH', 'FFFH', 'HFFG']",58,4,1.0,0.9733217421754432
1,"['SFHF', 'FHFH', 'FHHH', 'FFFG']",17,13,1.0,0.991026973
1,"['SFFF', 'FFHF', 'FHFF', 'FFFG']",27,8,1.0,0.991026973
1,"['SHHF', 'FHHH', 'FHHH', 'FFFG']",68,14,1.0,1.0
1,"['SFFH', 'FHFH', 'FHFH', 'HHFG']",27,2,1.0,0.985089730404757
1,"['SFHH', 'FHHH', 'FHHH', 'FFFG']",99,12,1.0,0.994009
1,"['SFFF', 'HHHF', 'FHHF', 'HFFG']",19,14,1.0,1.0
1,"['SHFF', 'FFFF', 'FFFF', 'FFFG']",83,4,1.0,0.985089730404757
1,"['SHHF', 'FFHH', 'FFFF', 'HHHG']",16,11,1.0,1.0
1,"['SFFF', 'FHHF', 'FHFF', 'FHHG']",38,10,1.0,0.997
1,"['SFHF', 'HFFF', 'HFFF', 'HFFG']",17,10,1.0,0.997
1,"['SHHH', 'FFFH', 'HHFF', 'FHHG']",75,12,0.0,0.0
1,"['SHHH', 'FHFH', 'FFFH', 'HHFG']",75,14,1.0,1.0
1,"['SFFF', 'FHFF', 'HFFH', 'FFFG']",46,2,1.0,0.991026973
1,"['SFHF', 'HFFF', 'FFFF', 'FFFG']",66,6,1.0,0.994009
1,"['SFFH', 'FFFF', 'FFFF', 'FFHG']",4,7,0.0,0.0
1,"['SFHH', 'HFHH', 'HFHH', 'HFFG']",1,14,0.0,0.0
1,"['SFFH', 'FHFF', 'HHFH', 'FFFG']",43,4,1.0,0.8867604854519608
1,"['SHHF', 'FFHH', 'HFFF', 'FHFG']",32,9,1.0,0.994009
1,"['SHFH', 'FFHH', 'HFHF', 'HFFG']",48,14,1.0,1.0
1,"['SFHH', 'FHHH', 'FFFF', 'HHHG']",78,1,0.0,0.0
1,"['SFFF', 'FFFF', 'FFHH', 'HFFG']",74,3,1.0,0.8974819010978248
1,"['SFHH', 'HFHH', 'HFFH', 'HHFG']",36,1,1.0,0.9530650263643888
1,"['SFFF', 'HFFF', 'HFHF', 'HFHG']",8,5,1.0,0.9559328248389055
1,"['SHFH', 'FFFF', 'HFFF', 'FHHG']",76,12,0.0,0.0
1,"['SHFF', 'FHHF', 'FFFF', 'HHHG']",49,4,1.0,0.8400771692771434
1,"['SFFF', 'HFFF', 'FFFF', 'FHHG']",52,12,1.0,0.9704017769489168
1,"['SHHH', 'FFHF', 'HFFF', 'HHHG']",76,7,1.0,0.997
1,"['SFHH', 'HFHH', 'HFFF', 'HHHG']",66,0,1.0,0.9248559951318693
1,"['SHHH', 'FFFF', 'HHHF', 'HHFG']",88,6,1.0,0.994009
1,"['SHHH', 'FFFF', 'HFHF', 'HHHG']",29,0,0.0,0.0
1,"['SHFF', 'FHFF', 'FFHF', 'FFFG']",45,13,1.0,0.997
1,"['SHFH', 'FHFF', 'FFHH', 'HFFG']",84,6,0.0,0.0
1,"['SHFH', 'FFFF', 'HHHF', 'FFFG']",19,6,1.0,0.994009
1,"['SHHF', 'FFHH', 'HFHH', 'HFFG']",90,13,1.0,0.997
1,"['SFFH', 'HHFH', 'FFFH', 'HFFG']",10,13,1.0,0.997
1,"['SHHH', 'FFHF', 'HFFH', 'HHFG']",52,5,1.0,0.991026973
1,"['SFFF', 'HHHF', 'FFFF', 'FHFG']",98,3,1.0,0.994009
1,"['SFFF', 'HFFF', 'FFHH', 'HFFG']",91,3,1.0,0.8814479033836181
1,"['SFHF', 'HFFH', 'HHFH', 'HHFG']",69,1,0.0,0.0
1,"['SFHH', 'HFFF', 'FHFH', 'HFFG']",80,13,1.0,0.997
1,"['SFFH', 'FHHF', 'FFFF', 'HHFG']",68,0,1.0,0.8426049842298329
1,"['SFFH', 'HHFF', 'FFFF', 'FHFG']",1,2,0.0,0.0
1,"['SFFF', 'HFHF', 'FFHH', 'FFFG']",89,8,1.0,0.991026973
1,"['SFHF', 'FFFF', 'HHFF', 'HFHG']",9,5,0.0,0.0
1,"['SFHH', 'FFFF', 'FHFF', 'HHHG']",82,4,1.0,0.9762504936564125
1,"['SFFF', 'HHFF', 'HHFF', 'HHHG']",45,0,1.0,0.9588092525966956
1,"['SHFH', 'FFFH', 'FHFF', 'HHFG']",52,14,1.0,1.0
1,"['SHFH', 'FHHH', 'FFHH', 'HFFG']",38,9,0.0,0.0
1,"['SFFF', 'HFFF', 'FFFF', 'FFHG']",77,6,1.0,0.994009
1,"['SFFH', 'HFHH', 'HFFF', 'HHFG']",80,14,1.0,1.0
1,"['SHFF', 'FHFF', 'FFFH', 'FFFG']",47,14,1.0,1.0
1,"['SFFH', 'HHFF', 'HHFF', 'HHHG']",20,10,1.0,0.997
1,"['SHFH', 'FFFF', 'HFFH', 'FHFG']",29,0,1.0,0.8426049842298329
1,"['SHHH', 'FFFF', 'HHFF', 'FFHG']",92,7,1.0,0.997
1,"['SFFF', 'HHFH', 'HHFF', 'HHHG']",98,6,1.0,0.994009
1,"['SFHH', 'FHHH', 'FHHH', 'FFFG']",44,13,1.0,0.997
1,"['SFFF', 'FFHH', 'FFFF', 'FFFG']",17,8,1.0,0.9791880578299021
1,"['SFHF', 'HFHH', 'HFFH', 'FHFG']",53,1,1.0,0.835044266956004
1,"['SFHH', 'HFFH', 'HHFH', 'FFFG']",13,13,1.0,0.994009
1,"['SHFF', 'FFHF', 'HFHH', 'HFFG']",31,3,0.0,0.0
1,"['SFFH', 'FHFF', 'FFFF', 'HFFG']",93,8,1.0,0.991026973
1,"['SHHF', 'FFFF', 'HHFF', 'HFFG']",78,5,1.0,0.991026973
1,"['SFFH', 'FFFF', 'FHHF', 'HHFG']",24,2,1.0,0.9220814271464737
1,"['SFFF', 'FFFF', 'FFFF', 'FFFG']",69,14,1.0,1.0
1,"['SFFH', 'HHFH', 'HFFF', 'HFHG']",90,10,1.0,0.997
1,"['SFFF', 'HFHF', 'FFFF', 'HHHG']",59,8,0.0,0.0
1,"['SHHH', 'FHFH', 'FFFF', 'HHHG']",35,4,0.0,0.0
1,"['SFFH', 'HFFH', 'HHFF', 'HHFG']",67,2,1.0,0.991026973
1,"['SFHH', 'HFFH', 'HHFH', 'FHFG']",42,10,1.0,0.997
1,"['SFFH', 'FHHF', 'FFHF', 'HFFG']",80,1,1.0,0.8201257512162927
1,"['SFHH', 'FFFH', 'HFFH', 'HFFG']",26,13,1.0,0.997
1,"['SFFF', 'HFFF', 'FFHF', 'HFFG']",95,5,1.0,0.991026973
1,"['SFFF', 'FFFH', 'HHFH', 'FHFG']",82,14,1.0,1.0
1,"['SFFH', 'HHFH', 'HHFF', 'HFHG']",8,0,0.0,0.0
1,"['SHHH', 'FFFH', 'FFHH', 'FFFG']",68,8,1.0,0.991026973
1,"['SFFF', 'FHFH', 'FHFF', 'FHFG']",59,8,1.0,0.9248559951318693
1,"['SFHF', 'FHHH', 'FHFF', 'FFFG']",33,4,1.0,0.9248559951318693
1,"['SFFH', 'FHHF', 'FFFF', 'HFFG']",38,9,1.0,0.994009
1,"['SFHF', 'FHHF', 'FFFF', 'HFFG']",69,13,1.0,0.997
1,"['SFFF', 'HFHF', 'HFHF', 'HHHG']",34,7,1.0,0.997
1,"['SHFF', 'FFFH', 'FFHH', 'HFFG']",14,3,0.0,0.0
1,"['SHHH', 'FHHH', 'FFFF', 'HFHG']",88,4,1.0,0.9704017769489168
1,"['SFHH', 'HFFH', 'HHFF', 'HHHG']",10,10,1.0,0.997
1,"['SFHH', 'HFHF', 'FFHH', 'HFFG']",37,9,1.0,0.988053892081
1,"['SFFF', 'HHHF', 'HHFF', 'FHHG']",34,7,1.0,0.997
1,"['SFFF', 'FHHF', 'HHFF', 'FHHG']",88,2,1.0,0.985089730404757
1,"['SHFH', 'FFHH', 'FFFF', 'HFHG']",2,0,0.0,0.0
1,"['SFHH', 'HFHH', 'HFFF', 'HFHG']",38,5,1.0,0.9332298921513504
1,"['SFHH', 'FFHF', 'HFFF', 'FFHG']",39,10,1.0,0.997
1,"['SFHH', 'FFFH', 'FHFF', 'FFHG']",38,1,0.0,0.0
1,"['SFHF', 'HFFF', 'HHFF', 'HHFG']",25,14,1.0,1.0
1,"['SFHF', 'FFFF', 'HFHF', 'FFHG']",54,11,1.0,1.0
1,"['SFFF', 'FFFF', 'FHFH', 'HFFG']",73,5,1.0,0.991026973
1,"['SHHH', 'FFFF', 'HHHF', 'HHHG']",60,0,1.0,0.9616943356035061
1,"['SFFF', 'HHHF', 'FFFF', 'HFHG']",5,13,0.0,0.0
1,"['SFFF', 'FFHH', 'FFFF', 'HFFG']",23,4,1.0,0.8761671489944468
1,"['SFFH', 'FHFF', 'FFFF', 'HFHG']",54,0,1.0,0.9616943356035061
1,"['SFHH', 'FFFH', 'FHFF', 'HFHG']",95,1,1.0,0.8400771692771434
1,"['SFHH', 'HFHH', 'HFFF', 'FFFG']",100,13,1.0,0.997
1,"['SFHH', 'FFFF', 'HFFF', 'FHFG']",86,14,1.0,1.0
1,"['SHFF', 'FHHH', 'FFHF', 'FFFG']",2,3,0.0,0.0
1,"['SHHF', 'FHHH', 'FFFF', 'HFHG']",9,10,0.0,0.0
1,"['SHFF', 'FFFH', 'HFFF', 'HFFG']",14,5,1.0,0.9791880578299021
1,"['SFHF', 'HFFF', 'HHFH', 'FHFG']",69,7,1.0,0.988053892081
1,"['SHHF', 'FHHH', 'FHHF', 'FFFG']",47,12,1.0,0.994009
1,"['SFHH', 'HFFH', 'HHFF', 'HFHG']",22,1,0.0,0.0
1,"['SFHH', 'HFFF', 'HFHH', 'HFFG']",62,6,0.0,0.0
1,"['SFFF', 'FHFH', 'FFFF', 'FFHG']",36,11,1.0,1.0
1,"['SFFH', 'HHFF', 'HHFF', 'HHHG']",63,0,1.0,0.9616943356035061
1,"['SFFF', 'HFFF', 'FHFH', 'HHFG']",84,14,1.0,1.0
1,"['SFHH', 'FHFH', 'FFFH', 'FFFG']",90,6,1.0,0.994009
1,"['SHFH', 'FHFF', 'FHHF', 'FFFG']",54,6,1.0,0.994009
1,"['SFFH', 'HHFF', 'HHHF', 'HHFG']",54,14,1.0,1.0
1,"['SHFF', 'FFFH', 'FHHF', 'FFFG']",53,11,1.0,1.0
1,"['SHHH', 'FFFF', 'HFHF', 'FFHG']",16,13,0.0,0.0
1,"['SFFF', 'FHFF', 'HHHF', 'HFFG']",39,13,1.0,0.997
1,"['SHFF', 'FFFH', 'FHFF', 'HHHG']",98,3,1.0,0.9821344612135428
1,"['SHHF', 'FFFH', 'HFHH', 'FFFG']",43,13,1.0,0.997
1,"['SFHF', 'FFHF', 'HFFF', 'FFHG']",84,3,1.0,0.994009
